Time,Extension,Load,Tensile strain (Extension),Temperature: Chamber 3119-600 1 1,Tensile stress
(s),(mm),(N),(mm/mm),(C),(MPa)
"216.41500","1.63953","7.89196","0.00498","120.12851","69.22218"
"216.51500","1.63766","7.87462","0.00496","120.12851","69.07005"
"216.61500","1.63618","7.85768","0.00495","120.12267","68.92145"
"216.71500","1.63468","7.80978","0.00493","120.12267","68.50130"
"216.81500","1.63299","7.78140","0.00492","120.12267","68.25243"
"216.91500","1.63122","7.76543","0.00490","120.12267","68.11231"
"217.01500","1.62933","7.75242","0.00488","120.12267","67.99825"
"217.11500","1.62789","7.73133","0.00487","120.12267","67.81319"
"217.21500","1.62639","7.65941","0.00485","120.12000","67.18241"
"217.31500","1.62470","7.66337","0.00484","120.12000","67.21715"
"217.41500","1.62284","7.63591","0.00482","120.12000","66.97627"
"217.51500","1.62098","7.60246","0.00480","120.12000","66.68291"
"217.61500","1.61953","7.61002","0.00478","120.12000","66.74918"
"217.71500","1.61808","7.53642","0.00477","120.11202","66.10365"
"217.81500","1.61628","7.49939","0.00475","120.11202","65.77880"
"217.91500","1.61440","7.48836","0.00473","120.11202","65.68206"
"218.01500","1.61256","7.49324","0.00472","120.11202","65.72485"
"218.11500","1.61118","7.44748","0.00470","120.11202","65.32352"
"218.21500","1.60971","7.46111","0.00469","120.11202","65.44309"
"218.31500","1.60791","7.39240","0.00467","120.10781","64.84042"
"218.41500","1.60602","7.39026","0.00465","120.10781","64.82165"
"218.51500","1.60427","7.34338","0.00463","120.10781","64.41042"
"218.61500","1.60287","7.33909","0.00462","120.10781","64.37279"
"218.71500","1.60143","7.28105","0.00461","120.10781","63.86373"
"218.81500","1.59957","7.27209","0.00459","120.10729","63.78516"
"218.91500","1.59761","7.24512","0.00457","120.10729","63.54858"
"219.01500","1.59592","7.22072","0.00455","120.10729","63.33451"
"219.11500","1.59456","7.19068","0.00454","120.10729","63.07108"
"219.21500","1.59304","7.17166","0.00452","120.10729","62.90426"
"219.31500","1.59120","7.11512","0.00450","120.10729","62.40833"
"219.41500","1.58928","7.09976","0.00449","120.10876","62.27361"
"219.51500","1.58768","7.06962","0.00447","120.10876","62.00920"
"219.61500","1.58627","7.07496","0.00446","120.10876","62.05604"
"219.71500","1.58476","7.01676","0.00444","120.10876","61.54559"
"219.81500","1.58298","7.02915","0.00442","120.10876","61.65426"
"219.91500","1.58103","6.99969","0.00440","120.11211","61.39588"
"220.01500","1.57943","6.94879","0.00439","120.11211","60.94943"
"220.11500","1.57803","6.94394","0.00437","120.11211","60.90681"
"220.21500","1.57647","6.91234","0.00436","120.11211","60.62967"
"220.31500","1.57465","6.90496","0.00434","120.11211","60.56497"
"220.41500","1.57268","6.88545","0.00432","120.11211","60.39386"
"220.51500","1.57114","6.88686","0.00431","120.12189","60.40617"
"220.61500","1.56966","6.81105","0.00429","120.12189","59.74124"
"220.71500","1.56808","6.81386","0.00428","120.12189","59.76585"
"220.81500","1.56622","6.77058","0.00426","120.12189","59.38623"
"220.91500","1.56427","6.76665","0.00424","120.12189","59.35178"
"221.01500","1.56277","6.75617","0.00422","120.12453","59.25985"
"221.11500","1.56132","6.70508","0.00421","120.12453","58.81176"
"221.21500","1.55970","6.70323","0.00419","120.12453","58.79551"
"221.31500","1.55790","6.68588","0.00418","120.12453","58.64336"
"221.41500","1.55595","6.67195","0.00416","120.12453","58.52117"
"221.51500","1.55452","6.61782","0.00414","120.12453","58.04639"
"221.61500","1.55303","6.61599","0.00413","120.12733","58.03030"
"221.71500","1.55132","6.57592","0.00411","120.12733","57.67891"
"221.81500","1.54945","6.52464","0.00409","120.12733","57.22911"
"221.91500","1.54762","6.49124","0.00407","120.12733","56.93614"
"222.01500","1.54617","6.47425","0.00406","120.12733","56.78711"
"222.11500","1.54462","6.45377","0.00404","120.12926","56.60745"
"222.21500","1.54295","6.43660","0.00403","120.12926","56.45683"
"222.31500","1.54108","6.40835","0.00401","120.12926","56.20911"
"222.41500","1.53928","6.37676","0.00399","120.12926","55.93196"
"222.51500","1.53790","6.36316","0.00398","120.12926","55.81272"
"222.61500","1.53633","6.33768","0.00396","120.12926","55.58923"
"222.71500","1.53464","6.29826","0.00395","120.12711","55.24343"
"222.81500","1.53282","6.26447","0.00393","120.12711","54.94706"
"222.91500","1.53108","6.24411","0.00391","120.12711","54.76850"
"223.01500","1.52964","6.21331","0.00390","120.12711","54.49834"
"223.11500","1.52804","6.16974","0.00388","120.12711","54.11619"
"223.21500","1.52630","6.14934","0.00386","120.12711","53.93722"
"223.31500","1.52448","6.12796","0.00384","120.12583","53.74968"
"223.41500","1.52276","6.06114","0.00383","120.12583","53.16364"
"223.51500","1.52129","6.04790","0.00381","120.12583","53.04752"
"223.61500","1.51966","6.03290","0.00380","120.12583","52.91590"
"223.71500","1.51782","6.01748","0.00378","120.12583","52.78068"
"223.81500","1.51604","5.98239","0.00376","120.12676","52.47289"
"223.91500","1.51441","5.94211","0.00375","120.12676","52.11961"
"224.01500","1.51290","5.90856","0.00373","120.12676","51.82534"
"224.11500","1.51124","5.86960","0.00371","120.12676","51.48355"
"224.21500","1.50944","5.84692","0.00370","120.12676","51.28464"
"224.31500","1.50773","5.81109","0.00368","120.12676","50.97039"
"224.41500","1.50617","5.77977","0.00366","120.12835","50.69567"
"224.51500","1.50458","5.75333","0.00365","120.12835","50.46374"
"224.61500","1.50287","5.73341","0.00363","120.12835","50.28906"
"224.71500","1.50104","5.69863","0.00361","120.12835","49.98394"
"224.81500","1.49937","5.68428","0.00360","120.12835","49.85813"
"224.91500","1.49787","5.65478","0.00358","120.12776","49.59937"
"225.01500","1.49626","5.63733","0.00357","120.12776","49.44631"
"225.11500","1.49450","5.62467","0.00355","120.12776","49.33525"
"225.21500","1.49262","5.58024","0.00353","120.12776","48.94549"
"225.31500","1.49108","5.54704","0.00351","120.12776","48.65432"
"225.41500","1.48961","5.53330","0.00350","120.12776","48.53381"
"225.51500","1.48801","5.48039","0.00348","120.12126","48.06976"
"225.61500","1.48624","5.45875","0.00347","120.12126","47.87990"
"225.71500","1.48437","5.42795","0.00345","120.12126","47.60975"
"225.81500","1.48288","5.37260","0.00343","120.12126","47.12424"
"225.91500","1.48138","5.34575","0.00342","120.12126","46.88875"
"226.01500","1.47972","5.32788","0.00340","120.12126","46.73206"
"226.11500","1.47793","5.28568","0.00338","120.12016","46.36186"
"226.21500","1.47605","5.24741","0.00337","120.12016","46.02623"
"226.31500","1.47458","5.22343","0.00335","120.12016","45.81584"
"226.41500","1.47308","5.23081","0.00334","120.12016","45.88064"
"226.51500","1.47134","5.18079","0.00332","120.12016","45.44184"
"226.61500","1.46948","5.16221","0.00330","120.11761","45.27888"
"226.71500","1.46759","5.12176","0.00328","120.11761","44.92411"
"226.81500","1.46621","5.09888","0.00327","120.11761","44.72345"
"226.91500","1.46473","5.07563","0.00325","120.11761","44.51951"
"227.01500","1.46301","5.05218","0.00324","120.11761","44.31376"
"227.11500","1.46111","4.99782","0.00322","120.11761","43.83695"
"227.21500","1.45928","4.97318","0.00320","120.11320","43.62084"
"227.31500","1.45796","4.95272","0.00319","120.11320","43.44140"
"227.41500","1.45643","4.93439","0.00317","120.11320","43.28065"
"227.51500","1.45463","4.89136","0.00315","120.11320","42.90319"
"227.61500","1.45264","4.85675","0.00313","120.11320","42.59966"
"227.71500","1.45088","4.79553","0.00312","120.11025","42.06267"
"227.81500","1.44960","4.78079","0.00310","120.11025","41.93335"
"227.91500","1.44806","4.75423","0.00309","120.11025","41.70039"
"228.01500","1.44626","4.71881","0.00307","120.11025","41.38977"
"228.11500","1.44423","4.69295","0.00305","120.11025","41.16291"
"228.21500","1.44254","4.66220","0.00303","120.11171","40.89316"
"228.31500","1.44131","4.62190","0.00302","120.11171","40.53973"
"228.41500","1.43976","4.59159","0.00301","120.11171","40.27385"
"228.51500","1.43798","4.56672","0.00299","120.11171","40.05573"
"228.61500","1.43603","4.52507","0.00297","120.11171","39.69038"
"228.71500","1.43440","4.47020","0.00295","120.11171","39.20913"
"228.81500","1.43301","4.48107","0.00294","120.10526","39.30450"
"228.91500","1.43147","4.44633","0.00293","120.10526","38.99977"
"229.01500","1.42967","4.44271","0.00291","120.10526","38.96802"
"229.11500","1.42768","4.39394","0.00289","120.10526","38.54026"
"229.21500","1.42607","4.36994","0.00287","120.10526","38.32976"
"229.31500","1.42467","4.35666","0.00286","120.10540","38.21322"
"229.41500","1.42308","4.31773","0.00284","120.10540","37.87178"
"229.51500","1.42121","4.29852","0.00282","120.10540","37.70325"
"229.61500","1.41916","4.24664","0.00280","120.10540","37.24825"
"229.71500","1.41769","4.23905","0.00279","120.10540","37.18165"
"229.81500","1.41630","4.21395","0.00278","120.10540","36.96154"
"229.91500","1.41469","4.19662","0.00276","120.10782","36.80946"
"230.01500","1.41290","4.15505","0.00274","120.10782","36.44487"
"230.11500","1.41085","4.12381","0.00272","120.10782","36.17083"
"230.21500","1.40942","4.09854","0.00271","120.10782","35.94917"
"230.31500","1.40796","4.05986","0.00269","120.10782","35.60995"
"230.41500","1.40633","4.04590","0.00268","120.11069","35.48753"
"230.51500","1.40446","4.02301","0.00266","120.11069","35.28672"
"230.61500","1.40255","3.97927","0.00264","120.11069","34.90303"
"230.71500","1.40110","3.95994","0.00263","120.11069","34.73354"
"230.81500","1.39959","3.94817","0.00261","120.11069","34.63026"
"230.91500","1.39796","3.93213","0.00259","120.11069","34.48962"
"231.01500","1.39613","3.89153","0.00258","120.11197","34.13345"
"231.11500","1.39422","3.87204","0.00256","120.11197","33.96257"
"231.21500","1.39286","3.84994","0.00254","120.11197","33.76867"
"231.31500","1.39133","3.84534","0.00253","120.11197","33.72836"
"231.41500","1.38968","3.83586","0.00251","120.11197","33.64520"
"231.51500","1.38786","3.80233","0.00249","120.10751","33.35112"
"231.61500","1.38607","3.77512","0.00248","120.10751","33.11241"
"231.71500","1.38463","3.77131","0.00246","120.10751","33.07900"
"231.81500","1.38302","3.74382","0.00245","120.10751","32.83790"
"231.91500","1.38134","3.71958","0.00243","120.10751","32.62529"
"232.01500","1.37953","3.67543","0.00241","120.10751","32.23800"
"232.11500","1.37778","3.64764","0.00239","120.10186","31.99429"
"232.21500","1.37628","3.61855","0.00238","120.10186","31.73907"
"232.31500","1.37464","3.60010","0.00236","120.10186","31.57725"
"232.41500","1.37292","3.57081","0.00235","120.10186","31.32038"
"232.51500","1.37107","3.53652","0.00233","120.10186","31.01960"
"232.61500","1.36939","3.49514","0.00231","120.09871","30.65664"
"232.71500","1.36797","3.48109","0.00230","120.09871","30.53346"
"232.81500","1.36630","3.45553","0.00228","120.09871","30.30921"
"232.91500","1.36450","3.40455","0.00226","120.09871","29.86210"
"233.01500","1.36283","3.38467","0.00225","120.09871","29.68773"
"233.11500","1.36117","3.33674","0.00223","120.09871","29.26730"
"233.21500","1.35964","3.33705","0.00222","120.09676","29.27005"
"233.31500","1.35785","3.29839","0.00220","120.09676","28.93095"
"233.41500","1.35607","3.26598","0.00218","120.09676","28.64662"
"233.51500","1.35442","3.21674","0.00216","120.09676","28.21472"
"233.61500","1.35284","3.21852","0.00215","120.09676","28.23038"
"233.71500","1.35123","3.18439","0.00213","120.09715","27.93103"
"233.81500","1.34952","3.16731","0.00212","120.09715","27.78121"
"233.91500","1.34760","3.10936","0.00210","120.09715","27.27287"
"234.01500","1.34612","3.08761","0.00208","120.09715","27.08211"
"234.11500","1.34465","3.07512","0.00207","120.09715","26.97256"
"234.21500","1.34297","3.05077","0.00205","120.09610","26.75901"
"234.31500","1.34125","2.99047","0.00203","120.09610","26.23009"
"234.41500","1.33935","2.96954","0.00201","120.09610","26.04650"
"234.51500","1.33788","2.93402","0.00200","120.09610","25.73494"
"234.61500","1.33637","2.91847","0.00198","120.09610","25.59857"
"234.71500","1.33470","2.87515","0.00197","120.09610","25.21862"
"234.81500","1.33289","2.84631","0.00195","120.09509","24.96560"
"234.91500","1.33098","2.81146","0.00193","120.09509","24.65996"
"235.01500","1.32949","2.77260","0.00192","120.09509","24.31912"
"235.11500","1.32804","2.74785","0.00190","120.09509","24.10198"
"235.21500","1.32630","2.73963","0.00189","120.09509","24.02988"
"235.31500","1.32445","2.68608","0.00187","120.09305","23.56020"
"235.41500","1.32248","2.67015","0.00185","120.09305","23.42049"
"235.51500","1.32114","2.64421","0.00183","120.09305","23.19296"
"235.61500","1.31972","2.61188","0.00182","120.09305","22.90940"
"235.71500","1.31794","2.57807","0.00180","120.09305","22.61287"
"235.81500","1.31613","2.58186","0.00178","120.09305","22.64607"
"235.91500","1.31421","2.52751","0.00177","120.09187","22.16936"
"236.01500","1.31282","2.50632","0.00175","120.09187","21.98348"
"236.11500","1.31138","2.51380","0.00174","120.09187","22.04906"
"236.21500","1.30961","2.49011","0.00172","120.09187","21.84128"
"236.31500","1.30768","2.44836","0.00170","120.09187","21.47507"
"236.41500","1.30584","2.41908","0.00168","120.09187","21.21828"
"236.51500","1.30452","2.39452","0.00167","120.09431","21.00289"
"236.61500","1.30303","2.38089","0.00166","120.09431","20.88335"
"236.71500","1.30125","2.35023","0.00164","120.09431","20.61438"
"236.81500","1.29931","2.29824","0.00162","120.09431","20.15836"
"236.91500","1.29762","2.27046","0.00160","120.09431","19.91473"
"237.01500","1.29626","2.25752","0.00159","120.09799","19.80124"
"237.11500","1.29478","2.22923","0.00157","120.09799","19.55307"
"237.21500","1.29305","2.19459","0.00156","120.09799","19.24922"
"237.31500","1.29107","2.13784","0.00154","120.09799","18.75148"
"237.41500","1.28938","2.17053","0.00152","120.09799","19.03819"
"237.51500","1.28797","2.09763","0.00151","120.10946","18.39875"
"237.61500","1.28646","2.08724","0.00149","120.10946","18.30769"
"237.71500","1.28473","2.06315","0.00147","120.10946","18.09631"
"237.81500","1.28271","2.01685","0.00145","120.10946","17.69023"
"237.91500","1.28106","1.99270","0.00144","120.10946","17.47840"
"238.01500","1.27964","1.96580","0.00142","120.10946","17.24245"
"238.11500","1.27809","1.94990","0.00141","120.11798","17.10297"
"238.21500","1.27630","1.93155","0.00139","120.11798","16.94206"
"238.31500","1.27428","1.89927","0.00137","120.11798","16.65891"
"238.41500","1.27275","1.87320","0.00136","120.11798","16.43027"
"238.51500","1.27130","1.85918","0.00134","120.11798","16.30733"
"238.61500","1.26972","1.83897","0.00133","120.11798","16.13001"
"238.71500","1.26798","1.81462","0.00131","120.12281","15.91640"
"238.81500","1.26594","1.75977","0.00129","120.12281","15.43529"
"238.91500","1.26445","1.75548","0.00127","120.12281","15.39773"
"239.01500","1.26298","1.71310","0.00126","120.12281","15.02603"
"239.11500","1.26131","1.69298","0.00124","120.12281","14.84946"
"239.21500","1.25951","1.64182","0.00123","120.12675","14.40073"
"239.31500","1.25755","1.62054","0.00121","120.12675","14.21416"
"239.41500","1.25611","1.59418","0.00119","120.12675","13.98294"
"239.51500","1.25461","1.57686","0.00118","120.12675","13.83097"
"239.61500","1.25292","1.54318","0.00116","120.12675","13.53560"
"239.71500","1.25119","1.51080","0.00114","120.12675","13.25158"
"239.81500","1.24931","1.48861","0.00112","120.13000","13.05690"
"239.91500","1.24788","1.46412","0.00111","120.13000","12.84210"
"240.01500","1.24637","1.45482","0.00110","120.13000","12.76056"
"240.11500","1.24465","1.43584","0.00108","120.13000","12.59405"
"240.21500","1.24289","1.40223","0.00106","120.13000","12.29928"
"240.31500","1.24106","1.36593","0.00104","120.13105","11.98086"
"240.41500","1.23960","1.33022","0.00103","120.13105","11.66762"
"240.51500","1.23802","1.32676","0.00101","120.13105","11.63734"
"240.61500","1.23628","1.31068","0.00100","120.13105","11.49630"
"240.71500","1.23447","1.27656","0.00098","120.13105","11.19703"
"240.81500","1.23272","1.25605","0.00096","120.13105","11.01712"
"240.91500","1.23126","1.23979","0.00095","120.12901","10.87446"
"241.01500","1.22965","1.21699","0.00093","120.12901","10.67447"
"241.11500","1.22779","1.19527","0.00091","120.12901","10.48394"
"241.21500","1.22607","1.17818","0.00089","120.12901","10.33410"
"241.31500","1.22441","1.15029","0.00088","120.12901","10.08943"
"241.41500","1.22294","1.12146","0.00086","120.13364","9.83654"
"241.51500","1.22131","1.11703","0.00085","120.13364","9.79770"
"241.61500","1.21946","1.07758","0.00083","120.13364","9.45172"
"241.71500","1.21770","1.05710","0.00081","120.13364","9.27204"
"241.81500","1.21612","1.02973","0.00080","120.13364","9.03200"
"241.91500","1.21459","1.00399","0.00078","120.13364","8.80624"
"242.01500","1.21292","0.97956","0.00076","120.13819","8.59191"
"242.11500","1.21104","0.94102","0.00075","120.13819","8.25387"
"242.21500","1.20929","0.92861","0.00073","120.13819","8.14505"
"242.31500","1.20782","0.88585","0.00071","120.13819","7.77000"
"242.41500","1.20627","0.86549","0.00070","120.13819","7.59143"
"242.51500","1.20457","0.83055","0.00068","120.14184","7.28490"
"242.61500","1.20273","0.80594","0.00066","120.14184","7.06910"
"242.71500","1.20103","0.77674","0.00065","120.14184","6.81296"
"242.81500","1.19962","0.76554","0.00063","120.14184","6.71471"
"242.91500","1.19803","0.73560","0.00062","120.14184","6.45213"
"243.01500","1.19633","0.70588","0.00060","120.14184","6.19139"
"243.11500","1.19443","0.68402","0.00058","120.14164","5.99967"
"243.21500","1.19274","0.66667","0.00056","120.14164","5.84750"
"243.31500","1.19135","0.64761","0.00055","120.14164","5.68030"
"243.41500","1.18971","0.62295","0.00053","120.14164","5.46406"
"243.51500","1.18799","0.61212","0.00052","120.14164","5.36900"
"243.61500","1.18605","0.57006","0.00050","120.14286","5.00011"
"243.71500","1.18441","0.55112","0.00048","120.14286","4.83403"
"243.81500","1.18306","0.53780","0.00047","120.14286","4.71715"
"243.91500","1.18138","0.52240","0.00045","120.14286","4.58210"
"244.01500","1.17959","0.47834","0.00043","120.14286","4.19561"
"244.11500","1.17765","0.46545","0.00042","120.14286","4.08257"
"244.21500","1.17608","0.44612","0.00040","120.14245","3.91305"
"244.31500","1.17473","0.44003","0.00039","120.14245","3.85956"
"244.41500","1.17305","0.42648","0.00037","120.14245","3.74075"
"244.51500","1.17118","0.39430","0.00035","120.14245","3.45849"
"244.61500","1.16929","0.39157","0.00033","120.14245","3.43455"
"244.71500","1.16776","0.36793","0.00032","120.14173","3.22722"
"244.81500","1.16638","0.36935","0.00030","120.14173","3.23962"
"244.91500","1.16464","0.34587","0.00029","120.14173","3.03370"
"245.01500","1.16276","0.31198","0.00027","120.14173","2.73643"
"245.11500","1.16089","0.29152","0.00025","120.14173","2.55702"
"245.21500","1.15945","0.28353","0.00024","120.14173","2.48691"
"245.31500","1.15802","0.27024","0.00022","120.14101","2.37034"
"245.41500","1.15633","0.26347","0.00020","120.14101","2.31099"
"245.51500","1.15442","0.24111","0.00019","120.14101","2.11483"
"245.61500","1.15266","0.22160","0.00017","120.14101","1.94367"
"245.71500","1.15119","0.23208","0.00015","120.14101","2.03559"
"245.81500","1.14978","0.21954","0.00014","120.14082","1.92565"
"245.91500","1.14805","0.21821","0.00012","120.14082","1.91398"
"246.01500","1.14607","0.18203","0.00010","120.14082","1.59661"
"246.11500","1.14435","0.18254","0.00009","120.14082","1.60108"
"246.21500","1.14291","0.17983","0.00007","120.14082","1.57737"
"246.31500","1.14139","0.17024","0.00006","120.14082","1.49325"
"246.41500","1.13969","0.16153","0.00004","120.14910","1.41678"
"246.51500","1.13768","0.13683","0.00002","120.14910","1.20014"
"246.61500","1.13601","0.13239","0.00000","120.14910","1.16122"
"246.71500","1.13459","0.13976","-0.00001","120.14910","1.22590"
"246.80000","1.13328","0.11347","-0.00002","120.14910","0.99523"
