Time,Extension,Load,Tensile strain (Extension),Tensile stress
(s),(mm),(N),(mm/mm),(MPa)
"661.90002","17.12648","136.80367","0.05186","1199.93555"
"662.00000","17.12886","136.80835","0.05186","1199.97656"
"662.09998","17.13122","136.81038","0.05187","1199.99438"
"662.20001","17.13398","136.82419","0.05188","1200.11560"
"662.29999","17.13653","136.83199","0.05189","1200.18396"
"662.40002","17.13881","136.83557","0.05190","1200.21533"
"662.50000","17.14157","136.84624","0.05190","1200.30896"
"662.59998","17.14415","136.85190","0.05191","1200.35864"
"662.70001","17.14625","136.85776","0.05192","1200.41003"
"662.79999","17.14896","136.86520","0.05193","1200.47534"
"662.90002","17.15178","136.87419","0.05194","1200.55408"
"663.00000","17.15378","136.87506","0.05194","1200.56177"
"663.09998","17.15628","136.88583","0.05195","1200.65625"
"663.20001","17.15919","136.89729","0.05196","1200.75671"
"663.29999","17.16132","136.90315","0.05197","1200.80811"
"663.40002","17.16366","136.90288","0.05197","1200.80579"
"663.50000","17.16667","136.91708","0.05198","1200.93030"
"663.59998","17.16894","136.92560","0.05199","1201.00500"
"663.70001","17.17107","136.92426","0.05200","1200.99329"
"663.79999","17.17392","136.93399","0.05201","1201.07861"
"663.90002","17.17667","136.94849","0.05201","1201.20581"
"664.00000","17.17860","136.95341","0.05202","1201.24902"
"664.09998","17.18125","136.95586","0.05203","1201.27039"
"664.20001","17.18431","136.97263","0.05204","1201.41748"
"664.29999","17.18628","136.97491","0.05204","1201.43762"
"664.40002","17.18871","136.98033","0.05205","1201.48511"
"664.50000","17.19189","136.99773","0.05206","1201.63770"
"664.59998","17.19397","136.99739","0.05207","1201.63477"
"664.70001","17.19611","137.00084","0.05208","1201.66504"
"664.79999","17.19925","137.01563","0.05209","1201.79468"
"664.90002","17.20162","137.02196","0.05209","1201.85022"
"665.00000","17.20363","137.02107","0.05210","1201.84241"
"665.09998","17.20639","137.03542","0.05211","1201.96826"
"665.20001","17.20917","137.04382","0.05212","1202.04199"
"665.29999","17.21121","137.04707","0.05212","1202.07056"
"665.40002","17.21369","137.05151","0.05213","1202.10950"
"665.50000","17.21670","137.06642","0.05214","1202.24023"
"665.59998","17.21879","137.06541","0.05215","1202.23145"
"665.70001","17.22114","137.07443","0.05215","1202.31055"
"665.79999","17.22407","137.08359","0.05216","1202.39075"
"665.90002","17.22639","137.08801","0.05217","1202.42957"
"666.00000","17.22857","137.09584","0.05218","1202.49829"
"666.09998","17.23144","137.10460","0.05219","1202.57507"
"666.20001","17.23411","137.11833","0.05219","1202.69556"
"666.29999","17.23626","137.11728","0.05220","1202.68628"
"666.40002","17.23895","137.13019","0.05221","1202.79956"
"666.50000","17.24168","137.14066","0.05222","1202.89136"
"666.59998","17.24386","137.14285","0.05223","1202.91064"
"666.70001","17.24651","137.15216","0.05223","1202.99231"
"666.79999","17.24922","137.15988","0.05224","1203.05994"
"666.90002","17.25133","137.16277","0.05225","1203.08533"
"667.00000","17.25379","137.17474","0.05226","1203.19031"
"667.09998","17.25661","137.17767","0.05227","1203.21606"
"667.20001","17.25889","137.18719","0.05227","1203.29956"
"667.29999","17.26134","137.19083","0.05228","1203.33142"
"667.40002","17.26409","137.20093","0.05229","1203.42004"
"667.50000","17.26637","137.20746","0.05230","1203.47729"
"667.59998","17.26876","137.20917","0.05230","1203.49231"
"667.70001","17.27153","137.22569","0.05231","1203.63721"
"667.79999","17.27391","137.23044","0.05232","1203.67883"
"667.90002","17.27618","137.23361","0.05233","1203.70667"
"668.00000","17.27898","137.24696","0.05234","1203.82385"
"668.09998","17.28160","137.25130","0.05234","1203.86182"
"668.20001","17.28375","137.26006","0.05235","1203.93860"
"668.29999","17.28653","137.26508","0.05236","1203.98267"
"668.40002","17.28923","137.27713","0.05237","1204.08838"
"668.50000","17.29123","137.28088","0.05237","1204.12134"
"668.59998","17.29390","137.28763","0.05238","1204.18042"
"668.70001","17.29682","137.29558","0.05239","1204.25024"
"668.79999","17.29875","137.29825","0.05240","1204.27368"
"668.90002","17.30112","137.30446","0.05240","1204.32813"
"669.00000","17.30412","137.32124","0.05241","1204.47534"
"669.09998","17.30641","137.32338","0.05242","1204.49402"
"669.20001","17.30860","137.32942","0.05243","1204.54712"
"669.29999","17.31149","137.34053","0.05244","1204.64453"
"669.40002","17.31402","137.35176","0.05245","1204.74304"
"669.50000","17.31603","137.34795","0.05245","1204.70959"
"669.59998","17.31887","137.36234","0.05246","1204.83569"
"669.70001","17.32166","137.37378","0.05247","1204.93616"
"669.79999","17.32358","137.37688","0.05248","1204.96326"
"669.90002","17.32615","137.38179","0.05248","1205.00635"
"670.00000","17.32936","137.39188","0.05249","1205.09485"
"670.09998","17.33133","137.39505","0.05250","1205.12268"
"670.20001","17.33370","137.40050","0.05251","1205.17053"
"670.29999","17.33694","137.41525","0.05252","1205.29993"
"670.40002","17.33899","137.42148","0.05252","1205.35449"
"670.50000","17.34120","137.42038","0.05253","1205.34485"
"670.59998","17.34427","137.43063","0.05254","1205.43481"
"670.70001","17.34664","137.44238","0.05255","1205.53784"
"670.79999","17.34858","137.43941","0.05255","1205.51172"
"670.90002","17.35142","137.45810","0.05256","1205.67578"
"671.00000","17.35428","137.46495","0.05257","1205.73584"
"671.09998","17.35620","137.46254","0.05258","1205.71472"
"671.20001","17.35876","137.47545","0.05259","1205.82788"
"671.29999","17.36175","137.48624","0.05259","1205.92249"
"671.40002","17.36380","137.48621","0.05260","1205.92224"
"671.50000","17.36616","137.49379","0.05261","1205.98877"
"671.59998","17.36914","137.50438","0.05262","1206.08167"
"671.70001","17.37136","137.50562","0.05262","1206.09253"
"671.79999","17.37355","137.50781","0.05263","1206.11182"
"671.90002","17.37652","137.52789","0.05264","1206.28784"
"672.00000","17.37915","137.53667","0.05265","1206.36487"
"672.09998","17.38122","137.53262","0.05266","1206.32935"
"672.20001","17.38399","137.54697","0.05266","1206.45520"
"672.29999","17.38668","137.55679","0.05267","1206.54138"
"672.40002","17.38875","137.55724","0.05268","1206.54529"
"672.50000","17.39145","137.56894","0.05269","1206.64795"
"672.59998","17.39420","137.57547","0.05270","1206.70520"
"672.70001","17.39620","137.58243","0.05270","1206.76624"
"672.79999","17.39872","137.58875","0.05271","1206.82166"
"672.90002","17.40160","137.59435","0.05272","1206.87073"
"673.00000","17.40384","137.60193","0.05273","1206.93726"
"673.09998","17.40619","137.60471","0.05273","1206.96167"
"673.20001","17.40906","137.61716","0.05274","1207.07080"
"673.29999","17.41134","137.62192","0.05275","1207.11255"
"673.40002","17.41364","137.62494","0.05276","1207.13916"
"673.50000","17.41646","137.63780","0.05277","1207.25195"
"673.59998","17.41895","137.64401","0.05277","1207.30640"
"673.70001","17.42114","137.64409","0.05278","1207.30713"
"673.79999","17.42395","137.65625","0.05279","1207.41370"
"673.90002","17.42667","137.67033","0.05280","1207.53723"
"674.00000","17.42875","137.67334","0.05280","1207.56360"
"674.09998","17.43144","137.67752","0.05281","1207.60034"
"674.20001","17.43424","137.68742","0.05282","1207.68713"
"674.29999","17.43630","137.68854","0.05283","1207.69690"
"674.40002","17.43890","137.70201","0.05284","1207.81519"
"674.50000","17.44176","137.70915","0.05285","1207.87781"
"674.59998","17.44380","137.71355","0.05285","1207.91626"
"674.70001","17.44625","137.72130","0.05286","1207.98425"
"674.79999","17.44924","137.73384","0.05287","1208.09436"
"674.90002","17.45143","137.73384","0.05288","1208.09436"
"675.00000","17.45362","137.73883","0.05288","1208.13806"
"675.09998","17.45659","137.74965","0.05289","1208.23291"
"675.20001","17.45908","137.75732","0.05290","1208.30029"
"675.29999","17.46107","137.75612","0.05291","1208.28967"
"675.40002","17.46388","137.76691","0.05291","1208.38440"
"675.50000","17.46674","137.78099","0.05292","1208.50781"
"675.59998","17.46858","137.77979","0.05293","1208.49731"
"675.70001","17.47124","137.78880","0.05294","1208.57642"
"675.79999","17.47445","137.80374","0.05295","1208.70740"
"675.90002","17.47631","137.79732","0.05295","1208.65112"
"676.00000","17.47863","137.80402","0.05296","1208.70984"
"676.09998","17.48183","137.81929","0.05297","1208.84375"
"676.20001","17.48403","137.82022","0.05298","1208.85193"
"676.29999","17.48608","137.82228","0.05298","1208.87000"
"676.40002","17.48912","137.83794","0.05299","1209.00732"
"676.50000","17.49170","137.84547","0.05300","1209.07349"
"676.59998","17.49355","137.84288","0.05301","1209.05078"
"676.70001","17.49631","137.85172","0.05302","1209.12817"
"676.79999","17.49930","137.86331","0.05303","1209.22998"
"676.90002","17.50117","137.86346","0.05303","1209.23132"
"677.00000","17.50359","137.86514","0.05304","1209.24597"
"677.09998","17.50671","137.87749","0.05305","1209.35425"
"677.20001","17.50882","137.88782","0.05306","1209.44482"
"677.29999","17.51105","137.88611","0.05306","1209.42993"
"677.40002","17.51405","137.89886","0.05307","1209.54175"
"677.50000","17.51649","137.90459","0.05308","1209.59192"
"677.59998","17.51855","137.90436","0.05309","1209.58997"
"677.70001","17.52151","137.92207","0.05310","1209.74536"
"677.79999","17.52429","137.92822","0.05310","1209.79932"
"677.90002","17.52625","137.92464","0.05311","1209.76782"
"678.00000","17.52890","137.93967","0.05312","1209.89966"
"678.09998","17.53179","137.95314","0.05313","1210.01782"
"678.20001","17.53392","137.95142","0.05313","1210.00269"
"678.29999","17.53632","137.95303","0.05314","1210.01685"
"678.40002","17.53925","137.96582","0.05315","1210.12903"
"678.50000","17.54145","137.97601","0.05316","1210.21851"
"678.59998","17.54380","137.97849","0.05317","1210.24011"
"678.70001","17.54661","137.98492","0.05317","1210.29663"
"678.79999","17.54898","137.98915","0.05318","1210.33374"
"678.90002","17.55133","137.99814","0.05319","1210.41248"
"679.00000","17.55397","138.00426","0.05320","1210.46619"
"679.09998","17.55643","138.00572","0.05320","1210.47900"
"679.20001","17.55877","138.01344","0.05321","1210.54675"
"679.29999","17.56140","138.02370","0.05322","1210.63672"
"679.40002","17.56388","138.03203","0.05323","1210.70984"
"679.50000","17.56622","138.03462","0.05324","1210.73254"
"679.59998","17.56907","138.04048","0.05324","1210.78394"
"679.70001","17.57154","138.05255","0.05325","1210.88977"
"679.79999","17.57375","138.05835","0.05326","1210.94067"
"679.90002","17.57653","138.05965","0.05327","1210.95203"
"680.00000","17.57916","138.07036","0.05328","1211.04602"
"680.09998","17.58126","138.07513","0.05328","1211.08789"
"680.20001","17.58386","138.08095","0.05329","1211.13892"
"680.29999","17.58676","138.09360","0.05330","1211.24988"
"680.40002","17.58878","138.08829","0.05331","1211.20325"
"680.50000","17.59118","138.09427","0.05331","1211.25574"
"680.59998","17.59422","138.10783","0.05332","1211.37463"
"680.70001","17.59645","138.11864","0.05333","1211.46948"
"680.79999","17.59855","138.11540","0.05334","1211.44104"
"680.90002","17.60145","138.12523","0.05335","1211.52722"
"681.00000","17.60409","138.13789","0.05335","1211.63831"
"681.09998","17.60605","138.13422","0.05336","1211.60608"
"681.20001","17.60879","138.14217","0.05337","1211.67578"
"681.29999","17.61169","138.15387","0.05338","1211.77844"
"681.40002","17.61366","138.15196","0.05338","1211.76172"
"681.50000","17.61621","138.16687","0.05339","1211.89246"
"681.59998","17.61941","138.17514","0.05340","1211.96509"
"681.70001","17.62136","138.17612","0.05341","1211.97363"
"681.79999","17.62364","138.17862","0.05342","1211.99561"
"681.90002","17.62681","138.19402","0.05343","1212.13062"
"682.00000","17.62910","138.20111","0.05343","1212.19287"
"682.09998","17.63112","138.19345","0.05344","1212.12561"
"682.20001","17.63409","138.21094","0.05345","1212.27905"
"682.29999","17.63680","138.21846","0.05346","1212.34497"
"682.40002","17.63865","138.21498","0.05346","1212.31445"
"682.50000","17.64137","138.22897","0.05347","1212.43726"
"682.59998","17.64438","138.24190","0.05348","1212.55054"
"682.70001","17.64624","138.23778","0.05349","1212.51440"
"682.79999","17.64865","138.24055","0.05349","1212.53882"
"682.90002","17.65172","138.25754","0.05350","1212.68774"
"683.00000","17.65387","138.26006","0.05351","1212.70984"
"683.09998","17.65608","138.26482","0.05352","1212.75159"
"683.20001","17.65905","138.28006","0.05353","1212.88538"
"683.29999","17.66149","138.27782","0.05353","1212.86560"
"683.40002","17.66365","138.28326","0.05354","1212.91345"
"683.50000","17.66647","138.29651","0.05355","1213.02954"
"683.59998","17.66916","138.30295","0.05356","1213.08606"
"683.70001","17.67124","138.30370","0.05356","1213.09265"
"683.79999","17.67385","138.31458","0.05357","1213.18811"
"683.90002","17.67669","138.32635","0.05358","1213.29138"
"684.00000","17.67878","138.32759","0.05359","1213.30225"
"684.09998","17.68133","138.33408","0.05360","1213.35913"
"684.20001","17.68416","138.34431","0.05361","1213.44885"
"684.29999","17.68637","138.35056","0.05361","1213.50366"
"684.40002","17.68880","138.35757","0.05362","1213.56519"
"684.50000","17.69158","138.36314","0.05363","1213.61401"
"684.59998","17.69393","138.36050","0.05364","1213.59094"
"684.70001","17.69618","138.37317","0.05364","1213.70203"
"684.79999","17.69898","138.38292","0.05365","1213.78748"
"684.90002","17.70142","138.39078","0.05366","1213.85645"
"685.00000","17.70366","138.39400","0.05367","1213.88464"
"685.09998","17.70639","138.39935","0.05367","1213.93164"
"685.20001","17.70896","138.40617","0.05368","1213.99146"
"685.29999","17.71117","138.41455","0.05369","1214.06494"
"685.40002","17.71391","138.42148","0.05370","1214.12573"
"685.50000","17.71669","138.43356","0.05371","1214.23169"
"685.59998","17.71878","138.43617","0.05371","1214.25464"
"685.70001","17.72138","138.44356","0.05372","1214.31946"
"685.79999","17.72428","138.45149","0.05373","1214.38904"
"685.90002","17.72635","138.45573","0.05374","1214.42615"
"686.00000","17.72884","138.46373","0.05375","1214.49634"
"686.09998","17.73177","138.47150","0.05375","1214.56445"
"686.20001","17.73395","138.47499","0.05376","1214.59509"
"686.29999","17.73625","138.47609","0.05377","1214.60474"
"686.40002","17.73920","138.49146","0.05378","1214.73950"
"686.50000","17.74154","138.49672","0.05378","1214.78564"
"686.59998","17.74362","138.49295","0.05379","1214.75269"
"686.70001","17.74644","138.50719","0.05380","1214.87756"
"686.79999","17.74916","138.51729","0.05381","1214.96606"
"686.90002","17.75114","138.51572","0.05382","1214.95227"
"687.00000","17.75374","138.52325","0.05382","1215.01843"
"687.09998","17.75665","138.53171","0.05383","1215.09253"
"687.20001","17.75874","138.54044","0.05384","1215.16919"
"687.29999","17.76119","138.53886","0.05385","1215.15540"
"687.40002","17.76426","138.55527","0.05386","1215.29919"
"687.50000","17.76647","138.56134","0.05386","1215.35254"
"687.59998","17.76864","138.55972","0.05387","1215.33826"
"687.70001","17.77168","138.57578","0.05388","1215.47913"
"687.79999","17.77413","138.57858","0.05389","1215.50378"
"687.90002","17.77612","138.58049","0.05389","1215.52051"
"688.00000","17.77890","138.59569","0.05390","1215.65381"
"688.09998","17.78171","138.60324","0.05391","1215.71997"
"688.20001","17.78373","138.60056","0.05392","1215.69641"
"688.29999","17.78626","138.60699","0.05393","1215.75293"
"688.40002","17.78922","138.62114","0.05393","1215.87695"
"688.50000","17.79132","138.62578","0.05394","1215.91772"
"688.59998","17.79361","138.62340","0.05395","1215.89685"
"688.70001","17.79659","138.63557","0.05396","1216.00366"
"688.79999","17.79892","138.64275","0.05396","1216.06653"
"688.90002","17.80110","138.63815","0.05397","1216.02625"
"689.00000","17.80389","138.65240","0.05398","1216.15125"
"689.09998","17.80651","138.66202","0.05399","1216.23560"
"689.20001","17.80873","138.66106","0.05400","1216.22717"
"689.29999","17.81141","138.67505","0.05400","1216.34985"
"689.40002","17.81424","138.68306","0.05401","1216.42017"
"689.50000","17.81631","138.68640","0.05402","1216.44946"
"689.59998","17.81891","138.68837","0.05403","1216.46667"
