"Test : Start of hold value,""172.00000"",MPa"

Time,Extension,Load,Temperature: Chamber 3119-600 1 1,Tensile strain (Extension),Tensile stress
"23.50000,""9.91657"",""4.76699"",""25.37811"",""0.00357"",""41.81234"""
"23.60000,""9.91836"",""4.77077"",""25.37811"",""0.00358"",""41.84552"""
"23.70000,""9.91998"",""4.77924"",""25.37811"",""0.00360"",""41.91974"""
"23.80000,""9.92143"",""4.79883"",""25.37811"",""0.00361"",""42.09161"""
"23.90000,""9.92308"",""4.83191"",""25.37811"",""0.00363"",""42.38179"""
"24.00000,""9.92485"",""4.87237"",""25.37811"",""0.00364"",""42.73664"""
"24.10000,""9.92666"",""4.91587"",""25.37810"",""0.00366"",""43.11819"""
"24.20000,""9.92828"",""4.95404"",""25.37810"",""0.00368"",""43.45298"""
"24.30000,""9.92978"",""4.98950"",""25.37810"",""0.00369"",""43.76405"""
"24.40000,""9.93145"",""4.99776"",""25.37810"",""0.00370"",""43.83647"""
"24.50000,""9.93335"",""5.00893"",""25.37810"",""0.00372"",""43.93447"""
"24.60000,""9.93508"",""5.01258"",""25.37810"",""0.00374"",""43.96650"""
"24.70000,""9.93657"",""5.00636"",""25.37746"",""0.00375"",""43.91188"""
"24.80000,""9.93811"",""5.01775"",""25.37746"",""0.00377"",""44.01183"""
"24.90000,""9.93984"",""5.03336"",""25.37746"",""0.00378"",""44.14874"""
"25.00000,""9.94176"",""5.06316"",""25.37746"",""0.00380"",""44.41013"""
"25.10000,""9.94344"",""5.10070"",""25.37746"",""0.00381"",""44.73936"""
"25.20000,""9.94488"",""5.14429"",""25.37746"",""0.00383"",""45.12169"""
"25.30000,""9.94643"",""5.17822"",""25.37486"",""0.00384"",""45.41936"""
"25.40000,""9.94816"",""5.21212"",""25.37486"",""0.00386"",""45.71663"""
"25.50000,""9.95006"",""5.24326"",""25.37486"",""0.00387"",""45.98978"""
"25.60000,""9.95178"",""5.25684"",""25.37486"",""0.00389"",""46.10892"""
"25.70000,""9.95317"",""5.24920"",""25.37486"",""0.00390"",""46.04192"""
"25.80000,""9.95477"",""5.24888"",""25.37486"",""0.00392"",""46.03909"""
"25.90000,""9.95654"",""5.25506"",""25.37740"",""0.00393"",""46.09328"""
"26.00000,""9.95840"",""5.27565"",""25.37740"",""0.00395"",""46.27386"""
"26.10000,""9.96002"",""5.29500"",""25.37740"",""0.00397"",""46.44363"""
"26.20000,""9.96140"",""5.32536"",""25.37740"",""0.00398"",""46.70994"""
"26.30000,""9.96303"",""5.36924"",""25.37740"",""0.00399"",""47.09477"""
"26.40000,""9.96484"",""5.41348"",""25.37853"",""0.00401"",""47.48287"""
"26.50000,""9.96676"",""5.45770"",""25.37853"",""0.00403"",""47.87073"""
"26.60000,""9.96832"",""5.47511"",""25.37853"",""0.00404"",""48.02345"""
"26.70000,""9.96970"",""5.48649"",""25.37853"",""0.00405"",""48.12327"""
"26.80000,""9.97135"",""5.48731"",""25.37853"",""0.00407"",""48.13040"""
"26.90000,""9.97313"",""5.49100"",""25.37853"",""0.00409"",""48.16278"""
"27.00000,""9.97507"",""5.49844"",""25.37368"",""0.00410"",""48.22807"""
"27.10000,""9.97668"",""5.50843"",""25.37368"",""0.00412"",""48.31570"""
"27.20000,""9.97805"",""5.53178"",""25.37368"",""0.00413"",""48.52044"""
"27.30000,""9.97976"",""5.56184"",""25.37368"",""0.00415"",""48.78417"""
"27.40000,""9.98164"",""5.60579"",""25.37368"",""0.00416"",""49.16961"""
"27.50000,""9.98351"",""5.65223"",""25.37368"",""0.00418"",""49.57700"""
"27.60000,""9.98499"",""5.67879"",""25.37152"",""0.00419"",""49.80990"""
"27.70000,""9.98641"",""5.71260"",""25.37152"",""0.00421"",""50.10649"""
"27.80000,""9.98813"",""5.72397"",""25.37152"",""0.00422"",""50.20623"""
"27.90000,""9.99006"",""5.73311"",""25.37152"",""0.00424"",""50.28643"""
"28.00000,""9.99188"",""5.73443"",""25.37152"",""0.00426"",""50.29792"""
"28.10000,""9.99329"",""5.73305"",""25.37152"",""0.00427"",""50.28585"""
