Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Bx1.Max.
Emissivity				0.95
Distance				0.1
Reflected temperature				20
Location X				54
Location Y				98
Size X				179
Size Y				48
Surface (pixels)				8592

Date	Time	Milliseconds	Relative time	Bx1.Max.
12/07/2016	18:50:40	196	124,956	25,5764792556698
12/07/2016	18:50:40	357	125,117	25,5764792556698
12/07/2016	18:50:40	658	125,418	25,5940113510016
12/07/2016	18:50:40	719	125,479	25,5764792556698
12/07/2016	18:50:40	939	125,699	25,5940113510016
12/07/2016	18:50:41	373	126,133	25,6115405834996
12/07/2016	18:50:41	688	126,448	25,6115405834996
12/07/2016	18:50:41	931	126,691	25,5940113510016
12/07/2016	18:50:42	208	126,968	25,5764792556698
12/07/2016	18:50:42	357	127,117	25,5764792556698
12/07/2016	18:50:42	603	127,363	25,5764792556698
12/07/2016	18:50:42	738	127,498	25,5940113510016
12/07/2016	18:50:42	876	127,636	25,5589442961364
12/07/2016	18:50:43	272	128,032	25,5589442961364
12/07/2016	18:50:43	541	128,301	25,5589442961364
12/07/2016	18:50:43	704	128,464	25,5940113510016
12/07/2016	18:50:43	856	128,616	25,5764792556698
12/07/2016	18:50:44	302	129,062	25,5589442961364
12/07/2016	18:50:44	565	129,325	25,5589442961364
12/07/2016	18:50:44	827	129,587	25,5414064710326
12/07/2016	18:50:44	991	129,751	25,5589442961364
12/07/2016	18:50:45	347	130,107	25,5414064710326
12/07/2016	18:50:45	512	130,272	25,5414064710326
12/07/2016	18:50:45	928	130,688	25,5589442961364
12/07/2016	18:50:46	202	130,962	25,5414064710326
12/07/2016	18:50:46	595	131,355	25,5414064710326
12/07/2016	18:50:46	927	131,687	25,5414064710326
