Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Image.Max.
Emissivity				0.949999988079071
Distance				1
Reflected temperature				19.999993896484398
Location X				
Location Y				
Size X				
Size Y				
Surface (pixels)				76800

Date	Time	Milliseconds	Relative time	Image.Max.
15/07/2016	20:21:37	047	452,146	34,0346145629883
15/07/2016	20:21:37	410	452,509	33,8648719787598
15/07/2016	20:21:37	676	452,775	33,9214782714844
15/07/2016	20:21:37	832	452,931	33,742130279541
15/07/2016	20:21:38	528	453,627	33,6665306091309
15/07/2016	20:21:38	879	453,978	33,7090606689453
15/07/2016	20:21:39	248	454,347	33,6145324707031
15/07/2016	20:21:39	468	454,567	33,5625076293945
15/07/2016	20:21:39	830	454,929	33,4773292541504
15/07/2016	20:21:40	269	455,368	33,4441871643066
15/07/2016	20:21:40	453	455,552	33,4347152709961
15/07/2016	20:21:40	812	455,911	33,3683967590332
15/07/2016	20:21:40	957	456,056	33,2498817443848
15/07/2016	20:21:41	342	456,441	33,2261657714844
15/07/2016	20:21:41	881	456,98	33,2593688964844
15/07/2016	20:21:42	044	457,143	33,3020439147949
15/07/2016	20:21:42	263	457,362	33,3968238830566
15/07/2016	20:21:42	703	457,802	33,491527557373
15/07/2016	20:21:43	046	458,145	33,4394493103027
15/07/2016	20:21:43	103	458,202	33,5293884277344
15/07/2016	20:21:43	538	458,637	33,6098022460938
15/07/2016	20:21:43	998	459,097	33,6807098388672
15/07/2016	20:21:44	327	459,426	33,8412780761719
15/07/2016	20:21:44	441	459,54	33,8412780761719
15/07/2016	20:21:45	004	460,103	33,8931770324707
15/07/2016	20:21:45	149	460,248	34,0817184448242
15/07/2016	20:21:45	417	460,516	34,0534591674805
15/07/2016	20:21:45	860	460,959	34,1052665710449
15/07/2016	20:21:46	142	461,241	34,0864295959473
15/07/2016	20:21:46	448	461,547	34,0722999572754
15/07/2016	20:21:46	597	461,696	34,0958480834961
15/07/2016	20:21:46	993	462,092	34,1005592346191
15/07/2016	20:21:47	185	462,284	34,1099739074707
15/07/2016	20:21:47	363	462,462	34,1052665710449
15/07/2016	20:21:47	525	462,624	34,1429328918457
15/07/2016	20:21:47	697	462,796	34,1711730957031
15/07/2016	20:21:47	936	463,035	34,1899948120117
15/07/2016	20:21:48	282	463,381	34,3451766967773
15/07/2016	20:21:48	652	463,751	34,4062538146973
15/07/2016	20:21:48	800	463,899	34,3874626159668
15/07/2016	20:21:49	133	464,232	34,3498764038086
15/07/2016	20:21:49	310	464,409	34,2088165283203
15/07/2016	20:21:49	732	464,831	34,1429328918457
15/07/2016	20:21:49	924	465,023	34,1193923950195
15/07/2016	20:21:50	232	465,331	34,1429328918457
15/07/2016	20:21:50	664	465,763	34,1382255554199
15/07/2016	20:21:50	840	465,939	34,1899948120117
15/07/2016	20:21:51	211	466,31	34,1382255554199
15/07/2016	20:21:51	449	466,548	34,2276344299316
15/07/2016	20:21:51	697	466,796	34,4203414916992
15/07/2016	20:21:51	947	467,046	34,4391288757324
15/07/2016	20:21:52	152	467,251	34,5001564025879
15/07/2016	20:21:52	470	467,569	34,5892944335938
15/07/2016	20:21:52	932	468,031	34,7158508300781
15/07/2016	20:21:53	098	468,197	34,7580070495605
15/07/2016	20:21:53	535	468,634	34,7861022949219
15/07/2016	20:21:54	057	469,156	34,9498596191406
15/07/2016	20:21:54	152	469,251	35,0620231628418
15/07/2016	20:21:54	354	469,453	34,968563079834
15/07/2016	20:21:54	589	469,688	35,0386657714844
15/07/2016	20:21:54	997	470,096	35,1414070129395
15/07/2016	20:21:55	143	470,242	35,1974143981934
15/07/2016	20:21:55	563	470,662	35,3046836853027
15/07/2016	20:21:55	814	470,913	35,1694145202637
15/07/2016	20:21:56	192	471,291	35,1880798339844
15/07/2016	20:21:56	448	471,547	35,2020797729492
15/07/2016	20:21:56	579	471,678	35,2114105224609
15/07/2016	20:21:56	994	472,093	35,2487258911133
15/07/2016	20:21:57	320	472,419	35,2533912658691
15/07/2016	20:21:57	594	472,693	35,3606109619141
15/07/2016	20:21:57	985	473,084	35,234733581543
15/07/2016	20:21:58	151	473,25	35,1974143981934
15/07/2016	20:21:58	538	473,637	35,0993881225586
15/07/2016	20:21:58	672	473,771	35,0993881225586
15/07/2016	20:21:59	025	474,124	35,0666923522949
15/07/2016	20:21:59	189	474,288	35,0620231628418
15/07/2016	20:21:59	643	474,742	35,1554107666016
15/07/2016	20:21:59	842	474,941	35,2114105224609
15/07/2016	20:22:00	262	475,361	35,332649230957
15/07/2016	20:22:00	551	475,65	35,2114105224609
15/07/2016	20:22:00	677	475,776	35,2487258911133
15/07/2016	20:22:00	902	476,001	35,2020797729492
15/07/2016	20:22:01	298	476,397	35,2207412719727
15/07/2016	20:22:01	665	476,764	35,0807075500488
15/07/2016	20:22:01	995	477,094	35,085376739502
15/07/2016	20:22:02	328	477,427	35,0386657714844
15/07/2016	20:22:02	460	477,559	35,0900459289551
15/07/2016	20:22:02	897	477,996	35,332649230957
15/07/2016	20:22:03	300	478,399	35,272045135498
15/07/2016	20:22:03	766	478,865	35,3792457580566
15/07/2016	20:22:04	068	479,167	35,4491119384766
15/07/2016	20:22:04	588	479,687	35,5096244812012
15/07/2016	20:22:04	908	480,007	35,65380859375
15/07/2016	20:22:05	069	480,168	35,5747604370117
15/07/2016	20:22:05	414	480,513	35,5608062744141
15/07/2016	20:22:05	639	480,738	35,5654602050781
15/07/2016	20:22:06	046	481,145	35,495662689209
15/07/2016	20:22:06	222	481,321	35,4863548278809
15/07/2016	20:22:06	644	481,743	35,5282402038574
15/07/2016	20:22:06	839	481,938	35,5096244812012
15/07/2016	20:22:06	992	482,091	35,5701103210449
15/07/2016	20:22:07	403	482,502	35,5747604370117
15/07/2016	20:22:07	555	482,654	35,500316619873
15/07/2016	20:22:07	826	482,925	35,4723892211914
15/07/2016	20:22:08	624	483,723	35,4491119384766
15/07/2016	20:22:08	809	483,908	35,5747604370117
15/07/2016	20:22:09	047	484,146	35,6584587097168
15/07/2016	20:22:09	238	484,337	35,6073188781738
15/07/2016	20:22:09	447	484,546	35,5747604370117
15/07/2016	20:22:09	839	484,938	35,4071960449219
15/07/2016	20:22:10	147	485,246	35,4817008972168
15/07/2016	20:22:10	314	485,413	35,3046836853027
15/07/2016	20:22:10	476	485,575	35,2953567504883
15/07/2016	20:22:10	976	486,075	35,2440643310547
15/07/2016	20:22:11	412	486,511	35,1414070129395
15/07/2016	20:22:11	492	486,591	35,113395690918
15/07/2016	20:22:11	845	486,944	35,0947189331055
15/07/2016	20:22:12	219	487,318	35,0713653564453
15/07/2016	20:22:12	528	487,627	35,113395690918
15/07/2016	20:22:12	819	487,918	35,1600799560547
15/07/2016	20:22:12	916	488,015	35,1694145202637
15/07/2016	20:22:13	100	488,199	35,1414070129395
15/07/2016	20:22:13	428	488,527	35,1180648803711
15/07/2016	20:22:14	109	489,208	35,1554107666016
15/07/2016	20:22:14	243	489,342	35,1880798339844
15/07/2016	20:22:14	761	489,86	35,1227340698242
15/07/2016	20:22:15	083	490,182	35,1600799560547
15/07/2016	20:22:15	375	490,474	35,2254066467285
15/07/2016	20:22:15	777	490,876	35,1740798950195
15/07/2016	20:22:15	845	490,944	35,1320724487305
15/07/2016	20:22:16	345	491,444	35,1460762023926
15/07/2016	20:22:16	416	491,515	35,4351425170898
15/07/2016	20:22:16	645	491,744	35,4537658691406
15/07/2016	20:22:17	269	492,368	35,7560272216797
15/07/2016	20:22:17	643	492,742	35,7188682556152
15/07/2016	20:22:18	048	493,147	35,6491622924805
15/07/2016	20:22:18	432	493,531	35,5933647155762
15/07/2016	20:22:18	554	493,653	35,5887145996094
15/07/2016	20:22:18	932	494,031	35,602668762207
15/07/2016	20:22:19	140	494,239	35,602668762207
15/07/2016	20:22:19	444	494,543	35,6677513122559
15/07/2016	20:22:19	617	494,716	35,5561561584473
15/07/2016	20:22:20	078	495,177	35,3606109619141
15/07/2016	20:22:20	573	495,672	35,4677352905273
15/07/2016	20:22:20	699	495,798	35,4258270263672
15/07/2016	20:22:20	945	496,044	35,4491119384766
15/07/2016	20:22:21	112	496,211	35,5421981811523
15/07/2016	20:22:21	645	496,744	35,5794143676758
15/07/2016	20:22:21	806	496,905	35,6724014282227
15/07/2016	20:22:22	011	497,11	35,6631050109863
15/07/2016	20:22:22	443	497,542	35,7142219543457
15/07/2016	20:22:22	810	497,909	35,9138298034668
15/07/2016	20:22:23	055	498,154	35,848876953125
15/07/2016	20:22:23	278	498,377	35,9277458190918
15/07/2016	20:22:23	393	498,492	35,8999176025391
15/07/2016	20:22:23	924	499,023	35,9138298034668
15/07/2016	20:22:24	394	499,493	35,9972915649414
15/07/2016	20:22:24	685	499,784	36,1131134033203
15/07/2016	20:22:24	927	500,026	36,048267364502
15/07/2016	20:22:25	199	500,298	36,0575332641602
15/07/2016	20:22:25	432	500,531	36,1825523376465
15/07/2016	20:22:25	846	500,945	36,2103157043457
15/07/2016	20:22:26	352	501,451	36,358283996582
15/07/2016	20:22:26	456	501,555	36,3259315490723
15/07/2016	20:22:26	694	501,793	36,2611999511719
15/07/2016	20:22:26	862	501,961	36,1131134033203
15/07/2016	20:22:27	342	502,441	36,1362609863281
15/07/2016	20:22:27	399	502,498	36,0714302062988
15/07/2016	20:22:27	816	502,915	36,0806922912598
15/07/2016	20:22:28	165	503,264	36,1038513183594
15/07/2016	20:22:28	544	503,643	36,0621643066406
15/07/2016	20:22:28	719	503,818	36,1686668395996
15/07/2016	20:22:29	104	504,203	36,1131134033203
15/07/2016	20:22:29	210	504,309	36,0297317504883
15/07/2016	20:22:29	562	504,661	36,0436325073242
15/07/2016	20:22:29	965	505,064	36,0250968933105
15/07/2016	20:22:30	422	505,521	36,1038513183594
15/07/2016	20:22:30	620	505,719	36,177921295166
15/07/2016	20:22:30	804	505,903	36,2473258972168
15/07/2016	20:22:31	248	506,347	36,2010612487793
15/07/2016	20:22:31	399	506,498	36,2658233642578
15/07/2016	20:22:31	841	506,94	36,3074417114258
15/07/2016	20:22:31	963	507,062	36,293571472168
15/07/2016	20:22:32	400	507,499	36,4137268066406
15/07/2016	20:22:32	492	507,591	36,5153045654297
15/07/2016	20:22:32	700	507,799	36,5522193908691
15/07/2016	20:22:33	230	508,329	36,8103218078613
15/07/2016	20:22:33	579	508,678	36,8287353515625
15/07/2016	20:22:33	718	508,817	36,8425445556641
15/07/2016	20:22:34	176	509,275	36,7826919555664
15/07/2016	20:22:34	679	509,778	36,6951637268066
15/07/2016	20:22:34	983	510,082	36,7043838500977
15/07/2016	20:22:35	245	510,344	36,7550582885742
15/07/2016	20:22:35	412	510,511	36,7919044494629
15/07/2016	20:22:35	815	510,914	36,9069671630859
15/07/2016	20:22:36	130	511,229	37,0403060913086
15/07/2016	20:22:36	427	511,526	37,1643142700195
15/07/2016	20:22:36	918	512,017	37,2606811523438
15/07/2016	20:22:37	165	512,264	37,1184005737305
15/07/2016	20:22:37	486	512,585	37,1413612365723
15/07/2016	20:22:37	872	512,971	37,0586853027344
15/07/2016	20:22:38	212	513,311	37,0127296447754
15/07/2016	20:22:39	337	514,436	37,0035362243652
15/07/2016	20:22:39	461	514,56	37,1229934692383
15/07/2016	20:22:39	661	514,76	37,0632781982422
15/07/2016	20:22:39	893	514,992	37,0770606994629
15/07/2016	20:22:40	047	515,146	37,0448989868164
15/07/2016	20:22:40	497	515,596	37,1092147827148
15/07/2016	20:22:40	630	515,729	37,1092147827148
15/07/2016	20:22:40	994	516,093	37,0586853027344
15/07/2016	20:22:41	348	516,447	36,9851493835449
15/07/2016	20:22:41	500	516,599	37,0081329345703
15/07/2016	20:22:41	997	517,096	36,8931655883789
15/07/2016	20:22:42	368	517,467	36,7320289611816
15/07/2016	20:22:42	792	517,891	36,6767311096191
15/07/2016	20:22:43	407	518,506	36,5568351745605
15/07/2016	20:22:44	144	519,243	36,5706748962402
15/07/2016	20:22:44	326	519,425	36,5291481018066
15/07/2016	20:22:44	828	519,927	36,3998680114746
15/07/2016	20:22:45	018	520,117	36,2565765380859
15/07/2016	20:22:45	302	520,401	36,2103157043457
15/07/2016	20:22:45	580	520,679	36,1594085693359
15/07/2016	20:22:45	771	520,87	36,0575332641602
15/07/2016	20:22:46	528	521,627	35,8767204284668
15/07/2016	20:22:46	741	521,84	35,8674392700195
15/07/2016	20:22:46	903	522,002	35,8767204284668
15/07/2016	20:22:47	092	522,191	35,8720817565918
15/07/2016	20:22:47	298	522,397	35,9416580200195
15/07/2016	20:22:47	779	522,878	36,1316337585449
15/07/2016	20:22:47	907	523,006	36,224193572998
15/07/2016	20:22:48	292	523,391	36,3444213867188
15/07/2016	20:22:48	890	523,989	36,851749420166
15/07/2016	20:22:49	071	524,17	37,0311126708984
15/07/2016	20:22:49	477	524,576	37,1643142700195
15/07/2016	20:22:49	632	524,731	37,3157119750977
15/07/2016	20:22:49	892	524,991	37,3615531921387
15/07/2016	20:22:50	132	525,231	37,5493240356445
15/07/2016	20:22:50	243	525,342	37,6453857421875
15/07/2016	20:22:50	537	525,636	37,7687835693359
15/07/2016	20:22:50	946	526,045	37,7550811767578
15/07/2016	20:22:51	114	526,213	37,7550811767578
15/07/2016	20:22:51	476	526,575	37,7048149108887
15/07/2016	20:22:51	829	526,928	37,7550811767578
15/07/2016	20:22:52	268	527,367	37,8007545471191
15/07/2016	20:22:52	386	527,485	37,8418502807617
15/07/2016	20:22:52	757	527,856	37,9969711303711
15/07/2016	20:22:53	249	528,348	38,1883239746094
15/07/2016	20:22:53	543	528,642	38,3293647766113
15/07/2016	20:22:54	039	529,138	38,411190032959
15/07/2016	20:22:54	192	529,291	38,6155090332031
15/07/2016	20:22:54	698	529,797	38,6336517333984
15/07/2016	20:22:54	828	529,927	38,6018981933594
15/07/2016	20:22:54	948	530,047	38,5837478637695
15/07/2016	20:22:55	218	530,317	38,5973587036133
15/07/2016	20:22:55	484	530,583	38,4793319702148
15/07/2016	20:22:55	674	530,773	38,393009185791
15/07/2016	20:22:56	301	531,4	38,2338371276855
15/07/2016	20:22:56	437	531,536	38,1883239746094
15/07/2016	20:22:56	599	531,698	38,1655578613281
15/07/2016	20:22:57	075	532,174	38,1017951965332
15/07/2016	20:22:57	311	532,41	38,0288848876953
15/07/2016	20:22:57	498	532,597	38,2611389160156
15/07/2016	20:22:58	020	533,119	38,4339065551758
15/07/2016	20:22:58	379	533,478	38,5792083740234
15/07/2016	20:22:58	634	533,733	38,4293632507324
15/07/2016	20:22:59	066	534,165	38,3384590148926
15/07/2016	20:22:59	438	534,537	38,4248199462891
15/07/2016	20:22:59	494	534,593	38,4974975585938
15/07/2016	20:23:00	001	535,1	38,4838752746582
15/07/2016	20:23:00	223	535,322	38,5247421264648
15/07/2016	20:23:00	459	535,558	38,5973587036133
15/07/2016	20:23:00	645	535,744	38,4520797729492
15/07/2016	20:23:00	717	535,816	38,5247421264648
15/07/2016	20:23:01	148	536,247	38,6018981933594
15/07/2016	20:23:01	670	536,769	38,7741889953613
15/07/2016	20:23:02	190	537,289	38,7062072753906
15/07/2016	20:23:02	439	537,538	38,7741889953613
15/07/2016	20:23:02	609	537,708	38,7787208557129
15/07/2016	20:23:03	058	538,157	38,7062072753906
15/07/2016	20:23:03	468	538,567	38,6563301086426
15/07/2016	20:23:03	589	538,688	38,7062072753906
15/07/2016	20:23:03	786	538,885	38,6381874084473
15/07/2016	20:23:03	969	539,068	38,5610542297363
15/07/2016	20:23:04	437	539,536	38,7288703918457
15/07/2016	20:23:04	679	539,778	38,6381874084473
15/07/2016	20:23:04	824	539,923	38,7605934143066
15/07/2016	20:23:05	238	540,337	38,7107391357422
15/07/2016	20:23:05	505	540,604	38,6971397399902
15/07/2016	20:23:05	644	540,743	38,6155090332031
15/07/2016	20:23:06	062	541,161	38,465705871582
15/07/2016	20:23:06	457	541,556	37,9376831054688
15/07/2016	20:23:06	573	541,672	37,7733535766602
15/07/2016	20:23:06	780	541,879	37,6865310668945
15/07/2016	20:23:07	353	542,452	37,489818572998
15/07/2016	20:23:07	655	542,754	37,6179466247559
15/07/2016	20:23:07	775	542,874	37,7093849182129
15/07/2016	20:23:07	972	543,071	37,8418502807617
15/07/2016	20:23:08	147	543,246	37,8874931335449
15/07/2016	20:23:09	037	544,136	38,0699043273926
15/07/2016	20:23:09	449	544,548	37,8327178955078
15/07/2016	20:23:09	812	544,911	37,5310173034668
15/07/2016	20:23:09	951	545,05	37,3844680786133
15/07/2016	20:23:10	491	545,59	37,1734962463379
15/07/2016	20:23:10	623	545,722	37,104621887207
15/07/2016	20:23:11	177	546,276	36,9759521484375
15/07/2016	20:23:11	513	546,612	37,0127296447754
15/07/2016	20:23:11	565	546,664	37,1459503173828
15/07/2016	20:23:12	095	547,194	37,2102127075195
15/07/2016	20:23:12	326	547,425	37,4486045837402
15/07/2016	20:23:12	521	547,62	37,5447463989258
15/07/2016	20:23:12	685	547,784	37,6225204467773
15/07/2016	20:23:13	211	548,31	37,8281555175781
15/07/2016	20:23:13	717	548,816	37,9285621643066
15/07/2016	20:23:14	053	549,152	38,2884330749512
15/07/2016	20:23:14	405	549,504	38,2520408630371
15/07/2016	20:23:14	724	549,823	38,1883239746094
15/07/2016	20:23:15	053	550,152	38,1245727539063
15/07/2016	20:23:15	352	550,451	38,1928749084473
15/07/2016	20:23:15	728	550,827	38,1427917480469
15/07/2016	20:23:15	878	550,977	38,1837692260742
15/07/2016	20:23:16	255	551,354	38,1291275024414
15/07/2016	20:23:16	430	551,529	38,1792182922363
15/07/2016	20:23:16	848	551,947	38,2565879821777
15/07/2016	20:23:17	044	552,143	38,3793754577637
15/07/2016	20:23:17	394	552,493	38,3111763000488
15/07/2016	20:23:17	544	552,643	38,2929840087891
15/07/2016	20:23:18	276	553,375	38,4339065551758
15/07/2016	20:23:18	439	553,538	38,5111198425293
15/07/2016	20:23:18	645	553,744	38,4702491760254
15/07/2016	20:23:19	184	554,283	38,6971397399902
15/07/2016	20:23:19	379	554,478	38,6926078796387
15/07/2016	20:23:19	499	554,598	38,8013687133789
15/07/2016	20:23:20	025	555,124	38,6427230834961
15/07/2016	20:23:20	461	555,56	38,5973587036133
15/07/2016	20:23:20	774	555,873	38,7198066711426
15/07/2016	20:23:20	952	556,051	38,7832489013672
15/07/2016	20:23:21	259	556,358	38,7334022521973
15/07/2016	20:23:21	482	556,581	38,792308807373
15/07/2016	20:23:21	785	556,884	38,7198066711426
15/07/2016	20:23:21	884	556,983	38,7016754150391
15/07/2016	20:23:22	411	557,51	38,5701332092285
15/07/2016	20:23:22	748	557,847	38,7107391357422
15/07/2016	20:23:22	839	557,938	38,715274810791
15/07/2016	20:23:23	248	558,347	38,5882835388184
15/07/2016	20:23:23	508	558,607	38,4520797729492
15/07/2016	20:23:23	887	558,986	38,374828338623
15/07/2016	20:23:24	158	559,257	38,4384498596191
15/07/2016	20:23:24	333	559,432	38,5065803527832
15/07/2016	20:23:24	960	560,059	38,7062072753906
15/07/2016	20:23:25	191	560,29	38,6155090332031
15/07/2016	20:23:25	360	560,459	38,7016754150391
15/07/2016	20:23:25	627	560,726	38,6608657836914
15/07/2016	20:23:25	760	560,859	38,7651252746582
15/07/2016	20:23:26	306	561,405	38,7107391357422
15/07/2016	20:23:26	377	561,476	38,7877807617188
15/07/2016	20:23:26	636	561,735	38,8783531188965
15/07/2016	20:23:27	014	562,113	38,7016754150391
15/07/2016	20:23:27	364	562,463	38,7968406677246
15/07/2016	20:23:27	579	562,678	38,6880722045898
15/07/2016	20:23:28	076	563,175	38,8285446166992
15/07/2016	20:23:28	255	563,354	38,9009857177734
15/07/2016	20:23:28	696	563,795	38,8874053955078
15/07/2016	20:23:29	087	564,186	39,0276527404785
15/07/2016	20:23:29	221	564,32	39,1767768859863
15/07/2016	20:23:29	627	564,726	39,1993522644043
15/07/2016	20:23:29	925	565,024	39,2851142883301
15/07/2016	20:23:30	178	565,277	39,4925003051758
15/07/2016	20:23:30	643	565,742	39,717529296875
15/07/2016	20:23:30	876	565,975	40,0139427185059
15/07/2016	20:23:31	059	566,158	40,0094604492188
15/07/2016	20:23:31	459	566,558	39,9645919799805
15/07/2016	20:23:31	891	566,99	40,202205657959
15/07/2016	20:23:32	077	567,176	40,2962303161621
15/07/2016	20:23:32	461	567,56	40,3633499145508
15/07/2016	20:23:32	911	568,01	40,4795989990234
15/07/2016	20:23:32	988	568,087	40,582347869873
15/07/2016	20:23:33	207	568,306	40,5555534362793
15/07/2016	20:23:33	619	568,718	40,7251625061035
15/07/2016	20:23:33	800	568,899	40,8811798095703
15/07/2016	20:23:34	395	569,494	40,9524383544922
15/07/2016	20:23:34	600	569,699	41,0859375
15/07/2016	20:23:35	043	570,142	41,143741607666
15/07/2016	20:23:35	184	570,283	41,1215133666992
15/07/2016	20:23:35	880	570,979	41,1526336669922
15/07/2016	20:23:36	020	571,119	41,3214416503906
15/07/2016	20:23:36	263	571,362	41,4101943969727
15/07/2016	20:23:36	542	571,641	41,4988861083984
15/07/2016	20:23:36	693	571,792	41,4190673828125
15/07/2016	20:23:36	918	572,017	41,3658256530762
15/07/2016	20:23:37	307	572,406	41,2947998046875
15/07/2016	20:23:37	769	572,868	41,0592460632324
15/07/2016	20:23:38	498	573,597	40,943531036377
15/07/2016	20:23:39	066	574,165	40,5332183837891
15/07/2016	20:23:39	450	574,549	40,3633499145508
15/07/2016	20:23:39	628	574,727	40,1977272033691
15/07/2016	20:23:40	279	575,378	39,991512298584
15/07/2016	20:23:40	562	575,661	40,0184288024902
15/07/2016	20:23:40	746	575,845	40,0587959289551
15/07/2016	20:23:41	153	576,252	40,0901794433594
15/07/2016	20:23:41	501	576,6	40,1260414123535
15/07/2016	20:23:41	680	576,779	40,0812149047852
15/07/2016	20:23:42	059	577,158	39,9197082519531
15/07/2016	20:23:42	517	577,616	39,829891204834
15/07/2016	20:23:42	619	577,718	39,7939453125
15/07/2016	20:23:42	924	578,023	39,8253974914551
15/07/2016	20:23:43	099	578,198	39,6905479431152
15/07/2016	20:23:43	484	578,583	39,8748054504395
15/07/2016	20:23:43	599	578,698	40,1708488464355
