Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Image.Max.
Emissivity				0.949999988079071
Distance				1
Reflected temperature				19.999993896484398
Location X				
Location Y				
Size X				
Size Y				
Surface (pixels)				76800

Date	Time	Milliseconds	Relative time	Image.Max.
18/07/2016	17:29:45	789	132,347	26,3560314178467
18/07/2016	17:29:45	870	132,428	26,3812160491943
18/07/2016	17:29:46	402	132,96	26,3459568023682
18/07/2016	17:29:46	571	133,129	26,320764541626
18/07/2016	17:29:46	909	133,467	26,3711433410645
18/07/2016	17:29:47	168	133,726	26,3308429718018
18/07/2016	17:29:47	408	133,966	26,3308429718018
18/07/2016	17:29:47	560	134,118	26,3761787414551
18/07/2016	17:29:47	936	134,494	26,3106861114502
18/07/2016	17:29:48	073	134,631	26,3610687255859
18/07/2016	17:29:48	215	134,773	26,320764541626
18/07/2016	17:29:48	579	135,137	26,3157253265381
18/07/2016	17:29:48	686	135,244	26,335880279541
18/07/2016	17:29:48	873	135,431	26,320764541626
18/07/2016	17:29:49	258	135,816	26,2804470062256
18/07/2016	17:29:49	407	135,965	26,29052734375
18/07/2016	17:29:49	697	136,255	26,3006076812744
18/07/2016	17:29:49	943	136,501	26,3106861114502
18/07/2016	17:29:50	079	136,637	26,3409194946289
18/07/2016	17:29:50	494	137,052	26,320764541626
18/07/2016	17:29:50	567	137,125	26,3157253265381
18/07/2016	17:29:50	741	137,299	26,3409194946289
18/07/2016	17:29:50	980	137,538	26,335880279541
18/07/2016	17:29:51	125	137,683	26,3308429718018
18/07/2016	17:29:51	514	138,072	26,3157253265381
18/07/2016	17:29:51	663	138,221	26,2955665588379
18/07/2016	17:29:51	828	138,386	26,4013595581055
18/07/2016	17:29:52	223	138,781	26,3056468963623
18/07/2016	17:29:52	339	138,897	26,3560314178467
18/07/2016	17:29:52	550	139,108	26,3056468963623
18/07/2016	17:29:52	865	139,423	26,3509941101074
18/07/2016	17:29:52	969	139,527	26,2602806091309
18/07/2016	17:29:53	352	139,91	26,3006076812744
18/07/2016	17:29:53	455	140,013	26,2552394866943
18/07/2016	17:29:53	855	140,413	26,2854862213135
18/07/2016	17:29:53	990	140,548	26,3459568023682
18/07/2016	17:29:54	406	140,964	26,2804470062256
18/07/2016	17:29:54	748	141,306	26,2350692749023
18/07/2016	17:29:54	926	141,484	26,2098522186279
18/07/2016	17:29:55	382	141,94	26,2804470062256
18/07/2016	17:29:55	692	142,25	26,2401123046875
18/07/2016	17:29:55	806	142,364	26,2451553344727
18/07/2016	17:29:56	181	142,739	26,2602806091309
18/07/2016	17:29:56	421	142,979	26,2300262451172
18/07/2016	17:29:56	850	143,408	26,1896743774414
18/07/2016	17:29:57	235	143,793	26,2048091888428
18/07/2016	17:29:57	490	144,048	26,1846294403076
18/07/2016	17:29:57	557	144,115	26,1947193145752
18/07/2016	17:29:57	979	144,537	26,2552394866943
18/07/2016	17:29:58	057	144,615	26,17453956604
18/07/2016	17:29:58	271	144,829	26,1341667175293
18/07/2016	17:29:58	428	144,986	26,1291198730469
18/07/2016	17:29:58	649	145,207	26,1291198730469
18/07/2016	17:29:59	046	145,604	26,0887317657471
18/07/2016	17:29:59	146	145,704	26,0887317657471
18/07/2016	17:29:59	334	145,892	26,0988292694092
18/07/2016	17:29:59	491	146,049	26,0735816955566
18/07/2016	17:29:59	866	146,424	26,1291198730469
18/07/2016	17:30:00	000	146,558	26,068531036377
18/07/2016	17:30:00	138	146,696	26,0937805175781
18/07/2016	17:30:00	484	147,042	26,0281200408936
18/07/2016	17:30:01	052	147,61	26,0533790588379
18/07/2016	17:30:01	352	147,91	26,1341667175293
18/07/2016	17:30:01	819	148,377	26,1442623138428
18/07/2016	17:30:02	223	148,781	26,1341667175293
18/07/2016	17:30:02	654	149,212	26,1089267730713
18/07/2016	17:30:02	727	149,285	26,1442623138428
18/07/2016	17:30:03	200	149,758	26,0382251739502
18/07/2016	17:30:03	448	150,006	26,0432758331299
18/07/2016	17:30:03	543	150,101	26,0230693817139
18/07/2016	17:30:03	726	150,284	26,068531036377
18/07/2016	17:30:03	899	150,457	26,0584297180176
18/07/2016	17:30:04	290	150,848	26,1846294403076
18/07/2016	17:30:04	444	151,002	26,0887317657471
18/07/2016	17:30:04	619	151,177	26,0937805175781
18/07/2016	17:30:04	768	151,326	26,1190242767334
18/07/2016	17:30:05	332	151,89	26,0533790588379
18/07/2016	17:30:05	791	152,349	26,0180168151855
18/07/2016	17:30:06	037	152,595	26,1341667175293
18/07/2016	17:30:06	404	152,962	26,0483283996582
18/07/2016	17:30:06	493	153,051	26,1392154693604
18/07/2016	17:30:06	736	153,294	26,1190242767334
18/07/2016	17:30:07	066	153,624	26,0786323547363
18/07/2016	17:30:07	210	153,768	26,1846294403076
18/07/2016	17:30:07	629	154,187	26,1947193145752
18/07/2016	17:30:07	764	154,322	26,2501964569092
18/07/2016	17:30:08	207	154,765	26,1644477844238
18/07/2016	17:30:08	344	154,902	26,1392154693604
18/07/2016	17:30:08	472	155,03	26,17453956604
18/07/2016	17:30:08	840	155,398	26,1644477844238
18/07/2016	17:30:09	010	155,568	26,1341667175293
18/07/2016	17:30:09	231	155,789	26,1896743774414
18/07/2016	17:30:09	357	155,915	26,1846294403076
18/07/2016	17:30:09	722	156,28	26,2401123046875
18/07/2016	17:30:09	780	156,338	26,1442623138428
18/07/2016	17:30:10	007	156,565	26,17453956604
18/07/2016	17:30:10	265	156,823	26,2602806091309
18/07/2016	17:30:10	696	157,254	26,2098522186279
18/07/2016	17:30:10	990	157,548	26,1795845031738
18/07/2016	17:30:11	130	157,688	26,1190242767334
18/07/2016	17:30:11	372	157,93	26,1240711212158
18/07/2016	17:30:11	504	158,062	26,1240711212158
18/07/2016	17:30:11	855	158,413	26,0988292694092
18/07/2016	17:30:12	033	158,591	26,1846294403076
18/07/2016	17:30:12	198	158,756	26,1190242767334
18/07/2016	17:30:12	423	158,981	26,1190242767334
18/07/2016	17:30:12	747	159,305	26,1139755249023
18/07/2016	17:30:13	133	159,691	26,1442623138428
18/07/2016	17:30:13	412	159,97	26,1089267730713
18/07/2016	17:30:13	543	160,101	26,0584297180176
18/07/2016	17:30:13	890	160,448	26,1139755249023
18/07/2016	17:30:14	036	160,594	26,0584297180176
18/07/2016	17:30:14	352	160,91	26,1139755249023
18/07/2016	17:30:14	686	161,244	26,0735816955566
18/07/2016	17:30:15	053	161,611	26,1089267730713
18/07/2016	17:30:15	391	161,949	26,2300262451172
18/07/2016	17:30:15	701	162,259	26,1846294403076
18/07/2016	17:30:16	116	162,674	26,1896743774414
18/07/2016	17:30:16	206	162,764	26,3006076812744
18/07/2016	17:30:16	380	162,938	26,1240711212158
18/07/2016	17:30:16	747	163,305	26,1291198730469
18/07/2016	17:30:16	831	163,389	26,1694927215576
18/07/2016	17:30:17	096	163,654	26,1795845031738
18/07/2016	17:30:17	264	163,822	26,2552394866943
18/07/2016	17:30:17	519	164,077	26,1694927215576
18/07/2016	17:30:17	703	164,261	26,1190242767334
18/07/2016	17:30:18	229	164,787	26,1543560028076
18/07/2016	17:30:18	696	165,254	26,3409194946289
18/07/2016	17:30:18	909	165,467	26,1947193145752
18/07/2016	17:30:19	046	165,604	26,1846294403076
18/07/2016	17:30:19	134	165,692	26,0937805175781
18/07/2016	17:30:19	523	166,081	26,1240711212158
18/07/2016	17:30:19	753	166,311	26,2552394866943
18/07/2016	17:30:19	899	166,457	26,2552394866943
18/07/2016	17:30:20	165	166,723	26,1392154693604
18/07/2016	17:30:20	408	166,966	26,1594009399414
18/07/2016	17:30:20	786	167,344	26,1089267730713
18/07/2016	17:30:21	073	167,631	26,17453956604
18/07/2016	17:30:21	273	167,831	26,1240711212158
18/07/2016	17:30:21	439	167,997	26,1190242767334
18/07/2016	17:30:21	841	168,399	26,1089267730713
18/07/2016	17:30:22	068	168,626	26,0634803771973
18/07/2016	17:30:22	493	169,051	26,1038780212402
18/07/2016	17:30:22	739	169,297	26,1442623138428
18/07/2016	17:30:22	977	169,535	26,0735816955566
18/07/2016	17:30:23	151	169,709	26,1291198730469
18/07/2016	17:30:23	511	170,069	26,0533790588379
18/07/2016	17:30:23	723	170,281	26,0584297180176
18/07/2016	17:30:23	936	170,494	26,1291198730469
18/07/2016	17:30:24	302	170,86	26,0937805175781
18/07/2016	17:30:24	552	171,11	26,0786323547363
18/07/2016	17:30:24	866	171,424	26,0786323547363
18/07/2016	17:30:24	959	171,517	26,0887317657471
18/07/2016	17:30:25	368	171,926	26,0887317657471
18/07/2016	17:30:25	564	172,122	26,1190242767334
18/07/2016	17:30:25	773	172,331	26,17453956604
18/07/2016	17:30:25	919	172,477	26,1240711212158
18/07/2016	17:30:26	371	172,929	26,1190242767334
18/07/2016	17:30:26	518	173,076	26,1291198730469
18/07/2016	17:30:26	932	173,49	26,1240711212158
18/07/2016	17:30:27	347	173,905	26,1493091583252
18/07/2016	17:30:27	551	174,109	26,1543560028076
18/07/2016	17:30:27	965	174,523	26,0483283996582
18/07/2016	17:30:28	279	174,837	26,1644477844238
18/07/2016	17:30:28	429	174,987	26,1089267730713
18/07/2016	17:30:28	560	175,118	26,0634803771973
18/07/2016	17:30:28	760	175,318	26,1594009399414
18/07/2016	17:30:29	122	175,68	26,1240711212158
18/07/2016	17:30:29	170	175,728	26,1291198730469
18/07/2016	17:30:29	574	176,132	26,1089267730713
18/07/2016	17:30:29	847	176,405	26,0584297180176
18/07/2016	17:30:30	224	176,782	26,2501964569092
18/07/2016	17:30:30	930	177,488	26,2148971557617
18/07/2016	17:30:31	282	177,84	26,17453956604
18/07/2016	17:30:31	423	177,981	26,0988292694092
18/07/2016	17:30:31	746	178,304	26,1392154693604
18/07/2016	17:30:31	898	178,456	26,0735816955566
18/07/2016	17:30:32	204	178,762	26,1240711212158
18/07/2016	17:30:32	541	179,099	26,1896743774414
18/07/2016	17:30:32	847	179,405	26,1543560028076
18/07/2016	17:30:33	080	179,638	26,1543560028076
18/07/2016	17:30:33	325	179,883	26,1392154693604
18/07/2016	17:30:33	681	180,239	26,1896743774414
18/07/2016	17:30:33	948	180,506	26,1392154693604
18/07/2016	17:30:34	148	180,706	26,1644477844238
18/07/2016	17:30:34	652	181,21	26,1543560028076
18/07/2016	17:30:34	947	181,505	26,0786323547363
18/07/2016	17:30:35	172	181,73	26,1139755249023
18/07/2016	17:30:35	317	181,875	26,1594009399414
18/07/2016	17:30:35	886	182,444	26,2552394866943
18/07/2016	17:30:35	988	182,546	26,2401123046875
18/07/2016	17:30:36	238	182,796	26,17453956604
18/07/2016	17:30:36	487	183,045	26,1543560028076
18/07/2016	17:30:36	621	183,179	26,2300262451172
18/07/2016	17:30:36	907	183,465	26,1694927215576
18/07/2016	17:30:37	123	183,681	26,1795845031738
18/07/2016	17:30:37	178	183,736	26,1795845031738
18/07/2016	17:30:37	580	184,138	26,265323638916
18/07/2016	17:30:37	854	184,412	26,1947193145752
18/07/2016	17:30:37	937	184,495	26,1896743774414
18/07/2016	17:30:38	215	184,773	26,224983215332
18/07/2016	17:30:38	601	185,159	26,224983215332
18/07/2016	17:30:38	853	185,411	26,2148971557617
18/07/2016	17:30:38	977	185,535	26,2300262451172
18/07/2016	17:30:39	120	185,678	26,335880279541
18/07/2016	17:30:39	668	186,226	26,320764541626
18/07/2016	17:30:39	955	186,513	26,2501964569092
18/07/2016	17:30:40	109	186,667	26,2501964569092
18/07/2016	17:30:40	383	186,941	26,3258037567139
18/07/2016	17:30:40	541	187,099	26,199764251709
18/07/2016	17:30:40	703	187,261	26,1947193145752
18/07/2016	17:30:41	044	187,602	26,2350692749023
18/07/2016	17:30:41	407	187,965	26,2300262451172
18/07/2016	17:30:41	634	188,192	26,2754058837891
18/07/2016	17:30:41	849	188,407	26,2854862213135
18/07/2016	17:30:41	965	188,523	26,2703647613525
18/07/2016	17:30:42	297	188,855	26,2451553344727
18/07/2016	17:30:42	443	189,001	26,1896743774414
18/07/2016	17:30:42	613	189,171	26,2602806091309
18/07/2016	17:30:42	991	189,549	26,2754058837891
18/07/2016	17:30:43	147	189,705	26,2804470062256
18/07/2016	17:30:43	509	190,067	26,2804470062256
18/07/2016	17:30:43	833	190,391	26,2300262451172
18/07/2016	17:30:44	003	190,561	26,199764251709
18/07/2016	17:30:44	340	190,898	26,2300262451172
18/07/2016	17:30:44	511	191,069	26,1644477844238
18/07/2016	17:30:44	820	191,378	26,1795845031738
18/07/2016	17:30:45	084	191,642	26,3308429718018
18/07/2016	17:30:45	224	191,782	26,2300262451172
18/07/2016	17:30:45	490	192,048	26,2602806091309
18/07/2016	17:30:45	683	192,241	26,224983215332
18/07/2016	17:30:46	026	192,584	26,29052734375
18/07/2016	17:30:46	138	192,696	26,1795845031738
18/07/2016	17:30:46	290	192,848	26,2350692749023
18/07/2016	17:30:46	695	193,253	26,2552394866943
18/07/2016	17:30:46	925	193,483	26,3056468963623
18/07/2016	17:30:47	276	193,834	26,3106861114502
18/07/2016	17:30:47	660	194,218	26,29052734375
18/07/2016	17:30:48	062	194,62	26,29052734375
18/07/2016	17:30:48	199	194,757	26,2754058837891
18/07/2016	17:30:48	573	195,131	26,3308429718018
18/07/2016	17:30:48	737	195,295	26,3308429718018
18/07/2016	17:30:49	173	195,731	26,2350692749023
18/07/2016	17:30:49	474	196,032	26,2854862213135
18/07/2016	17:30:49	722	196,28	26,3308429718018
18/07/2016	17:30:50	035	196,593	26,3258037567139
18/07/2016	17:30:50	256	196,814	26,2754058837891
18/07/2016	17:30:50	572	197,13	26,2552394866943
18/07/2016	17:30:50	951	197,509	26,2501964569092
18/07/2016	17:30:51	095	197,653	26,2552394866943
18/07/2016	17:30:51	457	198,015	26,3056468963623
18/07/2016	17:30:51	603	198,161	26,29052734375
18/07/2016	17:30:51	822	198,38	26,2350692749023
18/07/2016	17:30:52	160	198,718	26,2854862213135
18/07/2016	17:30:52	287	198,845	26,2552394866943
18/07/2016	17:30:52	507	199,065	26,2552394866943
18/07/2016	17:30:52	857	199,415	26,2451553344727
18/07/2016	17:30:52	999	199,557	26,2754058837891
18/07/2016	17:30:53	226	199,784	26,2703647613525
18/07/2016	17:30:53	375	199,933	26,335880279541
18/07/2016	17:30:53	804	200,362	26,2401123046875
18/07/2016	17:30:54	085	200,643	26,3258037567139
18/07/2016	17:30:54	158	200,716	26,3157253265381
18/07/2016	17:30:54	533	201,091	26,3258037567139
18/07/2016	17:30:54	752	201,31	26,2552394866943
18/07/2016	17:30:54	953	201,511	26,3056468963623
18/07/2016	17:30:55	320	201,878	26,3509941101074
18/07/2016	17:30:55	384	201,942	26,3509941101074
18/07/2016	17:30:55	649	202,207	26,3157253265381
18/07/2016	17:30:56	030	202,588	26,2854862213135
18/07/2016	17:30:56	196	202,754	26,3258037567139
18/07/2016	17:30:56	585	203,143	26,3258037567139
18/07/2016	17:30:56	687	203,245	26,3106861114502
18/07/2016	17:30:56	999	203,557	26,3006076812744
18/07/2016	17:30:57	168	203,726	26,2552394866943
18/07/2016	17:30:57	552	204,11	26,3006076812744
18/07/2016	17:30:57	707	204,265	26,2754058837891
18/07/2016	17:30:57	916	204,474	26,3409194946289
18/07/2016	17:30:58	160	204,718	26,3006076812744
18/07/2016	17:30:58	518	205,076	26,2451553344727
18/07/2016	17:30:58	803	205,361	26,224983215332
18/07/2016	17:30:58	983	205,541	26,2854862213135
18/07/2016	17:30:59	180	205,738	26,2501964569092
18/07/2016	17:30:59	565	206,123	26,3258037567139
18/07/2016	17:30:59	656	206,214	26,3812160491943
18/07/2016	17:30:59	837	206,395	26,3106861114502
18/07/2016	17:31:00	241	206,799	26,4214973449707
18/07/2016	17:31:00	591	207,149	26,2955665588379
18/07/2016	17:31:01	057	207,615	26,3157253265381
18/07/2016	17:31:01	203	207,761	26,29052734375
18/07/2016	17:31:01	477	208,035	26,2501964569092
18/07/2016	17:31:01	905	208,463	26,4315662384033
18/07/2016	17:31:02	026	208,584	26,3560314178467
18/07/2016	17:31:02	418	208,976	26,3409194946289
18/07/2016	17:31:02	553	209,111	26,3409194946289
18/07/2016	17:31:02	627	209,185	26,335880279541
18/07/2016	17:31:02	838	209,396	26,3157253265381
18/07/2016	17:31:03	225	209,783	26,386251449585
18/07/2016	17:31:03	474	210,032	26,4063949584961
18/07/2016	17:31:03	639	210,197	26,4214973449707
18/07/2016	17:31:03	887	210,445	26,3912887573242
18/07/2016	17:31:04	286	210,844	26,3912887573242
18/07/2016	17:31:04	566	211,124	26,3459568023682
18/07/2016	17:31:04	700	211,258	26,3308429718018
18/07/2016	17:31:04	853	211,411	26,4617652893066
18/07/2016	17:31:04	975	211,533	26,3409194946289
18/07/2016	17:31:05	354	211,912	26,4114284515381
18/07/2016	17:31:05	642	212,2	26,3459568023682
18/07/2016	17:31:05	800	212,358	26,4114284515381
18/07/2016	17:31:06	259	212,817	26,3761787414551
18/07/2016	17:31:06	946	213,504	26,5271701812744
18/07/2016	17:31:07	236	213,794	26,3963241577148
18/07/2016	17:31:07	541	214,099	26,4768619537354
18/07/2016	17:31:07	896	214,454	26,3258037567139
18/07/2016	17:31:08	103	214,661	26,3761787414551
18/07/2016	17:31:08	473	215,031	26,4063949584961
18/07/2016	17:31:08	838	215,396	26,3761787414551
18/07/2016	17:31:09	007	215,565	26,3459568023682
18/07/2016	17:31:09	153	215,711	26,386251449585
18/07/2016	17:31:09	485	216,043	26,3459568023682
18/07/2016	17:31:09	575	216,133	26,3761787414551
18/07/2016	17:31:09	990	216,548	26,3711433410645
18/07/2016	17:31:10	414	216,972	26,4315662384033
18/07/2016	17:31:10	686	217,244	26,4063949584961
18/07/2016	17:31:10	997	217,555	26,4365997314453
18/07/2016	17:31:11	120	217,678	26,4063949584961
18/07/2016	17:31:11	494	218,052	26,3509941101074
18/07/2016	17:31:11	663	218,221	26,3509941101074
18/07/2016	17:31:11	864	218,422	26,4063949584961
18/07/2016	17:31:12	064	218,622	26,4063949584961
18/07/2016	17:31:12	222	218,78	26,3963241577148
18/07/2016	17:31:12	651	219,209	26,4969882965088
18/07/2016	17:31:12	792	219,35	26,4517002105713
18/07/2016	17:31:13	126	219,684	26,4265327453613
18/07/2016	17:31:13	582	220,14	26,5120811462402
18/07/2016	17:31:13	694	220,252	26,3912887573242
18/07/2016	17:31:14	053	220,611	26,4617652893066
18/07/2016	17:31:14	173	220,731	26,3459568023682
18/07/2016	17:31:14	356	220,914	26,3761787414551
18/07/2016	17:31:14	709	221,267	26,3711433410645
18/07/2016	17:31:14	847	221,405	26,3509941101074
18/07/2016	17:31:15	147	221,705	26,471830368042
18/07/2016	17:31:15	220	221,778	26,386251449585
18/07/2016	17:31:15	434	221,992	26,4365997314453
18/07/2016	17:31:15	820	222,378	26,3409194946289
18/07/2016	17:31:16	329	222,887	26,5271701812744
18/07/2016	17:31:16	420	222,978	26,5673999786377
18/07/2016	17:31:16	875	223,433	26,6025886535645
18/07/2016	17:31:17	172	223,73	26,6226921081543
18/07/2016	17:31:17	474	224,032	26,5523147583008
18/07/2016	17:31:17	651	224,209	26,5472869873047
18/07/2016	17:31:17	787	224,345	26,517110824585
18/07/2016	17:31:18	194	224,752	26,54225730896
18/07/2016	17:31:18	524	225,082	26,4667987823486
18/07/2016	17:31:18	646	225,204	26,4466667175293
18/07/2016	17:31:18	835	225,393	26,4365997314453
18/07/2016	17:31:19	318	225,876	26,4466667175293
18/07/2016	17:31:19	440	225,998	26,5120811462402
18/07/2016	17:31:19	591	226,149	26,4667987823486
18/07/2016	17:31:19	935	226,493	26,4768619537354
18/07/2016	17:31:20	336	226,894	26,4416332244873
18/07/2016	17:31:20	485	227,043	26,5070495605469
18/07/2016	17:31:20	648	227,206	26,4466667175293
18/07/2016	17:31:20	983	227,541	26,471830368042
18/07/2016	17:31:21	311	227,869	26,471830368042
18/07/2016	17:31:21	580	228,138	26,4768619537354
18/07/2016	17:31:21	763	228,321	26,4969882965088
18/07/2016	17:31:22	141	228,699	26,4265327453613
18/07/2016	17:31:22	415	228,973	26,4466667175293
18/07/2016	17:31:22	823	229,381	26,4416332244873
18/07/2016	17:31:23	192	229,75	26,5120811462402
18/07/2016	17:31:23	387	229,945	26,4969882965088
18/07/2016	17:31:23	755	230,313	26,4567337036133
18/07/2016	17:31:24	093	230,651	26,4919567108154
18/07/2016	17:31:24	538	231,096	26,4919567108154
18/07/2016	17:31:24	871	231,429	26,6779556274414
18/07/2016	17:31:25	155	231,713	26,4969882965088
18/07/2016	17:31:25	279	231,837	26,4969882965088
18/07/2016	17:31:25	467	232,025	26,4969882965088
18/07/2016	17:31:25	950	232,508	26,4365997314453
18/07/2016	17:31:26	091	232,649	26,4969882965088
18/07/2016	17:31:26	274	232,832	26,5673999786377
18/07/2016	17:31:26	598	233,156	26,5020198822021
18/07/2016	17:31:26	738	233,296	26,5573444366455
18/07/2016	17:31:27	070	233,628	26,5070495605469
18/07/2016	17:31:27	236	233,794	26,4969882965088
18/07/2016	17:31:27	554	234,112	26,54225730896
18/07/2016	17:31:27	715	234,273	26,6076145172119
18/07/2016	17:31:28	117	234,675	26,6076145172119
18/07/2016	17:31:28	256	234,814	26,5774555206299
18/07/2016	17:31:28	622	235,18	26,6980457305908
18/07/2016	17:31:28	732	235,29	26,6779556274414
18/07/2016	17:31:28	891	235,449	26,6980457305908
18/07/2016	17:31:29	338	235,896	26,6880016326904
18/07/2016	17:31:29	475	236,033	26,6779556274414
18/07/2016	17:31:29	597	236,155	26,6779556274414
18/07/2016	17:31:29	789	236,347	26,7382144927979
18/07/2016	17:31:30	184	236,742	26,7231521606445
18/07/2016	17:31:30	543	237,101	26,8285388946533
18/07/2016	17:31:31	118	237,676	26,703067779541
18/07/2016	17:31:31	270	237,828	26,6578636169434
18/07/2016	17:31:31	610	238,168	26,6578636169434
18/07/2016	17:31:31	845	238,403	26,6628875732422
18/07/2016	17:31:32	051	238,609	26,6729335784912
18/07/2016	17:31:32	250	238,808	26,6679096221924
18/07/2016	17:31:32	438	238,996	26,6779556274414
18/07/2016	17:31:32	602	239,16	26,7131099700928
18/07/2016	17:31:32	987	239,545	26,6729335784912
18/07/2016	17:31:33	374	239,932	26,7281723022461
18/07/2016	17:31:33	535	240,093	26,7231521606445
18/07/2016	17:31:33	884	240,442	26,7331924438477
18/07/2016	17:31:34	049	240,607	26,8486003875732
18/07/2016	17:31:34	282	240,84	26,7733478546143
18/07/2016	17:31:34	605	241,163	26,7783679962158
18/07/2016	17:31:34	867	241,425	26,8536167144775
18/07/2016	17:31:34	963	241,521	26,7683296203613
18/07/2016	17:31:35	343	241,901	26,8185062408447
18/07/2016	17:31:35	498	242,056	26,8034553527832
18/07/2016	17:31:35	798	242,356	26,8285388946533
18/07/2016	17:31:36	047	242,605	26,8084735870361
18/07/2016	17:31:36	491	243,049	26,8786869049072
18/07/2016	17:31:36	620	243,178	26,8486003875732
18/07/2016	17:31:36	956	243,514	26,8084735870361
18/07/2016	17:31:37	303	243,861	26,793420791626
18/07/2016	17:31:37	588	244,146	26,7683296203613
18/07/2016	17:31:37	951	244,509	26,7833843231201
18/07/2016	17:31:38	159	244,717	26,7482528686523
18/07/2016	17:31:38	784	245,342	26,718132019043
18/07/2016	17:31:38	907	245,465	26,7131099700928
18/07/2016	17:31:39	098	245,656	26,7582912445068
18/07/2016	17:31:39	461	246,019	26,6880016326904
18/07/2016	17:31:39	733	246,291	26,8486003875732
18/07/2016	17:31:40	006	246,564	26,7833843231201
18/07/2016	17:31:40	122	246,68	26,8134899139404
18/07/2016	17:31:40	330	246,888	26,8636455535889
18/07/2016	17:31:40	677	247,235	26,8084735870361
18/07/2016	17:31:40	803	247,361	26,8185062408447
18/07/2016	17:31:41	151	247,709	26,8285388946533
18/07/2016	17:31:41	288	247,846	26,7683296203613
18/07/2016	17:31:41	440	247,998	26,7683296203613
