xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	theta	k	f	
	 0.69986	 -0.55724	 0.84409	 0.08254	 0.69734	 -0.54125	 0.83574	 -0.89712	 -0.34647 	 431.22869 	 0.79118
	 0.69837	 -0.62874	 0.84406	 0.06031	 0.69769	 -0.52322	 0.83188	 -0.89695	 -0.32826 	 458.41060 	 0.81102
	 0.69837	 -0.52814	 0.83539	 0.07709	 0.69769	 -0.52322	 0.82637	 -0.89695	 -0.33968 	 413.47554 	 0.78774
	 0.69976	 -0.54827	 0.83594	 0.08328	 0.69929	 -0.54725	 0.83688	 -0.89203	 -0.34753 	 421.02258 	 0.78667
	 0.69973	 -0.54827	 0.85330	 0.08408	 0.69968	 -0.54725	 0.83688	 -0.86995	 -0.36012 	 437.47225 	 0.78665
	 0.69837	 -0.54815	 0.83993	 0.07684	 0.69769	 -0.52322	 0.82666	 -0.89695	 -0.35273 	 424.33245 	 0.78531
	 0.69773	 -0.50226	 0.84409	 0.08282	 0.67884	 -0.54125	 0.83574	 -0.89952	 -0.27185 	 404.95746 	 0.81897
	 0.69975	 -0.54827	 0.83594	 0.04067	 0.68417	 -0.54725	 0.83688	 -0.89203	 -0.29013 	 421.34793 	 0.81603
	 0.69975	 -0.54827	 0.84262	 0.08328	 0.69929	 -0.54725	 0.83688	 -0.89423	 -0.35206 	 426.75778 	 0.78659
	 0.69218	 -0.55724	 0.84409	 0.08282	 0.69973	 -0.54117	 0.83677	 -0.89705	 -0.32540 	 425.96949 	 0.79987
	 0.69975	 -0.54827	 0.83594	 0.08328	 0.69929	 -0.54733	 0.83585	 -0.89877	 -0.34769 	 419.92707 	 0.78617
	 0.68567	 -0.54827	 0.83776	 0.12511	 0.69968	 -0.54725	 0.83948	 -0.89965	 -0.27168 	 405.05390 	 0.81909
	 0.69877	 -0.54815	 0.83993	 0.07709	 0.69849	 -0.48069	 0.82288	 -0.89695	 -0.35193 	 433.82910 	 0.78941
	 0.69837	 -0.54815	 0.84779	 0.07709	 0.69769	 -0.52322	 0.82637	 -0.89695	 -0.35585 	 430.67567 	 0.78619
	 0.69976	 -0.54827	 0.83776	 0.12511	 0.69929	 -0.54725	 0.83948	 -0.89203	 -0.34851 	 418.78560 	 0.78530
	 0.69836	 -0.54844	 0.86322	 0.08635	 0.69870	 -0.51440	 0.83184	 -0.89992	 -0.35408 	 446.34079 	 0.79318
	 0.69837	 -0.54817	 0.84406	 0.06031	 0.69769	 -0.52322	 0.82686	 -0.89673	 -0.35359 	 429.82598 	 0.78701
	 0.69832	 -0.47865	 0.83986	 0.08427	 0.69665	 -0.52322	 0.82093	 -0.89695	 -0.29447 	 396.53548 	 0.80418
	 0.67440	 -0.54771	 0.83310	 0.07580	 0.69771	 -0.52553	 0.83965	 -0.89705	 -0.24146 	 403.40360 	 0.83384
	 0.69837	 -0.54815	 0.83678	 0.07685	 0.69769	 -0.52328	 0.82664	 -0.89705	 -0.35071 	 421.45076 	 0.78522
	 0.69836	 -0.54846	 0.83836	 0.08323	 0.68826	 -0.51913	 0.83439	 -0.80425	 -0.34929 	 434.15478 	 0.79088
	 0.69836	 -0.54846	 0.83683	 0.08323	 0.69667	 -0.51919	 0.83439	 -0.89400	 -0.35041 	 425.72740 	 0.78703
	 0.69976	 -0.54827	 0.83609	 0.10352	 0.69929	 -0.54725	 0.83948	 -0.89237	 -0.35006 	 419.73788 	 0.78489
	 0.69995	 -0.54815	 0.83993	 0.07709	 0.69769	 -0.52322	 0.82637	 -0.89695	 -0.34950 	 425.58700 	 0.78744
	 0.69324	 -0.54827	 0.83581	 0.08328	 0.69929	 -0.54733	 0.83585	 -0.87649	 -0.32185 	 415.88497 	 0.79775
	 0.69976	 -0.54827	 0.83776	 0.17322	 0.69929	 -0.54725	 0.83320	 -0.89203	 -0.33544 	 410.36925 	 0.78869
	 0.70000	 -0.54827	 0.83776	 0.12511	 0.69929	 -0.54725	 0.83948	 -0.89203	 -0.34967 	 419.02799 	 0.78480
	 0.69832	 -0.59590	 0.83603	 0.07685	 0.69769	 -0.47940	 0.82643	 -0.89705	 -0.33477 	 447.59283 	 0.80350
	 0.69979	 -0.54163	 0.83669	 0.08328	 0.69039	 -0.52295	 0.83709	 -0.89203	 -0.32688 	 422.87779 	 0.79791
	 0.69977	 -0.53046	 0.82838	 0.10221	 0.69929	 -0.44199	 0.83948	 -0.89237	 -0.33897 	 436.34621 	 0.79699
	 0.69975	 -0.54827	 0.83608	 0.08459	 0.69929	 -0.54725	 0.83688	 -0.89203	 -0.34782 	 420.98453 	 0.78651
	 0.69877	 -0.54815	 0.84016	 0.07709	 0.69948	 -0.52322	 0.81984	 -0.89695	 -0.35313 	 421.91574 	 0.78417
	 0.69976	 -0.54827	 0.83753	 0.10352	 0.69847	 -0.54725	 0.84879	 -0.89237	 -0.34641 	 424.50488 	 0.78860
	 0.69836	 -0.57175	 0.81719	 0.08635	 0.69709	 -0.57053	 0.83439	 -0.89991	 -0.32651 	 397.11872 	 0.78809
	 0.69976	 -0.53161	 0.83776	 0.10352	 0.69929	 -0.54725	 0.83948	 -0.89237	 -0.34008 	 415.82626 	 0.78845
	 0.69836	 -0.54846	 0.82460	 0.08530	 0.69926	 -0.51676	 0.83439	 -0.89981	 -0.34482 	 413.66181 	 0.78519
	 0.69976	 -0.54827	 0.83762	 0.12615	 0.69712	 -0.36783	 0.83948	 -0.89203	 -0.34892 	 474.30815 	 0.80668
	 0.69837	 -0.54827	 0.84779	 0.16967	 0.69769	 -0.37109	 0.83723	 -0.89976	 -0.33222 	 474.39222 	 0.81521
	 0.69975	 -0.54814	 0.83485	 0.08328	 0.69929	 -0.54725	 0.82602	 -0.89398	 -0.34796 	 414.91275 	 0.78408
	 0.69973	 -0.55112	 0.84583	 0.09484	 0.69769	 -0.54652	 0.82664	 -0.89704	 -0.34917 	 423.71392 	 0.78688
	 0.69836	 -0.54827	 0.85330	 0.08412	 0.69968	 -0.52815	 0.83688	 -0.86995	 -0.35523 	 441.72187 	 0.79080
	 0.69837	 -0.54815	 0.82665	 0.08309	 0.69920	 -0.51561	 0.82209	 -0.89692	 -0.34669 	 410.43721 	 0.78299
	 0.69951	 -0.55163	 0.84406	 0.07712	 0.69567	 -0.32582	 0.82713	 -0.89695	 -0.34817 	 489.78192 	 0.81307
	 0.69837	 -0.54815	 0.83993	 0.07705	 0.69769	 -0.52322	 0.82666	 -0.78561	 -0.35203 	 436.85931 	 0.79054
	 0.69837	 -0.54815	 0.83993	 0.07689	 0.69935	 -0.52322	 0.82402	 -0.89695	 -0.35330 	 423.64038 	 0.78475
	 0.69988	 -0.54826	 0.83618	 0.08756	 0.69911	 -0.71254	 0.83688	 -0.89715	 -0.23370 	 382.63112 	 0.82972
	 0.69833	 -0.54753	 0.82962	 0.07693	 0.69773	 -0.62297	 0.81808	 -0.87208	 -0.31259 	 391.05888 	 0.79282
	 0.69837	 -0.54815	 0.83739	 0.04524	 0.66114	 -0.52322	 0.82637	 -0.88801	 -0.25032 	 415.36430 	 0.83398
	 0.69837	 -0.51124	 0.83993	 0.07684	 0.69986	 -0.52322	 0.82035	 -0.89695	 -0.32887 	 409.65396 	 0.79176
	 0.69975	 -0.54827	 0.83594	 0.08328	 0.69929	 -0.42060	 0.83688	 -0.89203	 -0.34540 	 458.87936 	 0.80247
	 0.69837	 -0.54038	 0.84248	 0.07684	 0.69769	 -0.59449	 0.82666	 -0.89695	 -0.31142 	 407.04909 	 0.79963
	 0.69836	 -0.54846	 0.83683	 0.00999	 0.69667	 -0.52151	 0.83439	 -0.89705	 -0.34108 	 433.79151 	 0.79492
	 0.69976	 -0.54827	 0.83609	 0.10352	 0.69995	 -0.54725	 0.83809	 -0.89237	 -0.35031 	 419.40340 	 0.78463
	 0.69879	 -0.54815	 0.84393	 0.07696	 0.69886	 -0.52330	 0.82666	 -0.89695	 -0.35483 	 428.60599 	 0.78590
	 0.69850	 -0.54815	 0.84019	 0.07709	 0.69763	 -0.52322	 0.82288	 -0.89695	 -0.35307 	 422.58063 	 0.78446
	 0.69976	 -0.54827	 0.83748	 0.12511	 0.66744	 -0.54725	 0.83948	 -0.89936	 -0.25071 	 409.09675 	 0.83134
	 0.69836	 -0.54846	 0.83683	 0.05384	 0.69957	 -0.47360	 0.83439	 -0.89705	 -0.34644 	 443.35886 	 0.79591
	 0.69773	 -0.55724	 0.84409	 0.08282	 0.69973	 -0.54125	 0.83574	 -0.89705	 -0.35420 	 430.22781 	 0.78685
	 0.69896	 -0.54815	 0.83788	 0.07709	 0.68906	 -0.52322	 0.82637	 -0.87893	 -0.33006 	 421.53646 	 0.79577
	 0.69837	 -0.50289	 0.83993	 0.07684	 0.69917	 -0.52322	 0.82666	 -0.77792	 -0.32406 	 422.67001 	 0.79926
	 0.69837	 -0.54815	 0.83815	 0.03116	 0.64449	 -0.52322	 0.82666	 -0.89692	 -0.22558 	 413.21908 	 0.84575
	 0.69348	 -0.54815	 0.83993	 0.07684	 0.69769	 -0.52322	 0.82636	 -0.89695	 -0.32044 	 419.89767 	 0.80003
	 0.68891	 -0.54815	 0.83993	 0.07709	 0.69769	 -0.52322	 0.82667	 -0.89695	 -0.30604 	 416.22524 	 0.80594
	 0.69851	 -0.54815	 0.82752	 0.07713	 0.69759	 -0.52322	 0.82288	 -0.89695	 -0.34560 	 410.27125 	 0.78348
	 0.69836	 -0.53515	 0.84022	 0.07709	 0.69924	 -0.52322	 0.82666	 -0.89692	 -0.34408 	 420.94774 	 0.78840
	 0.69975	 -0.54814	 0.83485	 0.08328	 0.69418	 -0.54725	 0.82602	 -0.89398	 -0.33250 	 413.01978 	 0.79122
	 0.70000	 -0.56726	 0.83776	 0.12511	 0.69929	 -0.57342	 0.83948	 -0.89203	 -0.33336 	 418.35794 	 0.79285
	 0.69837	 -0.54815	 0.83539	 0.07685	 0.66044	 -0.52328	 0.83215	 -0.89705	 -0.25095 	 411.70175 	 0.83223
	 0.69976	 -0.54827	 0.83776	 0.10352	 0.69929	 -0.54725	 0.83948	 -0.89237	 -0.35107 	 421.34515 	 0.78500
	 0.69838	 -0.54826	 0.83741	 0.07709	 0.69924	 -0.52322	 0.83828	 -0.89173	 -0.35015 	 428.99352 	 0.78844
	 0.69974	 -0.54815	 0.84815	 0.17415	 0.69932	 -0.54725	 0.82756	 -0.89725	 -0.33595 	 417.33580 	 0.79113
	 0.69837	 -0.54815	 0.83993	 0.07684	 0.69769	 -0.57325	 0.82666	 -0.89695	 -0.33055 	 412.23475 	 0.79190
	 0.69837	 -0.54815	 0.83257	 0.08309	 0.69920	 -0.61515	 0.82209	 -0.89692	 -0.30601 	 394.32712 	 0.79744
	 0.69927	 -0.54815	 0.82665	 0.08314	 0.69667	 -0.51561	 0.82209	 -0.89748	 -0.34412 	 410.16779 	 0.78419
	 0.69852	 -0.54815	 0.85083	 0.16122	 0.69769	 -0.52330	 0.82666	 -0.89695	 -0.33857 	 424.73722 	 0.79268
	 0.69976	 -0.54827	 0.85806	 0.12511	 0.69929	 -0.54725	 0.81953	 -0.89748	 -0.35452 	 425.95422 	 0.78503
	 0.69877	 -0.54815	 0.84027	 0.07709	 0.69948	 -0.52322	 0.84469	 -0.89151	 -0.35070 	 434.91768 	 0.79046
	 0.69837	 -0.54815	 0.83986	 0.07682	 0.69769	 -0.52322	 0.82664	 -0.89695	 -0.35267 	 424.27371 	 0.78532
	 0.69885	 -0.54815	 0.83837	 0.13353	 0.69852	 -0.52322	 0.82288	 -0.89695	 -0.34004 	 414.93717 	 0.78812
	 0.64366	 -0.51703	 0.82460	 0.03009	 0.68632	 -0.51676	 0.83439	 -0.89981	 0.00000 	 9999.00000 	 4.68699
	 0.68214	 -0.57856	 0.83993	 0.30040	 0.69935	 -0.52322	 0.82402	 -0.89695	 0.00000 	 9999.00000 	 4.68699
	 0.69877	 -0.54815	 0.84016	 0.07709	 0.69948	 -0.54797	 0.83983	 -0.89236	 -0.35144 	 425.69941 	 0.78650
	 0.69999	 -0.54827	 0.83609	 0.10352	 0.69112	 -0.08017	 0.81949	 -0.89696	 -0.33948 	 566.18007 	 0.84720
	 0.69830	 -0.54827	 0.84278	 0.12515	 0.69933	 -0.54725	 0.83948	 -0.89203	 -0.34282 	 422.15565 	 0.78951
	 0.69575	 -0.54815	 0.84103	 0.07680	 0.69782	 -0.52322	 0.82666	 -0.89695	 -0.33767 	 423.05980 	 0.79249
	 0.69988	 -0.58585	 0.83618	 0.08328	 0.69911	 -0.54725	 0.83688	 -0.89360	 -0.33542 	 433.20554 	 0.79757
	 0.69975	 -0.54827	 0.83594	 0.08328	 0.69934	 -0.54725	 0.83688	 -0.89203	 -0.34756 	 421.02832 	 0.78666
	 0.69836	 -0.54846	 0.82997	 0.08635	 0.69709	 -0.51440	 0.83439	 -0.89987	 -0.34703 	 419.24637 	 0.78623
	 0.69836	 -0.54846	 0.83683	 0.08323	 0.69667	 -0.53162	 0.83820	 -0.85512	 -0.34998 	 427.99520 	 0.78814
	 0.69530	 -0.54827	 0.83594	 0.08328	 0.69929	 -0.54733	 0.83585	 -0.86335	 -0.32999 	 419.09556 	 0.79486
	 0.69737	 -0.56267	 0.84019	 0.07709	 0.69763	 -0.52322	 0.83700	 -0.89695	 -0.34917 	 433.60887 	 0.79073
	 0.69832	 -0.54826	 0.83618	 0.08335	 0.69953	 -0.54719	 0.83688	 -0.89203	 -0.35084 	 419.98613 	 0.78458
	 0.69978	 -0.54815	 0.83256	 0.07702	 0.69769	 -0.52328	 0.82637	 -0.89695	 -0.34505 	 418.61339 	 0.78700
	 0.69974	 -0.54827	 0.83972	 0.10314	 0.67076	 -0.52322	 0.82492	 -0.89267	 -0.27737 	 412.86767 	 0.81923
	 0.69907	 -0.54814	 0.83631	 0.07747	 0.69995	 -0.54725	 0.83954	 -0.89664	 -0.34846 	 422.31244 	 0.78670
	 0.69975	 -0.54814	 0.83485	 0.08328	 0.69658	 -0.54725	 0.82602	 -0.89704	 -0.34351 	 413.56318 	 0.78582
	 0.69837	 -0.54815	 0.83831	 0.07685	 0.69460	 -0.59279	 0.82664	 -0.89389	 -0.30853 	 405.78512 	 0.80061
	 0.69831	 -0.54815	 0.83776	 0.10352	 0.69929	 -0.52180	 0.83738	 -0.89645	 -0.34378 	 425.51083 	 0.79033
	 0.69990	 -0.54827	 0.83993	 0.07712	 0.69246	 -0.54867	 0.83979	 -0.85981	 -0.32919 	 427.20583 	 0.79842
	 0.69989	 -0.54827	 0.83609	 0.10352	 0.69771	 -0.54725	 0.83948	 -0.89237	 -0.34512 	 419.32244 	 0.78724
	 0.69837	 -0.54815	 0.83993	 0.07684	 0.69927	 -0.52322	 0.82666	 -0.89695	 -0.35300 	 425.02230 	 0.78544
	 0.69975	 -0.54827	 0.84008	 0.08493	 0.69920	 -0.54725	 0.82533	 -0.89203	 -0.35159 	 419.33915 	 0.78395
	 0.69837	 -0.54815	 0.83593	 0.07674	 0.69778	 -0.52322	 0.83791	 -0.89695	 -0.34903 	 426.33500 	 0.78797
	 0.69256	 -0.53594	 0.83776	 0.10352	 0.67804	 -0.52426	 0.82452	 -0.89237	 -0.28638 	 402.14178 	 0.81047
	 0.69981	 -0.56521	 0.83305	 0.18050	 0.69769	 -0.54626	 0.83921	 -0.89799	 -0.33883 	 411.46023 	 0.78739
	 0.69837	 -0.54815	 0.83831	 0.07685	 0.69769	 -0.52322	 0.82664	 -0.89695	 -0.35168 	 422.87187 	 0.78528
	 0.69976	 -0.54827	 0.83776	 0.10352	 0.69929	 -0.40296	 0.83199	 -0.83504	 -0.34889 	 467.72018 	 0.80413
	 0.69976	 -0.50867	 0.83609	 0.10352	 0.69990	 -0.54725	 0.83948	 -0.89237	 -0.32274 	 406.76723 	 0.79376
	 0.69837	 -0.53928	 0.83993	 0.07684	 0.69769	 -0.40637	 0.82666	 -0.84156	 -0.34778 	 461.53890 	 0.80229
	 0.69976	 -0.54827	 0.83792	 0.07827	 0.69929	 -0.54725	 0.82057	 -0.89246	 -0.34980 	 415.86126 	 0.78351
	 0.69976	 -0.54827	 0.85790	 0.12511	 0.69929	 -0.65126	 0.83844	 -0.89705	 -0.27274 	 408.89958 	 0.82005
	 0.69836	 -0.54846	 0.82460	 0.08530	 0.69926	 -0.51676	 0.83439	 -0.89981	 -0.34482 	 413.66181 	 0.78519
	 0.69837	 -0.51619	 0.83993	 0.07684	 0.69769	 -0.52322	 0.83535	 -0.86905	 -0.33293 	 420.77822 	 0.79401
	 0.69836	 -0.54846	 0.82460	 0.09122	 0.69970	 -0.51676	 0.83439	 -0.89981	 -0.34380 	 412.96259 	 0.78544
	 0.70000	 -0.54827	 0.83776	 0.12511	 0.69929	 -0.54725	 0.83948	 -0.89203	 -0.34967 	 419.02799 	 0.78480
	 0.69956	 -0.53405	 0.84406	 0.07745	 0.69861	 -0.57057	 0.82254	 -0.89695	 -0.33893 	 411.14666 	 0.78721
	 0.69851	 -0.54856	 0.82752	 0.02589	 0.69568	 -0.16706	 0.81956	 -0.89695	 -0.33081 	 531.72519 	 0.83822
	 0.69837	 -0.54813	 0.82665	 0.04593	 0.69920	 -0.51561	 0.82209	 -0.89976	 -0.34100 	 415.38275 	 0.78781
	 0.69975	 -0.55028	 0.84008	 0.11132	 0.69920	 -0.53828	 0.83093	 -0.87088	 -0.35336 	 423.99783 	 0.78486
	 0.69954	 -0.59744	 0.83599	 0.07566	 0.69849	 -0.52322	 0.82180	 -0.89665	 -0.33266 	 435.36836 	 0.79982
	 0.69976	 -0.54827	 0.84480	 0.10494	 0.69995	 -0.54725	 0.83917	 -0.89267	 -0.35599 	 427.58349 	 0.78491
	 0.69976	 -0.54827	 0.83618	 0.10352	 0.69929	 -0.43926	 0.83948	 -0.89237	 -0.34826 	 451.91661 	 0.79831
	 0.69951	 -0.53447	 0.85112	 0.08309	 0.69567	 -0.51365	 0.82256	 -0.89695	 -0.35064 	 428.28718 	 0.78791
	 0.69976	 -0.54827	 0.83870	 0.10418	 0.69929	 -0.54725	 0.83903	 -0.89237	 -0.35177 	 421.96685 	 0.78488
	 0.69976	 -0.52852	 0.83809	 0.12444	 0.69929	 -0.65787	 0.81965	 -0.89748	 -0.28733 	 380.52996 	 0.80159
	 0.69973	 -0.54815	 0.83528	 0.07695	 0.69759	 -0.52888	 0.82293	 -0.89703	 -0.34728 	 417.93190 	 0.78560
	 0.69852	 -0.54814	 0.80600	 0.08345	 0.69658	 -0.54763	 0.82597	 -0.89696	 0.00000 	 9999.00000 	 4.68699
	 0.69927	 -0.54815	 0.82665	 0.07385	 0.69667	 -0.51561	 0.82209	 -0.89748	 -0.34270 	 411.46922 	 0.78542
	 0.69850	 -0.53992	 0.84019	 0.07709	 0.69763	 -0.54815	 0.82288	 -0.89695	 -0.34817 	 413.96526 	 0.78360
	 0.69837	 -0.54814	 0.83646	 0.10365	 0.69771	 -0.52322	 0.82666	 -0.89650	 -0.34273 	 417.92540 	 0.78791
	 0.69976	 -0.54828	 0.83956	 0.03876	 0.69989	 -0.54725	 0.83809	 -0.89282	 -0.34450 	 430.12266 	 0.79175
	 0.69837	 -0.54815	 0.82652	 0.08328	 0.69920	 -0.51561	 0.82983	 -0.89357	 -0.34581 	 414.70798 	 0.78509
	 0.69975	 -0.54814	 0.83498	 0.26367	 0.69929	 -0.54725	 0.82602	 -0.89733	 -0.29809 	 392.19732 	 0.80065
	 0.69877	 -0.54814	 0.84016	 0.08303	 0.69948	 -0.35253	 0.81984	 -0.89695	 -0.35131 	 469.41256 	 0.80356
	 0.69975	 -0.54815	 0.83485	 0.07976	 0.69929	 -0.50775	 0.82602	 -0.89398	 -0.34699 	 425.25423 	 0.78859
	 0.69878	 -0.55166	 0.83512	 0.08495	 0.69918	 -0.54725	 0.82666	 -0.89203	 -0.34924 	 415.61674 	 0.78370
	 0.69976	 -0.54815	 0.84393	 0.07695	 0.69902	 -0.80892	 0.82534	 -0.89695	 -0.17512 	 370.57537 	 0.85487
	 0.69837	 -0.54815	 0.83993	 0.07684	 0.69927	 -0.52322	 0.82666	 -0.89695	 -0.35300 	 425.02230 	 0.78544
	 0.69927	 -0.54815	 0.82665	 0.07763	 0.69667	 -0.51561	 0.82209	 -0.89748	 -0.34327 	 410.93983 	 0.78492
	 0.69839	 -0.54815	 0.84017	 0.07710	 0.69943	 -0.45048	 0.82664	 -0.89695	 -0.35212 	 445.21392 	 0.79374
	 0.69874	 -0.54815	 0.83992	 0.08691	 0.68734	 -0.52322	 0.81986	 -0.89695	 -0.31931 	 415.60616 	 0.79894
	 0.69877	 -0.54815	 0.83993	 0.07709	 0.69849	 -0.41713	 0.82286	 -0.89972	 -0.35099 	 451.33279 	 0.79669
	 0.69996	 -0.54815	 0.83993	 0.07709	 0.69769	 -0.52322	 0.82638	 -0.89435	 -0.34947 	 425.88347 	 0.78757
	 0.69850	 -0.54815	 0.84019	 0.07709	 0.69763	 -0.52322	 0.83122	 -0.89695	 -0.35216 	 427.00216 	 0.78664
	 0.69975	 -0.54814	 0.83485	 0.08328	 0.69929	 -0.54725	 0.82602	 -0.87565	 -0.34786 	 416.79697 	 0.78486
	 0.69975	 -0.54814	 0.84435	 0.08328	 0.69929	 -0.54725	 0.81949	 -0.89398	 -0.35509 	 419.96540 	 0.78241
	 0.69878	 -0.55166	 0.83512	 0.08495	 0.69918	 -0.54725	 0.82666	 -0.89203	 -0.34924 	 415.61674 	 0.78370
	 0.69837	 -0.54815	 0.82652	 0.04992	 0.69920	 -0.51561	 0.82983	 -0.89357	 -0.34068 	 419.49437 	 0.78957
	 0.69697	 -0.53686	 0.84351	 0.07709	 0.69763	 -0.54815	 0.82288	 -0.89695	 -0.33757 	 414.43946 	 0.78919
	 0.69292	 -0.55513	 0.83609	 0.13478	 0.69929	 -0.48919	 0.83948	 -0.89237	 -0.30384 	 427.31872 	 0.81137
	 0.69837	 -0.54815	 0.83993	 0.07689	 0.69935	 -0.52958	 0.82402	 -0.89695	 -0.35338 	 422.05916 	 0.78410
	 0.69983	 -0.54827	 0.83776	 0.10352	 0.69929	 -0.54725	 0.83948	 -0.72458	 -0.34988 	 437.46381 	 0.79187
	 0.69837	 -0.54815	 0.82665	 0.08309	 0.68819	 -0.51561	 0.82209	 -0.89692	 -0.32965 	 405.94098 	 0.78991
	 0.69837	 -0.54815	 0.82688	 0.08328	 0.69923	 -0.51561	 0.82716	 -0.89718	 -0.34628 	 413.38221 	 0.78434
	 0.69837	 -0.54815	 0.83642	 0.10071	 0.69766	 -0.38915	 0.83312	 -0.89344	 -0.34476 	 462.04464 	 0.80403
	 0.69928	 -0.54814	 0.82489	 0.08314	 0.69927	 -0.51625	 0.82073	 -0.89784	 -0.34384 	 408.40775 	 0.78365
	 0.69975	 -0.50227	 0.83792	 0.07827	 0.69669	 -0.33033	 0.82193	 -0.78065	 -0.32548 	 477.64128 	 0.81991
	 0.69976	 -0.54827	 0.83776	 0.12477	 0.69929	 -0.54725	 0.82263	 -0.89363	 -0.34664 	 411.16380 	 0.78329
	 0.69975	 -0.54827	 0.84008	 0.08527	 0.69101	 -0.54725	 0.82965	 -0.89203	 -0.31856 	 418.42895 	 0.80042
	 0.69880	 -0.55183	 0.84339	 0.08495	 0.69836	 -0.54725	 0.82666	 -0.89203	 -0.35334 	 422.78508 	 0.78440
	 0.69834	 -0.52539	 0.83831	 0.07685	 0.69902	 -0.47199	 0.82664	 -0.89695	 -0.33350 	 429.34154 	 0.79705
	 0.69837	 -0.54815	 0.83993	 0.07296	 0.69769	 -0.44684	 0.82637	 -0.89791	 -0.35118 	 445.16065 	 0.79420
	 0.65433	 -0.54817	 0.83870	 0.10422	 0.69929	 -0.54725	 0.83903	 -0.89237	 0.00000 	 9999.00000 	 4.68699
	 0.70000	 -0.54827	 0.83776	 0.18479	 0.69929	 -0.54725	 0.81839	 -0.86807	 -0.33237 	 404.97408 	 0.78815
	 0.69877	 -0.54815	 0.84016	 0.07709	 0.69948	 -0.52322	 0.81984	 -0.89695	 -0.35313 	 421.91574 	 0.78417
	 0.69833	 -0.55268	 0.84026	 0.08335	 0.69791	 -0.55255	 0.83706	 -0.89203	 -0.34281 	 423.26370 	 0.78994
	 0.69849	 -0.53992	 0.83612	 0.16518	 0.69998	 -0.54810	 0.82270	 -0.89947	 -0.31591 	 400.08640 	 0.79464
	 0.69927	 -0.54815	 0.82665	 0.07763	 0.69667	 -0.51561	 0.82209	 -0.89748	 -0.34327 	 410.93983 	 0.78492
	 0.69837	 -0.54815	 0.83993	 0.07689	 0.69935	 -0.52322	 0.82402	 -0.89695	 -0.35330 	 423.64038 	 0.78475
	 0.69976	 -0.54827	 0.83792	 0.07827	 0.69929	 -0.54725	 0.81668	 -0.87033	 -0.35010 	 416.35297 	 0.78355
	 0.69331	 -0.54815	 0.82038	 0.14551	 0.69920	 -0.51561	 0.82209	 -0.85436	 0.00000 	 9999.00000 	 4.68699
	 0.69954	 -0.54815	 0.83993	 0.07709	 0.69849	 -0.52322	 0.82288	 -0.89695	 -0.35087 	 423.66977 	 0.78600
	 0.69832	 -0.54826	 0.83618	 0.08335	 0.69953	 -0.54719	 0.83688	 -0.89203	 -0.35084 	 419.98613 	 0.78458
	 0.69875	 -0.54815	 0.82759	 0.07709	 0.69948	 -0.52322	 0.81984	 -0.89695	 -0.34569 	 409.76378 	 0.78323
	 0.69853	 -0.54708	 0.84008	 0.07713	 0.69759	 -0.52322	 0.82288	 -0.89695	 -0.35329 	 422.14166 	 0.78417
	 0.69975	 -0.54827	 0.84008	 0.05503	 0.69483	 -0.54725	 0.82533	 -0.89244	 -0.33529 	 421.02043 	 0.79290
	 0.69976	 -0.54827	 0.83609	 0.10352	 0.69929	 -0.54725	 0.83948	 -0.89237	 -0.35006 	 419.73788 	 0.78489
	 0.69927	 -0.54135	 0.82665	 0.07763	 0.69667	 -0.51561	 0.82209	 -0.89748	 -0.34548 	 408.79879 	 0.78296
	 0.69975	 -0.55028	 0.84008	 0.11132	 0.68520	 -0.53828	 0.83093	 -0.87088	 -0.30847 	 419.39286 	 0.80593
	 0.69837	 -0.54826	 0.84017	 0.07709	 0.69769	 -0.54700	 0.83889	 -0.88890	 -0.34500 	 424.94902 	 0.78949
	 0.69976	 -0.53208	 0.83799	 0.10352	 0.69991	 -0.52347	 0.82556	 -0.89237	 -0.34226 	 416.20129 	 0.78748
	 0.69930	 -0.54846	 0.82460	 0.05690	 0.69926	 -0.51676	 0.83439	 -0.89981	 -0.33800 	 418.82070 	 0.79067
	 0.69976	 -0.54827	 0.83609	 0.10352	 0.67221	 -0.61233	 0.83809	 -0.87510	 -0.22814 	 399.39242 	 0.83907
	 0.69850	 -0.53992	 0.85545	 0.07709	 0.69763	 -0.50303	 0.82288	 -0.89695	 -0.35199 	 436.81122 	 0.79054
	 0.69928	 -0.59842	 0.82757	 0.08314	 0.69927	 -0.51625	 0.82073	 -0.89784	 -0.32950 	 426.96073 	 0.79816
	 0.69837	 -0.54815	 0.82688	 0.08328	 0.69923	 -0.51561	 0.82716	 -0.89718	 -0.34628 	 413.38221 	 0.78434
	 0.69877	 -0.54815	 0.84016	 0.07709	 0.69981	 -0.52322	 0.82302	 -0.89695	 -0.35283 	 423.84456 	 0.78507
	 0.69984	 -0.49383	 0.83976	 0.08493	 0.69920	 -0.54725	 0.83320	 -0.89203	 -0.32417 	 404.53334 	 0.79216
	 0.69877	 -0.54815	 0.84016	 0.03776	 0.69948	 -0.63463	 0.81984	 -0.89695	 -0.30418 	 401.61962 	 0.80121
	 0.69975	 -0.54814	 0.83485	 0.08328	 0.69929	 -0.54725	 0.82602	 -0.89398	 -0.34796 	 414.91275 	 0.78408
	 0.69837	 -0.54815	 0.83993	 0.07689	 0.69935	 -0.59014	 0.82402	 -0.89695	 -0.32923 	 407.82708 	 0.79086
