xs-	ys-	xs+	ys+	T_f	theta	power	
	 0.49219	 -0.85309	 0.92224	 0.76721	 412.38246	 -0.17998 	 21.36983
	 0.47213	 -0.85041	 0.92226	 0.86750	 411.60676	 -0.18912 	 22.66524
	 0.74229	 -0.46847	 0.78871	 0.76964	 306.34206	 0.00000 	 0.00000
	 0.73572	 -0.41962	 0.81566	 0.09183	 413.00001	 -0.20341 	 6.66174
	 0.70469	 -0.40343	 0.98854	 0.20686	 412.67086	 -0.40779 	 22.98887
	 0.66452	 -0.39562	 0.92519	 0.88987	 412.93821	 -0.40809 	 21.36113
	 0.67755	 -0.47534	 0.92369	 0.88053	 412.80915	 -0.39358 	 20.35623
	 0.66452	 -0.35725	 0.92244	 0.86840	 412.81392	 -0.39739 	 20.85733
	 0.68872	 -0.42318	 0.84393	 0.06008	 412.39242	 -0.30062 	 12.59636
	 0.70241	 -0.39481	 0.90215	 0.78447	 412.81270	 -0.32936 	 15.94012
	 0.68133	 -0.58961	 0.79493	 0.15067	 412.37368	 -0.21517 	 8.92869
	 0.68141	 -0.41936	 0.78919	 0.04633	 413.06366	 -0.17841 	 8.17929
	 0.72129	 -0.47849	 0.83745	 0.77804	 412.99283	 -0.23263 	 9.45438
	 0.72847	 -0.63598	 0.88680	 0.71247	 412.69313	 -0.28462 	 13.38283
	 0.68142	 -0.45054	 0.83179	 0.17155	 412.86953	 -0.29106 	 12.12060
	 0.74361	 -0.44620	 0.75590	 0.08238	 369.55015	 -0.02125 	 0.89395
	 0.70486	 -0.43902	 0.99492	 0.17829	 413.14234	 -0.41589 	 23.77061
	 0.66964	 -0.63788	 0.85600	 0.10177	 412.98506	 -0.32059 	 15.65380
	 0.74190	 -0.41280	 0.78928	 0.76755	 412.94408	 0.00000 	 0.00000
	 0.67251	 -0.52082	 0.78741	 0.85867	 412.93726	 0.00952 	 3.47258
	 0.74229	 -0.47822	 0.89264	 0.76964	 412.81442	 -0.26810 	 12.26056
	 0.74229	 -0.44250	 0.78466	 0.18678	 412.94408	 -0.15083 	 3.86234
	 0.68142	 -0.47694	 0.89014	 0.76729	 412.77840	 -0.35956 	 17.07646
	 0.74190	 -0.59154	 0.78928	 0.76755	 412.94408	 -0.17767 	 5.07341
	 0.70614	 -0.42406	 0.84454	 0.00894	 412.85328	 -0.28138 	 11.33052
	 0.68091	 -0.63055	 0.83250	 0.67251	 412.86616	 -0.27800 	 12.23438
	 0.72898	 -0.44560	 0.83458	 0.19863	 412.86946	 -0.23543 	 8.70880
	 0.74229	 -0.47822	 0.78919	 0.76964	 412.98025	 -0.00000 	 0.00000
	 0.68068	 -0.44800	 0.88561	 0.87193	 412.68918	 -0.34178 	 16.43974
	 0.70368	 -0.43902	 0.81750	 0.75410	 412.40268	 -0.07235 	 8.38433
	 0.72132	 -0.63525	 0.98122	 0.09976	 413.13801	 -0.36772 	 21.62586
	 0.72109	 -0.62544	 0.81682	 0.72426	 412.40564	 -0.22825 	 8.24835
	 0.72871	 -0.63542	 0.83219	 0.77485	 412.86609	 -0.24102 	 9.11316
	 0.74458	 -0.44712	 0.75758	 0.18461	 412.91946	 -0.07514 	 1.78063
	 0.74432	 -0.28250	 0.78959	 0.10106	 412.67142	 -0.14238 	 3.70576
	 0.66964	 -0.41275	 0.85600	 0.10177	 412.98506	 -0.34038 	 15.25380
	 0.66920	 -0.44708	 0.84316	 0.10132	 413.04560	 -0.32734 	 14.24700
	 0.66656	 -0.44708	 0.84316	 0.85001	 412.98250	 0.00000 	 0.00000
	 0.74380	 -0.47822	 0.78871	 0.02552	 413.04335	 -0.13618 	 3.97354
	 0.72141	 -0.39542	 0.90623	 0.08065	 412.81231	 -0.30910 	 14.79446
	 0.68099	 -0.30518	 0.77575	 0.79161	 411.89096	 0.00969 	 2.90482
	 0.70588	 -0.42318	 0.84612	 0.07461	 412.42929	 -0.28051 	 11.38891
	 0.74464	 -0.30579	 0.77786	 0.08768	 411.85370	 -0.12836 	 2.84189
	 0.70368	 -0.42419	 0.99392	 0.17829	 413.14234	 -0.41724 	 23.75235
	 0.70588	 -0.42458	 0.83982	 0.07461	 412.39242	 -0.27295 	 10.86457
	 0.73324	 -0.43902	 0.75972	 0.17815	 403.59219	 -0.03249 	 2.14440
	 0.74415	 -0.36319	 0.99046	 0.13129	 413.04774	 -0.26008 	 18.56083
	 0.67253	 -0.44753	 0.83397	 0.06693	 411.43435	 -0.30202 	 12.92252
	 0.74432	 -0.42277	 0.75855	 0.10132	 412.67277	 -0.09081 	 1.70381
	 0.74300	 -0.42206	 0.75585	 0.06682	 412.82747	 -0.07106 	 1.51707
	 0.74365	 -0.43485	 0.78209	 0.13076	 412.06451	 -0.13928 	 3.49041
	 0.74429	 -0.36186	 0.84316	 0.10972	 413.04560	 -0.20865 	 7.93388
	 0.66770	 -0.44741	 0.75599	 0.13115	 403.66294	 0.00971 	 2.98372
	 0.68163	 -0.44800	 0.88609	 0.87193	 412.68640	 -0.34189 	 16.41244
	 0.72124	 -0.63203	 0.83452	 0.69958	 412.86928	 -0.25521 	 9.79124
	 0.74459	 -0.31128	 0.79074	 0.17942	 412.91811	 -0.14889 	 3.88235
	 0.72524	 -0.63724	 0.77730	 0.14006	 411.71820	 -0.16809 	 4.65277
	 0.66964	 -0.41293	 0.85609	 0.10179	 412.98506	 -0.34050 	 15.26306
	 0.68141	 -0.41944	 0.83784	 0.09862	 412.99295	 -0.30247 	 12.68050
	 0.68141	 -0.41962	 0.84245	 0.24897	 412.99295	 -0.29827 	 12.89805
	 0.74030	 -0.41973	 0.76032	 0.06738	 372.63700	 -0.03203 	 1.16338
	 0.74379	 -0.44712	 0.79382	 0.10191	 412.37185	 -0.15373 	 4.37728
	 0.70261	 -0.58961	 0.75774	 0.15015	 412.67460	 0.00000 	 0.00000
	 0.74229	 -0.47822	 0.78871	 0.76964	 412.94408	 -0.00000 	 0.00000
	 0.73145	 -0.58961	 0.79297	 0.15067	 412.37368	 -0.17709 	 5.45447
	 0.74034	 -0.45309	 0.78871	 0.76964	 412.94408	 -0.14658 	 4.62805
	 0.74225	 -0.41973	 0.76032	 0.06738	 372.63700	 -0.03305 	 1.10282
	 0.74216	 -0.59154	 0.78838	 0.83115	 412.94408	 -0.17676 	 5.06486
	 0.67253	 -0.39233	 0.84359	 0.06686	 411.43435	 -0.30920 	 13.59408
	 0.74229	 -0.47218	 0.75963	 0.10012	 412.97847	 -0.09956 	 1.97427
	 0.74432	 -0.42277	 0.78762	 0.78109	 412.79037	 0.00000 	 0.00000
	 0.72124	 -0.63533	 0.92244	 0.87077	 412.80826	 -0.32558 	 16.85702
	 0.67755	 -0.47534	 0.84089	 0.69482	 412.67469	 -0.20485 	 12.30112
	 0.67253	 -0.42543	 0.84364	 0.06701	 411.43435	 -0.31389 	 13.72115
	 0.69606	 -0.43902	 0.98132	 0.08033	 413.14234	 -0.41034 	 23.28274
	 0.74299	 -0.44250	 0.78466	 0.06738	 412.94408	 -0.14069 	 3.71731
	 0.74299	 -0.42206	 0.75585	 0.18623	 412.01865	 -0.04132 	 1.64945
	 0.73710	 -0.41962	 0.81566	 0.09183	 412.99336	 -0.20137 	 6.56052
	 0.70368	 -0.43902	 0.99492	 0.17829	 413.14234	 -0.41759 	 23.89392
	 0.74229	 -0.47822	 0.78871	 0.76964	 412.98796	 -0.00000 	 0.00000
	 0.74437	 -0.44712	 0.75855	 0.10139	 412.66506	 -0.09348 	 1.75551
	 0.66473	 -0.45031	 0.92369	 0.89760	 412.80915	 -0.39752 	 20.99328
	 0.67715	 -0.47557	 0.83179	 0.11958	 412.86953	 -0.30271 	 12.60880
	 0.73912	 -0.41999	 0.81566	 0.08761	 412.99336	 -0.19821 	 6.41231
	 0.67937	 -0.45017	 0.83179	 0.17577	 412.86953	 -0.29253 	 12.26803
	 0.66452	 -0.39560	 0.92519	 0.88811	 412.93821	 -0.40811 	 21.36192
	 0.61334	 -0.39483	 0.88398	 0.78620	 412.81270	 -0.23392 	 20.03322
	 0.74231	 -0.42277	 0.75969	 0.10132	 413.03885	 -0.09406 	 1.87326
	 0.66920	 -0.44708	 0.84220	 0.10132	 412.67951	 -0.32395 	 14.09831
	 0.67266	 -0.44775	 0.77360	 0.18678	 412.38007	 0.00000 	 0.00000
	 0.74196	 -0.44268	 0.91335	 0.85867	 412.81050	 -0.27190 	 13.64013
	 0.74464	 -0.30579	 0.77786	 0.08768	 411.85370	 -0.12836 	 2.84189
	 0.66452	 -0.39562	 0.92519	 0.88987	 412.93821	 -0.40809 	 21.36113
	 0.74498	 -0.28782	 0.77921	 0.77485	 412.86609	 -0.08682 	 3.38346
	 0.72707	 -0.65339	 0.83084	 0.08768	 411.85370	 -0.21103 	 8.79529
	 0.70368	 -0.44788	 0.99492	 0.17829	 412.82901	 -0.41535 	 23.84716
	 0.67251	 -0.41580	 0.90226	 0.85867	 413.11942	 -0.37598 	 18.65826
	 0.66440	 -0.57317	 0.94235	 0.15067	 412.90869	 -0.26990 	 17.98957
	 0.68991	 -0.39560	 0.78608	 0.88811	 412.40319	 0.00941 	 2.95978
	 0.70368	 -0.44244	 0.99492	 0.17773	 413.14464	 -0.41746 	 23.90785
	 0.74299	 -0.43908	 0.78466	 0.06793	 412.94031	 -0.14118 	 3.71381
	 0.67469	 -0.49118	 0.84269	 0.06625	 411.41210	 -0.31371 	 13.66075
	 0.74415	 -0.36319	 0.75599	 0.13115	 403.66294	 -0.04609 	 1.30397
	 0.74464	 -0.30579	 0.77786	 0.08768	 411.85370	 -0.12836 	 2.84189
	 0.67755	 -0.47534	 0.92369	 0.88053	 412.80915	 -0.39358 	 20.35623
	 0.68142	 -0.44122	 0.88609	 0.18444	 412.69656	 -0.35492 	 16.86171
	 0.74299	 -0.44250	 0.78466	 0.06738	 412.94408	 -0.14069 	 3.71731
	 0.68178	 -0.42206	 0.75585	 0.06682	 412.82747	 0.00000 	 0.00000
	 0.74243	 -0.45054	 0.83179	 0.17155	 412.86953	 -0.21212 	 7.49258
	 0.74242	 -0.47822	 0.83681	 0.75905	 412.39673	 -0.22058 	 8.08182
	 0.70571	 -0.39330	 0.78950	 0.08532	 412.98366	 -0.16636 	 6.46199
	 0.74229	 -0.42209	 0.78856	 0.06703	 412.94408	 -0.15187 	 4.04940
	 0.70588	 -0.54991	 0.83940	 0.77751	 412.39242	 -0.25806 	 10.81566
	 0.72424	 -0.25255	 0.78752	 0.76964	 412.94408	 0.00956 	 2.16941
	 0.68138	 -0.48218	 0.90529	 0.78447	 412.81270	 -0.37521 	 18.46425
	 0.74212	 -0.47556	 0.83179	 0.11942	 412.86953	 0.00000 	 0.00000
	 0.67716	 -0.47220	 0.75963	 0.10029	 412.97847	 0.00000 	 0.00000
	 0.72140	 -0.63525	 0.81492	 0.77329	 412.37137	 -0.22362 	 8.09071
	 0.74367	 -0.44712	 0.79541	 0.10191	 412.40612	 -0.15669 	 4.51063
	 0.74229	 -0.44250	 0.78466	 0.18678	 412.94408	 -0.15083 	 3.86234
	 0.72871	 -0.63542	 0.83219	 0.77485	 412.86609	 -0.24102 	 9.11316
	 0.74328	 -0.59154	 0.78942	 0.76761	 412.86551	 -0.17611 	 5.02482
	 0.72871	 -0.63542	 0.83100	 0.77480	 412.94466	 -0.24020 	 9.02722
	 0.74415	 -0.36319	 0.75635	 0.73943	 411.90607	 0.00993 	 1.33339
	 0.73004	 -0.63525	 0.81657	 0.16501	 404.30069	 -0.18893 	 6.96448
	 0.74464	 -0.30579	 0.77771	 0.08768	 412.99501	 -0.13031 	 2.86467
	 0.74229	 -0.47218	 0.75979	 0.10113	 388.86849	 -0.05818 	 1.48490
	 0.74495	 -0.39486	 0.75677	 0.78748	 360.53210	 0.00629 	 1.38889
	 0.68138	 -0.44615	 0.90411	 0.19185	 412.81270	 -0.36934 	 18.42041
	 0.68058	 -0.41973	 0.76025	 0.17302	 385.70325	 0.00988 	 2.71601
	 0.74281	 -0.45054	 0.83911	 0.06591	 412.86953	 -0.21890 	 8.00845
	 0.74225	 -0.41530	 0.76032	 0.06738	 372.63700	 -0.03288 	 1.09792
	 0.74229	 -0.48367	 0.78871	 0.76964	 412.98796	 0.00000 	 0.00000
	 0.67251	 -0.44793	 0.88722	 0.85867	 412.80759	 -0.35418 	 17.28231
	 0.70368	 -0.43902	 0.99492	 0.17829	 411.03576	 -0.40367 	 23.33272
	 0.72123	 -0.44110	 0.99492	 0.17829	 412.86962	 -0.37697 	 21.89049
	 0.70369	 -0.62994	 0.83452	 0.69958	 413.13810	 -0.27704 	 11.00277
	 0.72124	 -0.46157	 0.75633	 0.20983	 412.86650	 0.00972 	 1.43952
	 0.74495	 -0.61667	 0.82884	 0.67609	 360.53210	 -0.03468 	 3.44437
	 0.73912	 -0.34478	 0.81582	 0.08531	 412.99336	 0.00000 	 0.00000
	 0.68142	 -0.45054	 0.83163	 0.17385	 412.86953	 -0.29053 	 12.10206
	 0.74229	 -0.47843	 0.78871	 0.78904	 412.98796	 0.00000 	 0.00000
	 0.74229	 -0.47197	 0.75963	 0.08086	 412.98037	 -0.10174 	 1.95824
	 0.74471	 -0.45031	 0.79503	 0.09895	 412.94031	 -0.15213 	 4.42100
	 0.63483	 -0.43907	 0.92369	 0.85641	 412.80915	 -0.34638 	 20.82869
	 0.66920	 -0.42134	 0.84380	 0.10132	 413.04356	 -0.32605 	 14.21970
	 0.74300	 -0.46396	 0.75621	 0.06682	 412.82950	 -0.07856 	 1.63022
	 0.70368	 -0.44693	 0.99492	 0.17676	 412.33809	 -0.41239 	 23.71562
	 0.66920	 -0.43917	 0.84316	 0.08837	 413.04498	 -0.32716 	 14.23645
	 0.73366	 -0.62889	 0.76707	 0.06834	 411.71820	 -0.13960 	 3.27113
	 0.66970	 -0.40516	 0.86635	 0.10179	 412.98506	 -0.35130 	 16.14500
	 0.74432	 -0.48057	 0.75855	 0.75116	 413.05223	 0.00000 	 0.00000
	 0.74229	 -0.42042	 0.78871	 0.11982	 412.67063	 -0.15456 	 4.08043
	 0.70368	 -0.39983	 0.99492	 0.17829	 411.68713	 -0.40655 	 23.31979
	 0.67421	 -0.44560	 0.83458	 0.19863	 412.86946	 -0.29961 	 12.87085
	 0.74229	 -0.43878	 0.99500	 0.76964	 412.98796	 -0.00000 	 0.00000
	 0.70118	 -0.47846	 0.79702	 0.08048	 413.14234	 -0.21410 	 7.70676
	 0.66756	 -0.39481	 0.90411	 0.88811	 412.93821	 -0.37430 	 19.03957
	 0.68024	 -0.39560	 0.90987	 0.78447	 412.81270	 -0.37411 	 18.58533
	 0.73999	 -0.42458	 0.83982	 0.10018	 412.38224	 -0.22142 	 8.17337
	 0.70816	 -0.47218	 0.75963	 0.07455	 412.98865	 -0.03197 	 3.87573
	 0.70368	 -0.43902	 0.97497	 0.08048	 412.98445	 -0.40182 	 22.24546
	 0.66964	 -0.41275	 0.85600	 0.10177	 413.14260	 -0.34127 	 15.28162
	 0.70463	 -0.43902	 0.99492	 0.11839	 413.14645	 -0.41622 	 23.79663
	 0.67619	 -0.47557	 0.83179	 0.17948	 412.86048	 -0.29984 	 12.59988
	 0.74484	 -0.55936	 0.80560	 0.08944	 412.05541	 -0.15022 	 5.29626
	 0.67323	 -0.47868	 0.82328	 0.11979	 412.88835	 -0.29178 	 12.11712
	 0.66879	 -0.41275	 0.75589	 0.10177	 412.66770	 0.00989 	 3.16661
	 0.74433	 -0.40874	 0.85750	 0.18634	 363.33419	 -0.04449 	 4.47784
	 0.73912	 -0.41999	 0.81566	 0.02729	 412.79426	 -0.19726 	 6.39146
	 0.67251	 -0.44793	 0.90226	 0.89516	 413.00669	 -0.38013 	 18.78274
	 0.67067	 -0.63474	 0.83436	 0.69958	 412.86650	 -0.27683 	 13.02528
	 0.72021	 -0.41022	 0.85625	 0.10179	 412.98506	 -0.27080 	 11.05430
	 0.72124	 -0.63533	 0.83957	 0.60382	 412.67379	 -0.25660 	 10.17127
	 0.74229	 -0.47822	 0.78878	 0.76863	 412.94408	 -0.16099 	 4.67217
	 0.66452	 -0.39247	 0.92456	 0.10014	 412.93821	 -0.36630 	 19.97769
	 0.70236	 -0.61381	 0.79360	 0.88673	 412.37368	 0.00981 	 3.32671
