xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	T_f	theta	power	
	 0.65372	 -0.58275	 0.80645	 0.37680	 0.63033	 -0.70625	 0.90719	 -0.83314	 305.93496	 -0.00000 	 0.26701
	 0.74258	 -0.65513	 0.76181	 0.00960	 0.44042	 0.47622	 0.75735	 -0.87997	 339.74091	 -0.00007 	 0.64741
	 0.65199	 -0.25956	 0.80370	 0.72119	 0.41065	 -0.66621	 0.76329	 -0.59578	 304.55958	 0.00000 	 0.13354
	 0.64820	 -0.36983	 0.93078	 0.17083	 0.62971	 -0.73985	 0.75513	 -0.73979	 303.72710	 -0.00000 	 0.10017
	 0.51042	 -0.36364	 0.85248	 0.37226	 0.62617	 0.15756	 0.75562	 -0.06546	 395.36337	 0.00000 	 0.00000
	 0.44575	 -0.25870	 0.91332	 0.77001	 0.41900	 -0.14590	 0.92245	 -0.69340	 390.18601	 0.00932 	 14.38970
	 0.74388	 -0.76205	 0.82231	 0.24920	 0.67116	 -0.68054	 0.85107	 -0.08474	 388.14958	 -0.11645 	 5.43543
	 0.64601	 -0.25956	 0.75842	 0.05623	 0.42717	 0.23961	 0.81732	 -0.73558	 360.70491	 0.00000 	 0.00000
	 0.74461	 -0.77651	 0.75844	 0.05126	 0.43049	 0.32445	 0.81786	 -0.09255	 358.66849	 -0.45243 	 1.01257
	 0.68416	 -0.03141	 0.85395	 0.00165	 0.55751	 0.07528	 0.75537	 -0.71768	 365.34447	 0.00000 	 0.00000
	 0.65275	 -0.36725	 0.85276	 0.37680	 0.41760	 -0.73985	 0.75571	 -0.45598	 303.38935	 -0.00000 	 0.02954
	 0.64921	 -0.58533	 0.80645	 0.37636	 0.62692	 -0.69595	 0.76047	 -0.83314	 305.88652	 0.00000 	 0.26988
	 0.56300	 -0.26188	 0.92680	 0.76763	 0.66783	 0.15449	 0.92398	 -0.71887	 386.03644	 0.00877 	 12.10880
	 0.64820	 -0.36750	 0.80703	 0.20299	 0.41398	 -0.65251	 0.76422	 -0.60266	 308.75159	 0.00000 	 0.55005
	 0.72783	 -0.75213	 0.76120	 0.36707	 0.56313	 0.32247	 0.97088	 -0.83062	 358.47907	 -0.00643 	 1.70518
	 0.74014	 -0.57480	 0.75844	 0.05126	 0.42590	 0.06924	 0.81786	 -0.08746	 410.95239	 -0.03522 	 1.95601
	 0.74407	 -0.76365	 0.76076	 0.02976	 0.42981	 0.54148	 0.88969	 -0.79395	 410.76550	 0.00000 	 0.00000
	 0.74461	 -0.65361	 0.75853	 0.05126	 0.43152	 0.32453	 0.82010	 -0.09255	 358.66849	 -0.40773 	 0.89662
	 0.50842	 -0.25956	 0.92745	 0.79005	 0.42698	 -0.15015	 0.75909	 -0.74172	 393.66476	 0.00000 	 0.00000
	 0.74461	 -0.71420	 0.75844	 0.05126	 0.62988	 0.32445	 0.81468	 -0.09255	 358.66849	 -0.02752 	 1.03387
	 0.73291	 -0.27972	 0.92868	 0.36902	 0.62371	 0.16296	 0.75739	 -0.74846	 309.95360	 0.00000 	 0.81863
	 0.50844	 -0.15349	 0.75858	 0.76763	 0.41607	 -0.15015	 0.97336	 -0.44980	 394.00425	 0.00734 	 6.28584
	 0.74495	 -0.65732	 0.75711	 0.03079	 0.43330	 0.56534	 0.86344	 -0.45789	 342.79991	 -0.00150 	 0.61523
	 0.74407	 -0.24713	 0.76091	 0.00666	 0.65705	 0.54097	 0.89445	 -0.79395	 410.76550	 -0.11213 	 1.49224
	 0.74460	 -0.20925	 0.75862	 0.37210	 0.43546	 0.56027	 0.89658	 -0.79395	 404.64519	 0.00000 	 0.00000
	 0.64930	 -0.36983	 0.85237	 0.04764	 0.41760	 -0.73985	 0.75571	 -0.45598	 303.33917	 0.00000 	 0.02363
	 0.64698	 -0.25956	 0.92773	 0.79005	 0.42698	 -0.15015	 0.75526	 -0.74172	 394.07948	 -0.41841 	 18.43727
	 0.45813	 -0.36983	 0.85249	 0.37637	 0.41088	 0.31708	 0.75914	 -0.48984	 313.79414	 0.00000 	 0.00000
	 0.50842	 -0.25956	 0.92680	 0.76763	 0.66783	 0.15449	 0.92626	 -0.72769	 397.83330	 0.00000 	 0.00000
	 0.50842	 -0.25956	 0.92680	 0.76763	 0.66783	 0.20430	 0.91525	 -0.72769	 390.18601	 0.00000 	 0.00000
	 0.74461	 -0.75756	 0.75844	 0.05126	 0.43400	 0.32363	 0.81786	 -0.04979	 374.77263	 -0.02091 	 0.89699
	 0.72316	 -0.75764	 0.75844	 0.06674	 0.43045	 0.33278	 0.81733	 -0.09255	 358.66849	 -0.57139 	 1.34760
	 0.50957	 -0.26194	 0.75853	 0.01069	 0.67433	 0.14374	 0.81451	 -0.09255	 359.17708	 0.00000 	 0.00000
	 0.74002	 -0.65122	 0.92680	 0.82356	 0.43039	 0.33962	 0.93141	 -0.72769	 389.67741	 -0.00109 	 10.35883
	 0.44283	 -0.37553	 0.85464	 0.76763	 0.62637	 -0.66339	 0.75503	 -0.74172	 304.55958	 0.00000 	 0.35733
	 0.65691	 -0.26465	 0.92529	 0.37573	 0.42799	 -0.14827	 0.75562	 -0.72055	 408.09160	 -0.41747 	 18.32184
	 0.46118	 -0.36909	 0.85137	 0.30282	 0.62623	 0.09717	 0.75691	 -0.46879	 404.33764	 0.00000 	 0.00000
	 0.50842	 -0.25667	 0.92680	 0.76763	 0.41900	 -0.61730	 0.93147	 -0.78046	 388.99772	 0.00000 	 0.00000
	 0.74495	 -0.24917	 0.81720	 0.00761	 0.66399	 0.49582	 0.85863	 -0.45789	 343.66250	 -0.00211 	 1.81326
	 0.64820	 -0.36997	 0.75708	 0.20299	 0.41398	 -0.73985	 0.76510	 -0.54358	 303.56055	 -0.00000 	 0.02794
	 0.74497	 -0.89883	 0.75844	 0.04794	 0.66113	 0.32444	 0.86003	 -0.08736	 359.46939	 -0.02568 	 1.22460
	 0.74461	 -0.24526	 0.75716	 0.00444	 0.43212	 0.57234	 0.81962	 -0.46309	 341.99901	 -0.00030 	 0.35558
	 0.64924	 -0.36983	 0.88735	 0.37323	 0.41760	 -0.73985	 0.75571	 -0.45598	 311.16943	 -0.00000 	 1.17558
	 0.64826	 -0.36983	 0.85251	 0.37637	 0.63229	 -0.73985	 0.75571	 -0.45699	 303.33917	 0.00000 	 0.02384
	 0.74407	 -0.65657	 0.76086	 0.03088	 0.66987	 0.53976	 0.89558	 -0.43733	 410.76550	 -0.12313 	 2.27308
	 0.74495	 -0.24788	 0.75570	 0.00649	 0.42639	 0.70499	 0.88072	 -0.81450	 342.79991	 -0.29308 	 0.41349
	 0.74461	 -0.65508	 0.76172	 0.05126	 0.44745	 0.47304	 0.82013	 -0.07370	 358.64712	 -0.03799 	 1.09069
	 0.74258	 -0.65366	 0.75862	 0.00960	 0.44383	 0.32771	 0.89345	 -0.88804	 339.76227	 -0.00006 	 0.60167
	 0.74460	 -0.24894	 0.75788	 0.02448	 0.43546	 0.56027	 0.90234	 -0.88397	 404.64519	 -0.30660 	 0.48534
	 0.65199	 -0.25956	 0.92745	 0.76763	 0.62637	 -0.66621	 0.75503	 -0.74172	 304.55958	 -0.00000 	 0.23865
	 0.68325	 -0.75764	 0.92188	 0.05126	 0.43049	 0.32368	 0.81786	 -0.09255	 360.18849	 -0.00160 	 5.44040
	 0.50842	 -0.25956	 0.76427	 0.76763	 0.66783	 0.09370	 0.92597	 -0.72769	 380.87036	 0.00000 	 0.00000
	 0.74487	 -0.78527	 0.75715	 0.00769	 0.66053	 0.56482	 0.81710	 -0.45789	 342.79991	 -0.00080 	 0.68970
	 0.74090	 -0.24125	 0.75845	 0.05126	 0.43049	 0.32444	 0.86307	 -0.09255	 358.66849	 -0.02938 	 0.70971
	 0.74433	 -0.27855	 0.75844	 0.05295	 0.43058	 0.16128	 0.80289	 -0.08231	 358.66849	 0.00000 	 0.00000
	 0.73352	 -0.76235	 0.75857	 0.36733	 0.41331	 0.31430	 0.97192	 -0.46679	 303.33177	 0.00000 	 0.00495
	 0.64820	 -0.37196	 0.92713	 0.82463	 0.41324	 -0.78714	 0.76187	 -0.73098	 304.02303	 0.00000 	 0.14989
	 0.50842	 -0.25742	 0.80656	 0.16821	 0.42772	 -0.15015	 0.75909	 -0.59594	 393.66476	 0.00000 	 0.00000
	 0.74461	 -0.76213	 0.75844	 0.05126	 0.43081	 0.32453	 0.80445	 -0.10058	 405.48981	 0.00000 	 0.00000
	 0.74460	 -0.24894	 0.78858	 0.02448	 0.43514	 0.56027	 0.89675	 -0.78594	 357.82136	 -0.00219 	 1.05780
	 0.64820	 -0.36983	 0.80625	 0.37637	 0.63229	 -0.70691	 0.75657	 -0.46470	 305.92615	 0.00000 	 0.00000
	 0.65372	 -0.58275	 0.85272	 0.37679	 0.67783	 -0.73919	 0.90868	 -0.76676	 303.34977	 0.00000 	 0.02468
	 0.74407	 -0.65513	 0.76086	 0.07318	 0.42981	 0.54148	 0.86137	 -0.79395	 359.09645	 -0.01002 	 1.02416
	 0.72316	 -0.75764	 0.75844	 0.06761	 0.43045	 0.33278	 0.81733	 -0.09255	 410.23673	 -0.57217 	 1.34729
	 0.74495	 -0.30804	 0.75692	 0.11876	 0.42383	 0.32053	 0.97254	 -0.45470	 358.08773	 -0.02447 	 0.63977
	 0.74461	 -0.75756	 0.75844	 0.36276	 0.69579	 0.42855	 0.81786	 -0.09255	 340.06970	 -0.00019 	 0.86319
	 0.74495	 -0.25949	 0.93146	 0.00769	 0.66053	 -0.68498	 0.75523	 -0.45911	 342.41458	 -0.00164 	 4.50387
	 0.65199	 -0.24938	 0.75654	 0.76763	 0.62637	 0.58363	 0.86695	 -0.74050	 305.05086	 0.00000 	 0.12814
	 0.63764	 -0.65521	 0.80755	 0.36120	 0.62803	 -0.75722	 0.89427	 -0.83314	 305.93496	 0.00000 	 0.29695
	 0.74356	 -0.58267	 0.75762	 0.06380	 0.44489	 0.52761	 0.90640	 -0.87997	 337.78184	 -0.00001 	 0.53274
	 0.74461	 -0.76213	 0.75844	 0.05126	 0.43049	 0.32453	 0.75639	 -0.09255	 359.25414	 -0.01625 	 1.06600
	 0.44774	 -0.38063	 0.85248	 0.37573	 0.42799	 -0.29085	 0.81767	 -0.72418	 408.87437	 0.00000 	 0.00000
	 0.64820	 -0.36983	 0.85252	 0.37637	 0.43855	 -0.73985	 0.75571	 -0.45699	 361.22915	 -0.03385 	 7.48277
	 0.74461	 -0.74581	 0.75844	 0.06674	 0.62770	 0.33196	 0.83052	 -0.09255	 303.27840	 -0.00000 	 0.00232
	 0.74461	 -0.76205	 0.75854	 0.05126	 0.43049	 0.32453	 0.81786	 -0.09255	 358.66849	 -0.44371 	 0.99962
	 0.74461	 -0.65361	 0.75843	 0.05126	 0.43152	 0.32453	 0.82010	 -0.09255	 358.66849	 -0.41101 	 0.89519
	 0.52001	 -0.24819	 0.92680	 0.76763	 0.66783	 0.17578	 0.92597	 -0.72769	 341.73347	 0.00000 	 0.00000
	 0.74296	 -0.17252	 0.75570	 0.00649	 0.42639	 0.68370	 0.88072	 -0.81992	 391.25245	 -0.00039 	 0.30154
	 0.74084	 -0.75764	 0.75844	 0.05126	 0.43049	 0.32444	 0.80967	 -0.09255	 358.66849	 0.00000 	 0.00000
	 0.74460	 -0.24894	 0.75788	 0.04345	 0.43546	 0.56027	 0.90234	 -0.88397	 404.64519	 -0.00203 	 0.38392
	 0.65199	 -0.25956	 0.92778	 0.77585	 0.62661	 -0.70582	 0.75503	 -0.74172	 304.55958	 0.00000 	 0.23894
	 0.64820	 -0.36983	 0.80592	 0.36815	 0.63429	 -0.66729	 0.75657	 -0.46470	 305.92615	 0.00000 	 0.00000
	 0.74495	 -0.24932	 0.75570	 0.00006	 0.63090	 -0.67721	 0.88072	 -0.84378	 305.62978	 0.00000 	 0.02038
	 0.65372	 -0.58275	 0.80645	 0.43419	 0.66587	 0.67423	 0.90719	 -0.44442	 343.14974	 -0.00117 	 3.85095
	 0.51517	 -0.25956	 0.92745	 0.79005	 0.62637	 -0.28331	 0.75501	 -0.74172	 393.66476	 0.00000 	 0.00000
	 0.66030	 -0.44172	 0.80703	 0.15487	 0.41398	 -0.73985	 0.76187	 -0.59384	 303.72710	 -0.00000 	 0.05249
	 0.74461	 -0.75764	 0.92809	 0.06674	 0.67107	 0.33196	 0.81950	 -0.09255	 358.66849	 -0.09239 	 7.15350
	 0.50842	 -0.25956	 0.75844	 0.76763	 0.43619	 0.15449	 0.92380	 -0.72769	 390.18601	 -0.24204 	 6.00313
	 0.65199	 -0.24937	 0.92745	 0.79558	 0.62637	 0.62666	 0.75565	 -0.45787	 304.51668	 0.00000 	 0.23138
	 0.74495	 -0.26148	 0.75716	 0.00067	 0.66399	 -0.72035	 0.86385	 -0.74175	 342.97950	 -0.00054 	 0.36330
	 0.64709	 -0.79171	 0.75613	 0.07442	 0.38423	 -0.70691	 0.75657	 -0.02876	 305.92615	 0.00000 	 0.00000
	 0.50692	 -0.36588	 0.80801	 0.35442	 0.63241	 0.32300	 0.82505	 -0.46226	 364.69838	 0.00426 	 8.04713
	 0.74408	 -0.25152	 0.75716	 0.00822	 0.66053	 0.54112	 0.86231	 -0.45789	 411.45448	 -0.09250 	 1.21053
	 0.74495	 -0.65513	 0.76086	 0.02923	 0.42981	 0.56518	 0.89558	 -0.79395	 342.02187	 -0.00076 	 0.64778
	 0.74492	 -0.24921	 0.75717	 0.00111	 0.39425	 0.16087	 0.97192	 -0.45653	 303.28944	 0.00000 	 0.00125
	 0.68766	 -0.27895	 0.75856	 0.39339	 0.66399	 0.57443	 0.86179	 -0.45790	 344.26075	 0.00209 	 1.88515
	 0.74466	 -0.27906	 0.75788	 0.05210	 0.43033	 0.32394	 0.81740	 -0.12462	 358.39204	 0.00000 	 0.00000
	 0.74079	 -0.72751	 0.75844	 0.02364	 0.43562	 0.56076	 0.90280	 -0.86787	 404.92046	 -0.00214 	 0.72434
	 0.64820	 -0.36983	 0.85361	 0.37169	 0.63229	 -0.77827	 0.75571	 -0.45997	 303.32656	 -0.00000 	 0.02237
	 0.64820	 -0.36983	 0.80000	 0.20299	 0.41398	 -0.73985	 0.76187	 -0.59087	 303.73971	 0.00000 	 0.05539
	 0.72316	 -0.75746	 0.75844	 0.06584	 0.43045	 0.32455	 0.81733	 -0.09255	 358.66849	 -0.60358 	 1.32898
	 0.74461	 -0.80136	 0.75844	 0.05215	 0.43049	 0.33276	 0.81786	 -0.09255	 342.48905	 -0.00120 	 0.74242
	 0.50842	 -0.25956	 0.92844	 0.77157	 0.66783	 -0.69529	 0.90642	 -0.72769	 390.18601	 0.00000 	 0.00000
	 0.65372	 -0.58275	 0.80481	 0.37285	 0.63033	 0.14354	 0.92675	 -0.83314	 305.93496	 0.00000 	 0.00000
	 0.64820	 -0.30256	 0.80589	 0.37637	 0.63237	 -0.63983	 0.75657	 -0.45800	 305.92615	 0.00000 	 0.27108
	 0.74495	 -0.24932	 0.75763	 0.00769	 0.66045	 0.49778	 0.86231	 -0.46459	 342.79991	 -0.00058 	 0.36863
	 0.65199	 -0.24263	 0.92745	 0.75572	 0.62637	 -0.66621	 0.75503	 -0.74172	 307.06808	 -0.00000 	 0.66324
	 0.74495	 -0.24932	 0.75692	 0.00761	 0.66399	 0.57234	 0.86179	 -0.45789	 342.79991	 -0.00057 	 0.35417
	 0.74461	 -0.75756	 0.75844	 0.05126	 0.43049	 0.32445	 0.83700	 -0.09255	 358.66849	 -0.01715 	 0.84651
	 0.74461	 -0.76205	 0.75844	 0.05126	 0.43049	 0.32453	 0.81786	 -0.09255	 355.35367	 -0.44771 	 0.94445
	 0.50842	 -0.13699	 0.93040	 0.69794	 0.42698	 0.32238	 0.75909	 -0.74431	 395.63967	 0.00914 	 12.55422
	 0.64930	 -0.37139	 0.84981	 0.37637	 0.41760	 -0.15545	 0.75500	 -0.47219	 303.65337	 0.00000 	 0.06230
	 0.74476	 -0.24788	 0.76315	 0.79748	 0.42675	 0.73081	 0.88072	 -0.81450	 342.79991	 0.00112 	 0.90048
	 0.49351	 -0.25978	 0.93234	 0.00316	 0.41864	 0.15449	 0.92245	 -0.72638	 390.18601	 -0.08124 	 24.45699
	 0.74460	 -0.21428	 0.75687	 0.37626	 0.43546	 0.56027	 0.89612	 -0.88397	 404.64519	 -0.00013 	 0.50249
	 0.67377	 -0.58275	 0.80772	 0.02530	 0.62692	 -0.70625	 0.76703	 -0.83314	 305.93496	 0.00000 	 0.23222
	 0.74463	 -0.24932	 0.75570	 0.00761	 0.66768	 0.70308	 0.81688	 -0.12336	 343.51984	 -0.00076 	 0.34300
	 0.70428	 -0.27906	 0.75788	 0.05210	 0.43033	 0.32413	 0.88123	 -0.45916	 357.67212	 0.00000 	 0.00000
	 0.74407	 -0.76279	 0.75843	 0.05207	 0.42982	 0.54148	 0.89738	 -0.79395	 410.70538	 -0.00134 	 0.69748
	 0.74084	 -0.64998	 0.76086	 0.02895	 0.43048	 0.32444	 0.81786	 -0.09255	 358.62444	 -0.39399 	 1.00472
	 0.74084	 -0.75764	 0.75844	 0.05159	 0.43383	 0.29984	 0.81786	 -0.09255	 358.66849	 -0.00197 	 0.75796
	 0.74461	 -0.75764	 0.75844	 0.06640	 0.43062	 0.33199	 0.81733	 -0.09255	 358.66849	 -0.00541 	 0.76340
	 0.74460	 -0.24842	 0.75570	 0.00649	 0.43154	 0.70499	 0.88072	 -0.81450	 358.10318	 -0.27955 	 0.42941
	 0.74496	 -0.71152	 0.75843	 0.05126	 0.42638	 0.32453	 0.82010	 -0.09255	 343.36522	 -0.00199 	 0.69216
	 0.74460	 -0.24894	 0.75788	 0.04345	 0.43141	 0.56027	 0.90447	 -0.84690	 354.73174	 -0.25895 	 0.51661
	 0.74475	 -0.65361	 0.75843	 0.05980	 0.43557	 0.32453	 0.81797	 -0.12553	 404.99857	 0.00000 	 0.00000
	 0.73766	 -0.69578	 0.75844	 0.06584	 0.43045	 0.32455	 0.81871	 -0.09255	 358.66849	 -0.56424 	 1.09208
	 0.74461	 -0.66756	 0.75844	 0.05126	 0.43049	 0.32445	 0.81786	 -0.09255	 358.66849	 -0.00482 	 0.68808
	 0.74453	 -0.25955	 0.92170	 0.76763	 0.66164	 0.16118	 0.92597	 -0.88560	 390.18601	 -0.00000 	 0.00000
	 0.49739	 -0.24894	 0.75788	 0.02448	 0.44165	 0.47087	 0.90234	 -0.72598	 404.64519	 0.00000 	 0.00000
	 0.51049	 -0.23331	 0.92745	 0.83285	 0.62462	 0.15713	 0.75588	 -0.45302	 390.20151	 0.00000 	 0.00000
	 0.65241	 -0.36983	 0.85276	 0.37637	 0.41760	 -0.74799	 0.77194	 -0.74468	 303.77425	 0.00000 	 0.07718
	 0.73371	 -0.17252	 0.75570	 0.00649	 0.42639	 0.68370	 0.88072	 -0.81992	 391.25245	 0.00995 	 0.85519
	 0.65372	 -0.58275	 0.80645	 0.37680	 0.63033	 -0.70625	 0.90719	 -0.83314	 305.93496	 -0.00000 	 0.26701
	 0.74424	 -0.37083	 0.75788	 0.20313	 0.43546	 0.56027	 0.90234	 -0.59741	 304.07175	 0.00000 	 0.01285
	 0.64671	 -0.24793	 0.80703	 0.04331	 0.41398	 -0.73985	 0.76187	 -0.88003	 405.89309	 -0.24494 	 11.21997
	 0.72238	 -0.75746	 0.75844	 0.02777	 0.42980	 0.32379	 0.81733	 -0.77576	 411.18741	 -0.08628 	 3.26199
	 0.74458	 -0.65513	 0.75940	 0.06783	 0.44499	 0.54225	 0.89558	 -0.11076	 358.03254	 -0.02427 	 0.99300
	 0.74466	 -0.27906	 0.75682	 0.00996	 0.65321	 0.28944	 0.81740	 -0.12462	 358.39204	 -0.01701 	 0.54721
	 0.74495	 -0.24932	 0.75570	 0.05188	 0.44357	 0.73776	 0.88072	 -0.45789	 342.79991	 -0.00071 	 0.35161
	 0.64820	 -0.37514	 0.80703	 0.20137	 0.39841	 -0.74103	 0.76187	 -0.80916	 303.17534	 0.00000 	 0.00249
	 0.65266	 -0.58275	 0.80645	 0.36739	 0.64264	 -0.70507	 0.76047	 -0.59833	 305.93496	 0.00000 	 0.26872
	 0.72772	 -0.75382	 0.75564	 0.37816	 0.62127	 0.32455	 0.91669	 -0.09431	 358.66849	 0.00979 	 1.52976
	 0.64916	 -0.58639	 0.81044	 0.06449	 0.43951	 -0.77134	 0.81380	 -0.83118	 312.89214	 0.00000 	 0.97579
	 0.74466	 -0.69602	 0.75844	 0.05126	 0.43049	 0.32453	 0.81786	 -0.09255	 358.66849	 -0.42695 	 0.93334
	 0.72851	 -0.75764	 0.75844	 0.05126	 0.43648	 0.32444	 0.81786	 -0.09255	 358.66849	 -0.48504 	 1.23148
	 0.74460	 -0.84545	 0.75844	 0.02433	 0.43590	 0.32253	 0.81786	 -0.03381	 405.05193	 -0.02577 	 1.00153
	 0.74461	 -0.24894	 0.75788	 0.05141	 0.43005	 0.56218	 0.90234	 -0.87357	 358.26033	 -0.00160 	 0.38677
	 0.74461	 -0.65361	 0.75843	 0.21077	 0.43152	 0.32453	 0.81288	 -0.09267	 358.66849	 -0.00215 	 0.72695
	 0.51049	 -0.23331	 0.92745	 0.81571	 0.62462	 0.15713	 0.75588	 -0.45290	 390.20151	 0.00000 	 0.00000
	 0.74494	 -0.23225	 0.75568	 0.00481	 0.42662	 0.68651	 0.88108	 -0.82798	 342.79991	 -0.00095 	 0.30461
	 0.74082	 -0.77327	 0.76866	 0.05183	 0.43026	 0.34292	 0.81749	 -0.09334	 358.66849	 -0.31984 	 1.29938
	 0.74497	 -0.76205	 0.75812	 0.05387	 0.43044	 0.29511	 0.81786	 -0.08092	 354.92764	 -0.46347 	 0.92907
	 0.74459	 -0.24788	 0.75918	 0.00506	 0.42645	 0.70499	 0.88072	 -0.82605	 343.22594	 -0.28576 	 0.50889
	 0.74461	 -0.26194	 0.75836	 0.05112	 0.43148	 0.23845	 0.81786	 -0.09255	 355.30135	 0.00000 	 0.00000
	 0.74460	 -0.74853	 0.75578	 0.00663	 0.43055	 0.77187	 0.88072	 -0.81450	 358.15550	 -0.01578 	 0.74531
	 0.72320	 -0.77247	 0.77817	 0.14966	 0.43094	 0.32455	 0.81733	 -0.12159	 403.93782	 0.00000 	 0.00000
	 0.74443	 -0.23374	 0.75788	 0.04345	 0.43497	 0.56027	 0.90234	 -0.85079	 359.46058	 -0.29967 	 0.49643
	 0.74494	 -0.25955	 0.75902	 0.05152	 0.65682	 0.73776	 0.91777	 -0.45789	 390.70801	 -0.05701 	 1.03860
	 0.74454	 -0.24932	 0.92048	 0.76763	 0.44839	 0.16118	 0.92548	 -0.88560	 342.27791	 -0.00070 	 4.24825
	 0.74227	 -0.75777	 0.75844	 0.06584	 0.43045	 0.32455	 0.81882	 -0.09255	 358.66849	 -0.49221 	 1.05092
	 0.73768	 -0.69557	 0.75844	 0.05126	 0.43049	 0.32445	 0.81774	 -0.09369	 356.26393	 -0.55338 	 1.03798
	 0.73874	 -0.75756	 0.75844	 0.04514	 0.43049	 0.32635	 0.97217	 -0.09255	 357.14093	 -0.03744 	 1.17473
	 0.74476	 -0.27885	 0.75857	 0.36902	 0.41341	 0.16106	 0.81760	 -0.45654	 305.56208	 0.00000 	 0.03631
	 0.64820	 -0.65171	 0.85252	 0.00006	 0.63229	 0.57607	 0.75571	 -0.61239	 409.62497	 -0.34905 	 16.74271
	 0.74407	 -0.37325	 0.76396	 0.46082	 0.42981	 -0.82546	 0.89558	 -0.79395	 305.47214	 0.00000 	 0.04651
	 0.50517	 -0.76213	 0.75844	 0.70172	 0.66995	 0.32328	 0.81786	 -0.09167	 358.66849	 0.00948 	 7.25594
	 0.74311	 -0.25956	 0.92680	 0.03881	 0.42837	 0.15574	 0.92597	 -0.72861	 390.18601	 -0.03095 	 10.21182
	 0.65266	 -0.58275	 0.78152	 0.37680	 0.62692	 -0.70625	 0.76047	 -0.83314	 305.93496	 0.00000 	 0.22785
	 0.74463	 -0.24932	 0.75570	 0.00761	 0.66768	 0.69904	 0.81688	 -0.12336	 343.51984	 -0.00076 	 0.34300
	 0.73766	 -0.69495	 0.75839	 0.02878	 0.43045	 0.56192	 0.81794	 -0.78314	 357.54205	 -0.01251 	 1.08727
	 0.74407	 -0.65596	 0.76091	 0.06682	 0.42981	 0.30412	 0.89634	 -0.10338	 410.76550	 -0.03218 	 0.95547
	 0.71725	 -0.66582	 0.80782	 0.05198	 0.43049	 0.32444	 0.81739	 -0.09255	 303.36978	 0.00000 	 0.01265
	 0.62849	 -0.36983	 0.75775	 0.20226	 0.41398	 -0.56501	 0.76234	 -0.59384	 361.07454	 0.00967 	 3.87632
	 0.74498	 -0.25260	 0.75843	 0.05126	 0.43208	 0.32453	 0.81881	 -0.08019	 353.48366	 -0.01150 	 0.46392
	 0.74458	 -0.59498	 0.75570	 0.00761	 0.67618	 0.70326	 0.88200	 -0.47025	 359.61476	 -0.01641 	 0.81054
	 0.65253	 -0.25956	 0.92175	 0.76763	 0.66164	 -0.65649	 0.92597	 -0.88560	 390.18601	 -0.18012 	 14.27021
	 0.74288	 -0.21013	 0.92740	 0.88623	 0.62637	 0.09390	 0.75503	 -0.74172	 304.55958	 -0.00000 	 0.16013
	 0.51049	 -0.23331	 0.92745	 0.83285	 0.62462	 0.15713	 0.75588	 -0.45302	 390.20151	 0.00000 	 0.00000
	 0.64820	 -0.36983	 0.80703	 0.26448	 0.41398	 -0.78278	 0.76187	 -0.59384	 303.72710	 0.00000 	 0.05674
	 0.65372	 -0.59285	 0.75596	 0.37680	 0.43377	 -0.67448	 0.90719	 -0.83314	 305.78222	 0.00000 	 0.17493
	 0.74460	 -0.23832	 0.80662	 0.00649	 0.62810	 0.67322	 0.88072	 -0.81450	 358.35980	 -0.03042 	 2.21376
	 0.74479	 -0.23340	 0.75744	 0.06277	 0.43546	 0.56027	 0.90234	 -0.85098	 359.58546	 -0.32013 	 0.48417
	 0.74443	 -0.24928	 0.75788	 0.03189	 0.43497	 0.56027	 0.90234	 -0.88378	 404.51965	 -0.00161 	 0.38210
	 0.74497	 -0.78609	 0.75812	 0.77402	 0.61404	 -0.62914	 0.85045	 -0.08092	 303.16131	 0.00000 	 0.00035
	 0.65482	 -0.23551	 0.92745	 0.04830	 0.44277	 0.25804	 0.75503	 -0.74172	 362.75478	 -0.05982 	 10.28434
	 0.51018	 -0.23331	 0.92745	 0.82250	 0.62252	 0.15713	 0.75588	 -0.10588	 390.20151	 0.00000 	 0.00000
	 0.73719	 -0.69557	 0.75844	 0.05126	 0.43259	 0.32445	 0.81774	 -0.44082	 356.26393	 -0.00992 	 1.08448
	 0.74495	 -0.24788	 0.75570	 0.00649	 0.41485	 0.53895	 0.88072	 -0.81450	 342.79991	 -0.00025 	 0.32888
	 0.74084	 -0.77054	 0.75844	 0.05126	 0.43049	 0.32444	 0.81786	 -0.09255	 358.66849	 -0.00427 	 0.79779
	 0.74471	 -0.76219	 0.75844	 0.05126	 0.43049	 0.32453	 0.81786	 -0.09255	 358.66849	 -0.44634 	 0.99657
	 0.74074	 -0.75750	 0.75844	 0.05278	 0.43049	 0.32444	 0.81786	 -0.09255	 358.66849	 -0.00433 	 0.79157
	 0.74460	 -0.24319	 0.75786	 0.05259	 0.43049	 0.32453	 0.90243	 -0.02684	 355.35367	 -0.01529 	 0.54274
	 0.74461	 -0.76780	 0.75846	 0.02315	 0.43546	 0.56027	 0.81776	 -0.88397	 404.64519	 -0.08805 	 2.11327
	 0.65199	 -0.25956	 0.92745	 0.74454	 0.62637	 -0.66621	 0.75535	 -0.74086	 304.55958	 -0.00000 	 0.23864
	 0.74495	 -0.24788	 0.75570	 0.03684	 0.42639	 0.70499	 0.88542	 -0.81537	 342.41235	 -0.00116 	 0.34020
