xs-	ys-	xs+	ys+	T_f	theta	power	
	 0.66109	 -0.68416	 0.85608	 0.05308	 412.46450	 -0.31910 	 16.33097
	 0.65986	 -0.56544	 0.84035	 0.15033	 412.26764	 -0.33213 	 14.88606
	 0.66481	 -0.50976	 0.85758	 0.01102	 410.71755	 -0.33302 	 15.70647
	 0.70221	 -0.55197	 0.75584	 0.12398	 396.94533	 0.00991 	 2.36762
	 0.73459	 -0.64228	 0.83376	 0.05846	 409.95973	 -0.19903 	 8.28028
	 0.74339	 -0.56267	 0.76799	 0.00754	 411.66377	 -0.10508 	 2.53251
	 0.73164	 -0.56855	 0.78599	 0.03814	 357.84658	 -0.02162 	 2.05199
	 0.73325	 -0.70131	 0.76652	 0.02111	 411.66413	 -0.14005 	 3.35594
	 0.69398	 -0.55716	 0.79068	 0.00735	 411.99330	 -0.21931 	 7.81314
	 0.74351	 -0.49616	 0.85705	 0.05137	 406.19137	 -0.21546 	 8.81069
	 0.72991	 -0.50485	 0.78190	 0.03440	 409.08653	 -0.15952 	 4.35486
	 0.50325	 -0.59925	 0.83191	 0.05093	 411.62198	 -0.40683 	 25.05410
	 0.50488	 -0.69429	 0.81671	 0.08998	 410.81732	 -0.39245 	 24.08266
	 0.50399	 -0.69817	 0.85722	 0.08895	 412.26764	 -0.29412 	 22.33588
	 0.66772	 -0.50636	 0.81674	 0.03839	 411.60894	 -0.28716 	 11.94200
	 0.59216	 -0.59588	 0.83846	 0.05107	 411.57133	 -0.38948 	 20.13579
	 0.69158	 -0.59885	 0.78804	 0.07634	 410.88422	 -0.20181 	 7.60558
	 0.69108	 -0.70019	 0.78925	 0.02092	 406.97873	 -0.20858 	 7.70901
	 0.60324	 -0.54790	 0.83459	 0.05265	 412.18502	 -0.38010 	 18.89322
	 0.74351	 -0.55364	 0.82957	 0.05271	 412.97776	 0.00000 	 0.00000
	 0.59863	 -0.49037	 0.86023	 0.04086	 412.18291	 -0.35577 	 19.66221
	 0.70147	 -0.55375	 0.75571	 0.05846	 392.47150	 0.00000 	 0.00000
	 0.73533	 -0.64049	 0.83990	 0.04081	 408.11759	 -0.20388 	 8.57387
	 0.74341	 -0.59877	 0.83799	 0.05058	 362.59246	 -0.04224 	 3.84142
	 0.58751	 -0.56855	 0.78602	 0.03814	 398.49111	 -0.10691 	 12.34937
	 0.73908	 -0.55374	 0.76518	 0.03728	 410.87474	 -0.12347 	 2.62730
	 0.66534	 -0.50885	 0.83772	 0.09094	 411.46732	 -0.31902 	 13.99175
	 0.66868	 -0.55374	 0.76182	 0.09087	 411.49793	 0.00000 	 0.00000
	 0.73465	 -0.49994	 0.84114	 0.03735	 410.84413	 -0.22786 	 8.74481
	 0.74355	 -0.50290	 0.78428	 0.03817	 357.84658	 -0.01889 	 1.58221
	 0.66682	 -0.57450	 0.83772	 0.03732	 410.86855	 -0.31281 	 13.97478
	 0.73558	 -0.64036	 0.75584	 0.06609	 396.94533	 -0.05166 	 1.89587
	 0.74424	 -0.56581	 0.76805	 0.08432	 396.17146	 -0.09729 	 2.23505
	 0.74351	 -0.55406	 0.86159	 0.04091	 409.65848	 -0.00000 	 0.00000
	 0.69515	 -0.56153	 0.80683	 0.00010	 412.10431	 -0.24949 	 9.22866
	 0.73071	 -0.54946	 0.83266	 0.04091	 410.85661	 -0.22013 	 8.46948
	 0.51352	 -0.59877	 0.85644	 0.05093	 412.24138	 -0.31196 	 22.43951
	 0.69398	 -0.59561	 0.78924	 0.05829	 412.28265	 -0.21485 	 7.71728
	 0.66002	 -0.51011	 0.85648	 0.05116	 411.51839	 -0.34143 	 16.11607
	 0.66989	 -0.50976	 0.85654	 0.05058	 412.31322	 -0.33366 	 15.43563
	 0.58654	 -0.59877	 0.83799	 0.05087	 412.26794	 -0.39728 	 20.69994
	 0.50488	 -0.69628	 0.81674	 0.00797	 411.60894	 -0.42529 	 24.81373
	 0.74339	 -0.56116	 0.76799	 0.08958	 412.84703	 -0.11666 	 2.67697
	 0.66002	 -0.50976	 0.85722	 0.05837	 409.93219	 -0.33584 	 15.90559
	 0.70147	 -0.55375	 0.83817	 0.05846	 412.26273	 -0.27561 	 11.37870
	 0.68368	 -0.63998	 0.80683	 0.00103	 409.51463	 -0.25451 	 9.96372
	 0.73533	 -0.56245	 0.75584	 0.04047	 396.94533	 -0.05262 	 1.76415
	 0.67972	 -0.56629	 0.83646	 0.06032	 410.86389	 -0.29768 	 12.81896
	 0.66682	 -0.50802	 0.83772	 0.03735	 412.22376	 -0.32086 	 14.03948
	 0.73388	 -0.71477	 0.76434	 0.05093	 411.66551	 -0.13739 	 3.19225
	 0.50212	 -0.65937	 0.82591	 0.02111	 410.82898	 -0.42051 	 25.23041
	 0.69515	 -0.56179	 0.80573	 0.00157	 409.49514	 -0.23697 	 8.86355
	 0.70147	 -0.55391	 0.80685	 0.05782	 409.96097	 -0.23198 	 8.49365
	 0.68219	 -0.54418	 0.84072	 0.00146	 412.23664	 -0.30166 	 13.14343
	 0.59900	 -0.56540	 0.82921	 0.05354	 409.42988	 -0.35684 	 18.07855
	 0.59863	 -0.55351	 0.82946	 0.00151	 412.18502	 -0.37899 	 18.84448
	 0.72133	 -0.55230	 0.81158	 0.06243	 337.50071	 -0.00000 	 1.95015
	 0.74343	 -0.56568	 0.76805	 0.09020	 396.17146	 -0.09840 	 2.27403
	 0.58830	 -0.59877	 0.83799	 0.03991	 410.48771	 -0.38628 	 20.17029
	 0.73325	 -0.59563	 0.76682	 0.02111	 411.56576	 -0.13766 	 3.18462
	 0.69398	 -0.70164	 0.78770	 0.05107	 411.66423	 -0.22123 	 7.77214
	 0.58852	 -0.59953	 0.83646	 0.06023	 412.21910	 -0.39461 	 20.36996
	 0.68097	 -0.56472	 0.81553	 0.06032	 412.22276	 -0.27895 	 11.04981
	 0.74314	 -0.56855	 0.81592	 0.03852	 357.84658	 0.00000 	 0.00000
	 0.58817	 -0.59880	 0.78563	 0.05985	 412.22276	 -0.15993 	 14.29430
	 0.66772	 -0.50636	 0.77928	 0.03860	 411.60894	 -0.14584 	 8.21012
	 0.72133	 -0.55353	 0.81694	 0.02785	 337.50071	 -0.00000 	 2.05672
	 0.72133	 -0.58880	 0.77699	 0.05314	 411.60938	 -0.16967 	 4.77188
	 0.50488	 -0.79214	 0.81922	 0.02970	 411.66687	 -0.43703 	 25.36463
	 0.71653	 -0.55364	 0.82921	 0.02488	 412.18502	 -0.24180 	 9.42528
	 0.60030	 -0.55229	 0.88302	 0.04091	 412.26764	 -0.28485 	 18.51155
	 0.74351	 -0.55364	 0.81562	 0.04091	 412.26764	 0.00000 	 0.00000
	 0.66772	 -0.50636	 0.85834	 0.03839	 409.83868	 -0.32813 	 15.37035
	 0.69398	 -0.70164	 0.78730	 0.05107	 411.68290	 -0.22030 	 7.73456
	 0.64421	 -0.50976	 0.85762	 0.05837	 412.21650	 -0.36051 	 17.62458
	 0.72139	 -0.70131	 0.76658	 0.02137	 412.41864	 -0.15198 	 4.08436
	 0.73319	 -0.64049	 0.77942	 0.02780	 411.66731	 -0.14542 	 4.22541
	 0.68097	 -0.56638	 0.81553	 0.05866	 411.67060	 -0.27649 	 10.98651
	 0.72133	 -0.63883	 0.78054	 0.02972	 412.21948	 -0.17909 	 5.20532
	 0.52586	 -0.69628	 0.81674	 0.00797	 411.60894	 -0.41341 	 23.24405
	 0.50488	 -0.69477	 0.81674	 0.08998	 411.60894	 -0.40237 	 24.35835
	 0.58977	 -0.56101	 0.81694	 0.06023	 412.97152	 -0.36057 	 18.17771
	 0.74339	 -0.60045	 0.76658	 0.00754	 412.21408	 -0.10457 	 2.51420
	 0.50488	 -0.79009	 0.81922	 0.02970	 412.24220	 -0.44187 	 25.54172
	 0.66002	 -0.51181	 0.85722	 0.05837	 411.65985	 -0.34257 	 16.20270
	 0.74355	 -0.56855	 0.80109	 0.01756	 412.42457	 -0.14276 	 5.01964
	 0.58654	 -0.59877	 0.84308	 0.05095	 356.94293	 -0.03043 	 8.71620
	 0.66682	 -0.50737	 0.82497	 0.04036	 411.88825	 -0.30359 	 12.82556
	 0.73523	 -0.57576	 0.75939	 0.03713	 396.17146	 -0.07555 	 2.01064
	 0.50060	 -0.69658	 0.81678	 0.02970	 411.66687	 -0.42386 	 25.05338
	 0.50488	 -0.79034	 0.81918	 0.08998	 411.60894	 -0.42862 	 25.09772
	 0.69628	 -0.55220	 0.81553	 0.05254	 412.22276	 -0.25997 	 9.86487
	 0.60658	 -0.57219	 0.82921	 0.06044	 412.18502	 -0.37112 	 18.13154
	 0.50488	 -0.69808	 0.75874	 0.03679	 410.87420	 0.00000 	 0.00000
	 0.73908	 -0.55193	 0.81360	 0.00847	 411.60948	 -0.17636 	 6.32196
	 0.74339	 -0.56853	 0.78631	 0.03814	 357.84658	 -0.01923 	 1.69130
	 0.74355	 -0.56269	 0.76769	 0.00754	 411.66377	 -0.10442 	 2.50248
	 0.72133	 -0.50356	 0.77083	 0.02796	 329.69968	 0.00000 	 0.85870
	 0.72990	 -0.53202	 0.76819	 0.05146	 407.17063	 -0.12576 	 3.20965
	 0.64949	 -0.56540	 0.84012	 0.15376	 409.42988	 -0.32739 	 15.17337
	 0.59881	 -0.56544	 0.82945	 0.05011	 412.26764	 -0.37858 	 18.78550
	 0.65141	 -0.60380	 0.78973	 0.04851	 411.56586	 -0.21810 	 10.53304
	 0.69396	 -0.56643	 0.84518	 0.15288	 412.26764	 -0.29435 	 12.57615
	 0.72965	 -0.50251	 0.78173	 0.04056	 406.10220	 -0.15160 	 4.20898
	 0.73557	 -0.56470	 0.75584	 0.04047	 396.94533	 -0.05309 	 1.75764
	 0.73523	 -0.57455	 0.75575	 0.04047	 396.96491	 -0.05249 	 1.78157
	 0.73533	 -0.56217	 0.75887	 0.04013	 396.15188	 -0.07150 	 1.94942
	 0.70401	 -0.55043	 0.78851	 0.04383	 411.81066	 -0.20265 	 6.85584
	 0.59282	 -0.67298	 0.83155	 0.09369	 406.10820	 -0.34472 	 18.21378
	 0.53027	 -0.69628	 0.76493	 0.00759	 411.60894	 -0.05937 	 16.50535
	 0.71695	 -0.73483	 0.81839	 0.02175	 412.41864	 -0.20414 	 8.68590
	 0.69507	 -0.55049	 0.78957	 0.03890	 412.10431	 -0.21056 	 7.57784
	 0.70409	 -0.56148	 0.80577	 0.00211	 406.89026	 -0.21718 	 7.98345
	 0.69515	 -0.56153	 0.80683	 0.01604	 412.08852	 -0.24939 	 9.21563
	 0.58654	 -0.59930	 0.83799	 0.05087	 412.28373	 -0.39734 	 20.70452
	 0.67125	 -0.60064	 0.83799	 0.05087	 412.21404	 -0.31037 	 13.86728
	 0.58211	 -0.50699	 0.83772	 0.03735	 402.18741	 -0.31076 	 18.12024
	 0.65986	 -0.55969	 0.85671	 0.15033	 408.57255	 -0.32918 	 15.69267
	 0.66003	 -0.56301	 0.84086	 0.05837	 411.66024	 -0.32725 	 14.87667
	 0.70147	 -0.55375	 0.85702	 0.04116	 409.96097	 -0.28567 	 12.66002
	 0.74351	 -0.55364	 0.80594	 0.05821	 412.26764	 -0.15447 	 5.41371
	 0.58830	 -0.55142	 0.83799	 0.03941	 411.04297	 -0.38928 	 20.18422
	 0.72133	 -0.60088	 0.77948	 0.02856	 339.18198	 -0.00007 	 1.37060
	 0.66492	 -0.55376	 0.82497	 0.04036	 335.95220	 0.00000 	 3.25281
	 0.72324	 -0.57214	 0.77948	 0.04920	 412.25116	 -0.17404 	 4.86892
	 0.49939	 -0.79009	 0.81922	 0.02970	 412.24220	 -0.44049 	 25.78265
	 0.59282	 -0.59909	 0.83155	 0.08898	 411.57004	 -0.38177 	 19.32807
	 0.69398	 -0.56643	 0.84518	 0.05002	 412.26764	 -0.29001 	 12.58782
	 0.69396	 -0.59596	 0.78851	 0.15394	 410.63008	 -0.18451 	 7.34331
	 0.70147	 -0.55375	 0.83253	 0.05811	 409.97657	 -0.26363 	 10.65975
	 0.69398	 -0.59596	 0.78851	 0.05142	 411.55026	 -0.21031 	 7.59085
	 0.62767	 -0.50976	 0.81794	 0.00107	 411.65676	 -0.32823 	 15.16936
	 0.52465	 -0.69628	 0.83857	 0.05886	 412.16867	 -0.35841 	 22.56096
	 0.66002	 -0.71328	 0.85722	 0.05837	 412.23518	 -0.31621 	 16.50424
	 0.50488	 -0.69628	 0.81674	 0.00797	 411.60894	 -0.42529 	 24.81373
	 0.67597	 -0.69628	 0.81684	 0.00947	 411.60604	 -0.27907 	 11.75296
	 0.50989	 -0.56472	 0.81543	 0.05883	 412.22566	 -0.37924 	 23.61232
	 0.73300	 -0.70319	 0.85722	 0.04091	 412.26764	 -0.21828 	 10.48175
	 0.74375	 -0.55176	 0.75969	 0.00873	 411.66118	 -0.10678 	 1.96418
	 0.65911	 -0.56568	 0.82570	 0.15033	 412.26764	 -0.31435 	 13.56070
	 0.74405	 -0.56544	 0.78195	 0.06611	 396.17146	 -0.11071 	 3.09276
	 0.66682	 -0.50737	 0.82497	 0.04036	 411.88825	 -0.30359 	 12.82556
	 0.70147	 -0.55303	 0.82910	 0.05871	 409.95973	 -0.26004 	 10.37214
	 0.74339	 -0.56853	 0.80139	 0.03989	 358.29543	 -0.02303 	 2.21473
	 0.58830	 -0.66085	 0.83799	 0.03817	 409.95474	 -0.37940 	 20.06386
	 0.74450	 -0.56728	 0.76805	 0.06611	 412.01221	 -0.10827 	 2.56558
	 0.64421	 -0.50816	 0.85762	 0.05837	 396.59393	 -0.25459 	 14.32518
	 0.73337	 -0.79009	 0.81922	 0.02109	 411.66406	 -0.16165 	 7.41731
	 0.50436	 -0.70131	 0.76652	 0.02971	 412.24226	 -0.04276 	 18.49977
	 0.66002	 -0.51181	 0.86189	 0.04376	 411.80942	 -0.34553 	 16.63226
	 0.70401	 -0.55043	 0.78384	 0.05844	 411.66109	 -0.18654 	 6.39163
	 0.50488	 -0.63911	 0.81858	 0.00791	 412.29973	 -0.43126 	 25.10206
	 0.72133	 -0.69599	 0.77893	 0.02978	 411.52868	 -0.17538 	 5.12951
	 0.70409	 -0.56148	 0.80577	 0.00200	 412.22132	 -0.23615 	 8.47094
	 0.47016	 -0.79009	 0.81922	 0.02970	 406.91101	 -0.40342 	 26.19642
	 0.60093	 -0.55005	 0.82959	 0.06044	 405.93895	 -0.32299 	 17.06134
	 0.70974	 -0.57202	 0.80539	 0.00211	 406.89026	 -0.21114 	 7.58644
	 0.73557	 -0.56470	 0.75584	 0.04047	 396.94533	 -0.05309 	 1.75764
	 0.74351	 -0.55364	 0.85722	 0.03944	 412.26764	 0.00000 	 0.00000
	 0.72969	 -0.70227	 0.76652	 0.02111	 412.30907	 -0.14728 	 3.59433
	 0.64928	 -0.51486	 0.85762	 0.05837	 412.21650	 -0.35515 	 17.21625
	 0.59345	 -0.55023	 0.83155	 0.08839	 411.57004	 -0.37756 	 19.12599
	 0.68754	 -0.59929	 0.78851	 0.04097	 406.89026	 -0.19173 	 7.59838
	 0.72618	 -0.57214	 0.83831	 0.03920	 412.25128	 -0.23289 	 9.41584
	 0.66388	 -0.52910	 0.77889	 0.03735	 412.22364	 -0.15071 	 8.52535
	 0.66002	 -0.50976	 0.85766	 0.05837	 411.02888	 -0.34074 	 16.13150
	 0.64421	 -0.50976	 0.85719	 0.05837	 412.21650	 -0.36026 	 17.58669
	 0.69396	 -0.56331	 0.84518	 0.15288	 412.26764	 -0.29461 	 12.57043
	 0.72139	 -0.70443	 0.76658	 0.02137	 412.41864	 -0.15225 	 4.09041
	 0.74357	 -0.59930	 0.83524	 0.00827	 412.27834	 -0.18901 	 7.76292
	 0.58399	 -0.55176	 0.76252	 0.05133	 411.66658	 0.00000 	 0.00000
	 0.73793	 -0.69903	 0.81734	 0.00797	 411.60894	 -0.16057 	 6.81799
	 0.56721	 -0.54901	 0.75915	 0.00873	 411.66118	 -0.02483 	 13.44767
	 0.73331	 -0.50485	 0.78190	 0.03433	 409.08653	 -0.15419 	 4.13342
	 0.66343	 -0.50802	 0.83772	 0.03743	 413.02462	 -0.32806 	 14.43506
	 0.66002	 -0.61983	 0.85477	 0.05837	 412.23518	 -0.32983 	 16.22643
	 0.70147	 -0.51011	 0.80820	 0.05846	 409.96097	 -0.22995 	 8.49645
	 0.52501	 -0.69628	 0.81674	 0.00797	 411.60894	 -0.41392 	 23.30822
	 0.50574	 -0.69628	 0.81674	 0.00797	 410.77493	 -0.41618 	 24.47475
	 0.73078	 -0.79009	 0.75645	 0.02957	 412.58438	 -0.09218 	 2.78323
	 0.49932	 -0.56470	 0.81913	 0.04060	 396.94533	 -0.22240 	 20.08579
	 0.73750	 -0.63912	 0.78034	 0.09074	 412.21948	 -0.13762 	 4.04901
	 0.72149	 -0.52005	 0.76538	 0.02985	 411.47351	 -0.12055 	 3.57999
	 0.65725	 -0.55364	 0.85722	 0.04087	 412.26764	 -0.34185 	 16.59510
	 0.74430	 -0.51475	 0.85722	 0.05842	 411.65985	 -0.23139 	 9.33182
	 0.70147	 -0.50105	 0.84498	 0.05846	 409.96097	 -0.27724 	 11.56100
	 0.69396	 -0.56613	 0.80594	 0.15288	 412.26764	 -0.24297 	 9.10865
	 0.72991	 -0.50633	 0.78186	 0.03814	 363.78768	 -0.03326 	 2.19074
	 0.74340	 -0.56704	 0.78635	 0.03440	 409.08653	 -0.12331 	 3.81039
	 0.67639	 -0.59930	 0.82579	 0.15163	 412.28357	 -0.29794 	 12.34620
	 0.58793	 -0.56568	 0.83789	 0.04957	 412.26780	 -0.39665 	 20.50846
	 0.69640	 -0.63909	 0.81531	 0.12015	 412.26764	 -0.25950 	 9.98681
	 0.69384	 -0.55220	 0.80616	 0.05353	 412.22276	 -0.24897 	 9.21017
	 0.50674	 -0.55043	 0.78348	 0.06488	 411.66109	 -0.07239 	 19.38942
	 0.70215	 -0.79009	 0.82335	 0.02325	 412.24220	 -0.22833 	 10.32415
	 0.73773	 -0.55395	 0.75584	 0.09032	 411.18731	 -0.06047 	 1.97914
	 0.73551	 -0.56448	 0.76518	 0.04102	 397.22941	 -0.09821 	 2.42167
	 0.73531	 -0.56466	 0.75970	 0.00826	 396.78510	 -0.08143 	 2.01759
	 0.74401	 -0.57673	 0.75584	 0.04094	 411.81349	 -0.08730 	 1.75794
	 0.72983	 -0.49900	 0.76652	 0.03491	 411.66413	 -0.12906 	 3.17369
	 0.73333	 -0.70716	 0.78190	 0.02060	 409.08653	 -0.13957 	 4.38916
	 0.69266	 -0.51431	 0.80683	 0.01604	 412.08852	 -0.24939 	 9.28819
	 0.66251	 -0.50976	 0.85766	 0.03057	 411.02888	 -0.33724 	 15.94167
	 0.72317	 -0.55258	 0.77946	 0.00873	 411.65824	 -0.17217 	 4.81160
	 0.74378	 -0.57132	 0.75971	 0.04920	 412.25410	 -0.11031 	 2.06884
	 0.73150	 -0.70117	 0.81674	 0.02084	 411.60894	 -0.17538 	 7.29895
	 0.52631	 -0.70800	 0.76652	 0.00824	 411.66413	 -0.06848 	 16.92092
	 0.50488	 -0.79009	 0.81975	 0.02970	 412.24220	 -0.43819 	 25.43466
	 0.69515	 -0.56153	 0.80630	 0.01604	 412.08852	 -0.24863 	 9.16868
	 0.70159	 -0.55375	 0.87651	 0.06377	 409.97657	 -0.30269 	 14.22310
	 0.69385	 -0.56331	 0.84519	 0.15323	 412.26764	 -0.29479 	 12.58035
	 0.70147	 -0.55395	 0.83261	 0.05811	 412.21297	 -0.27048 	 10.91145
	 0.65911	 -0.56548	 0.82562	 0.15033	 410.22211	 -0.30087 	 13.21143
	 0.74313	 -0.56148	 0.81594	 0.00367	 406.89026	 -0.16639 	 5.96612
	 0.70514	 -0.56728	 0.76808	 0.06475	 412.01221	 -0.11497 	 4.87423
	 0.74351	 -0.55364	 0.85722	 0.04091	 412.26764	 -0.00000 	 0.00000
	 0.59345	 -0.55023	 0.83155	 0.08839	 412.49295	 -0.38456 	 19.34898
	 0.65055	 -0.51486	 0.85722	 0.04210	 412.21650	 -0.35290 	 17.08314
	 0.74159	 -0.55364	 0.85763	 0.05718	 412.26764	 -0.23333 	 9.70221
	 0.70147	 -0.50917	 0.80574	 0.05846	 406.11292	 -0.20688 	 7.89756
	 0.70401	 -0.55043	 0.78384	 0.05844	 411.66109	 -0.18654 	 6.39163
	 0.70145	 -0.50072	 0.84553	 0.05772	 409.99555	 -0.27796 	 11.61096
	 0.73768	 -0.55407	 0.76812	 0.09160	 411.43894	 -0.13322 	 2.98939
	 0.58326	 -0.55376	 0.83799	 0.05087	 412.29182	 -0.40076 	 20.86623
	 0.52914	 -0.69628	 0.81674	 0.10028	 411.60086	 -0.39059 	 22.56345
	 0.60463	 -0.69401	 0.81674	 0.00797	 412.19184	 -0.36024 	 17.38551
	 0.50769	 -0.57446	 0.82921	 0.06044	 410.76811	 -0.42338 	 25.28475
	 0.65739	 -0.56470	 0.75584	 0.03868	 396.08453	 0.00000 	 0.00000
	 0.73799	 -0.56544	 0.84035	 0.15212	 412.87240	 -0.21833 	 8.69499
	 0.74401	 -0.60748	 0.75584	 0.04094	 411.81349	 -0.08893 	 1.82327
	 0.52586	 -0.69628	 0.81674	 0.00797	 411.64466	 -0.41375 	 23.25490
	 0.59345	 -0.55023	 0.83155	 0.08839	 411.62938	 -0.37803 	 19.14047
	 0.66772	 -0.61347	 0.81674	 0.03839	 412.47251	 -0.29743 	 12.33618
	 0.74399	 -0.56853	 0.78631	 0.00752	 358.84976	 -0.02100 	 1.70250
	 0.49725	 -0.69628	 0.81674	 0.03859	 410.77493	 -0.41293 	 24.93812
	 0.67639	 -0.60709	 0.82579	 0.15163	 412.28357	 -0.29797 	 12.36481
	 0.74490	 -0.57673	 0.75584	 0.04094	 394.53412	 -0.06144 	 1.41545
	 0.70401	 -0.55043	 0.78384	 0.05844	 411.66109	 -0.18654 	 6.39163
	 0.65911	 -0.56548	 0.82562	 0.15033	 410.22211	 -0.30087 	 13.21143
	 0.74248	 -0.56853	 0.78631	 0.03814	 354.60499	 -0.01326 	 1.58851
	 0.60628	 -0.57219	 0.82921	 0.06044	 412.96540	 -0.37627 	 18.32267
	 0.70420	 -0.55226	 0.81553	 0.01649	 412.22276	 -0.24778 	 9.26985
	 0.70090	 -0.55037	 0.78727	 0.04383	 411.81066	 -0.20029 	 6.94509
	 0.70218	 -0.55043	 0.75547	 0.08974	 411.66109	 0.00000 	 0.00000
	 0.73950	 -0.55374	 0.78375	 0.13338	 411.47351	 0.00000 	 0.00000
	 0.74351	 -0.46987	 0.78529	 0.04091	 412.26764	 -0.13393 	 3.71396
	 0.74355	 -0.54724	 0.85621	 0.03817	 357.84658	 0.00000 	 0.00000
	 0.72991	 -0.50045	 0.78317	 0.03448	 409.08653	 -0.16130 	 4.44756
	 0.70147	 -0.50124	 0.80448	 0.05838	 406.11292	 -0.20343 	 7.77138
	 0.58326	 -0.57302	 0.83799	 0.05088	 412.29176	 -0.40071 	 20.91198
	 0.74378	 -0.55205	 0.75971	 0.04919	 412.25416	 -0.10914 	 2.02760
	 0.72027	 -0.57364	 0.75584	 0.02979	 396.28165	 -0.03807 	 2.46548
	 0.51971	 -0.78115	 0.81922	 0.04037	 412.24220	 -0.43114 	 24.35022
	 0.72133	 -0.64076	 0.78054	 0.02972	 412.21948	 -0.17906 	 5.20845
	 0.73767	 -0.55181	 0.76518	 0.09087	 411.47351	 -0.12612 	 2.75186
	 0.74105	 -0.55148	 0.80605	 0.00468	 410.70149	 -0.15968 	 5.52353
	 0.50546	 -0.69844	 0.85697	 0.00822	 412.34107	 -0.27727 	 21.63450
	 0.70132	 -0.50897	 0.80574	 0.05846	 406.11292	 -0.20693 	 7.90713
	 0.67673	 -0.59502	 0.81319	 0.15163	 412.28357	 -0.27754 	 11.11933
	 0.69628	 -0.55220	 0.78551	 0.05207	 412.22276	 -0.19575 	 7.10252
	 0.74355	 -0.50290	 0.81430	 0.03865	 357.84658	 -0.02426 	 2.58905
	 0.74381	 -0.70227	 0.76506	 0.02111	 412.30856	 -0.10691 	 2.61095
	 0.72938	 -0.60856	 0.85872	 0.04091	 412.26814	 -0.24437 	 10.84268
	 0.58028	 -0.60532	 0.83799	 0.05810	 412.29182	 -0.39691 	 20.95376
	 0.70446	 -0.55395	 0.83261	 0.05088	 412.21297	 -0.26572 	 10.67395
	 0.50488	 -0.63911	 0.81858	 0.00791	 412.29973	 -0.43126 	 25.10206
	 0.50488	 -0.79009	 0.81922	 0.02568	 412.24220	 -0.43747 	 25.38040
	 0.65727	 -0.57796	 0.82764	 0.05850	 412.26764	 -0.32084 	 14.03211
	 0.74398	 -0.56548	 0.85520	 0.15033	 410.22211	 0.00000 	 0.00000
	 0.58501	 -0.55376	 0.80641	 0.01791	 409.91298	 -0.30042 	 16.65555
	 0.69973	 -0.55375	 0.83732	 0.03805	 412.33981	 -0.27666 	 11.45941
	 0.43592	 -0.79009	 0.85696	 0.03056	 412.20761	 -0.26092 	 24.37915
	 0.66251	 -0.50976	 0.81991	 0.02971	 411.06347	 -0.29550 	 12.57570
	 0.60197	 -0.69486	 0.86189	 0.04386	 411.80942	 -0.29043 	 17.70662
	 0.66268	 -0.51096	 0.81674	 0.00785	 412.19184	 -0.29803 	 12.47191
	 0.74351	 -0.55364	 0.85733	 0.04367	 411.79584	 -0.00000 	 0.00000
	 0.66002	 -0.51181	 0.86178	 0.04101	 412.28122	 -0.34668 	 16.69906
	 0.60658	 -0.57219	 0.82921	 0.06132	 412.18502	 -0.37109 	 18.12986
	 0.59345	 -0.55023	 0.83155	 0.08751	 412.49295	 -0.38462 	 19.35111
	 0.66343	 -0.50802	 0.83772	 0.03743	 413.02462	 -0.32806 	 14.43506
	 0.73767	 -0.55374	 0.77330	 0.09087	 411.47351	 -0.13920 	 3.38234
	 0.70431	 -0.50124	 0.80448	 0.05838	 406.11292	 -0.20208 	 7.58899
	 0.70136	 -0.55226	 0.81553	 0.01649	 412.22276	 -0.25207 	 9.49028
	 0.60558	 -0.69401	 0.81494	 0.03369	 412.18751	 -0.35598 	 17.06888
	 0.72895	 -0.50485	 0.78370	 0.00868	 409.09086	 -0.16342 	 4.56159
	 0.74490	 -0.57673	 0.75584	 0.04101	 394.53412	 -0.06143 	 1.41553
	 0.72133	 -0.63883	 0.78054	 0.02965	 412.21948	 -0.17909 	 5.20531
	 0.74362	 -0.57673	 0.75619	 0.04094	 411.81349	 -0.09004 	 1.79737
	 0.73007	 -0.70227	 0.76618	 0.02111	 412.30907	 -0.14614 	 3.54312
	 0.74351	 -0.46796	 0.85722	 0.04091	 412.26764	 -0.23449 	 9.32977
	 0.72969	 -0.70227	 0.76652	 0.02111	 412.30907	 -0.14728 	 3.59433
	 0.65897	 -0.63947	 0.84035	 0.03007	 412.26764	 -0.32085 	 15.12491
	 0.72222	 -0.58070	 0.78054	 0.14998	 412.22106	 -0.17219 	 5.01008
	 0.51971	 -0.78115	 0.80542	 0.04202	 412.24220	 -0.38063 	 22.39357
	 0.65911	 -0.56568	 0.79992	 0.14868	 412.97705	 -0.23105 	 10.90486
	 0.58219	 -0.55549	 0.81295	 0.17594	 412.28357	 -0.27075 	 17.31573
	 0.67780	 -0.59328	 0.82418	 0.05087	 412.29182	 -0.29267 	 12.14639
	 0.57063	 -0.55376	 0.83789	 0.04096	 412.26764	 -0.40369 	 21.59545
	 0.74192	 -0.56557	 0.85722	 0.03432	 412.26780	 -0.23007 	 9.65305
	 0.51971	 -0.78217	 0.81922	 0.04037	 412.24069	 -0.43118 	 24.35255
	 0.52586	 -0.69526	 0.81674	 0.00797	 411.61045	 -0.41333 	 23.24137
	 0.73015	 -0.50045	 0.76106	 0.03432	 409.05598	 -0.09704 	 2.60076
	 0.74351	 -0.55176	 0.76622	 0.00888	 411.69173	 -0.10518 	 2.39398
	 0.74489	 -0.55125	 0.75981	 0.00863	 411.91384	 -0.10443 	 1.91842
